"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"LINC02426",-4.06735767653816,1.06381493170734e-06,-2.63574192575161,0.999917103790316,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week44"
"C2orf83.1",-3.39302874697515,0.000649428342869859,-1.29528177449787,0.999917103790316,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week44"
"DTNA",-2.24073247631088,0.47931638890436,-1.10676655234507,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"HFM1",-2.89393522135529,0.47931638890436,-1.95977488233534,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"MAGI2-AS3",1.68855613454097,0.47931638890436,0.522149862585252,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"MTCO1P12",3.26524506099691,0.47931638890436,1.50145038210851,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"SIGLEC1",5.43022544820624,0.540150209414903,1.03006710922367,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"TCF7L1",2.33359469088453,0.540150209414903,0.0786373512163359,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"TRAV20",-4.95975569671824,0.540150209414903,1.23197040675736,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"HELLPAR",-3.43903177553174,0.602568304311226,-0.448673721442654,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"KCTD14",-6.64582705517945,0.617473297047854,0.818160165440225,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"SLC39A8",1.44932405052786,0.97996754660408,1.27447834731986,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"DPM1",0.00151499062697131,0.999999584803455,-0.140855281715911,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"SCYL3",0.110704407224904,0.999999584803455,0.144950391740798,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"C1orf112",-0.105034257159156,0.999999584803455,-0.115045757965784,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"FGR",0.360686787541122,0.999999584803455,-0.15618359701271,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"FUCA2",0.439434243665006,0.999999584803455,0.0713060938533471,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"GCLC",-0.38353083738355,0.999999584803455,0.48695632539548,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"NFYA",-0.0138850571774915,0.999999584803455,-0.265168980873593,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"STPG1",-0.674470267147853,0.999999584803455,-0.18607137661683,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"NIPAL3",-0.290320356058846,0.999999584803455,-0.322128544396957,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"LAS1L",-0.109267053308384,0.999999584803455,0.0347313658530979,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"ENPP4",0.0712306336584087,0.999999584803455,-0.508453591114208,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"SEMA3F",0.178100946061072,0.999999584803455,-1.01904242669471,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"CFTR",-1.67651596463818,0.999999584803455,1.42196229755953,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"ANKIB1",-0.348520614675305,0.999999584803455,-0.0142201540816533,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"CYP51A1",-0.14833777714996,0.999999584803455,-0.176235617615997,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"KRIT1",0.113697857273704,0.999999584803455,0.0615534227804412,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"RAD52",0.0588500030606641,0.999999584803455,0.0723599982215068,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"BAD",0.549480214505139,0.999999584803455,0.206561923942891,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"LAP3",1.21713201226037,0.999999584803455,0.747563031801326,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"CD99",0.33519855992536,0.999999584803455,0.219486707055212,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"HS3ST1",1.30934551821814,0.999999584803455,0.98299254361452,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"HECW1",0.454163535621699,0.999999584803455,0.370412360971145,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"MAD1L1",-0.142524443873651,0.999999584803455,-0.216042922500331,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"LASP1",0.121896884814739,0.999999584803455,-0.262430410795012,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"SNX11",0.229424515519116,0.999999584803455,0.0604529992528886,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"M6PR",0.167823845930801,0.999999584803455,-0.158590870747128,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"KLHL13",-0.60276398084313,0.999999584803455,0.0274230034977977,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"ICA1",-1.45309005212368,0.999999584803455,0.0786252700956573,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"ALS2",0.36343761143583,0.999999584803455,0.103560189101336,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"CASP10",-0.704261965225658,0.999999584803455,0.155745243290603,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"CFLAR",0.0115855771025158,0.999999584803455,-0.178057051777249,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"TFPI",-0.0502175278976317,0.999999584803455,-0.35187597452827,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"NDUFAF7",0.192911351749386,0.999999584803455,0.0854923362609657,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"RBM5",0.230692128088121,0.999999584803455,0.0611924975835932,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"MTMR7",-0.232664625436341,0.999999584803455,0.0130331543923971,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"SLC7A2",5.13761679784502,0.999999584803455,NA,NA,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"ARF5",0.335402329330354,0.999999584803455,-0.0139578257126005,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"SARM1",0.0230248168022577,0.999999584803455,-0.402640542798955,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"POLDIP2",-0.0745545354980769,0.999999584803455,0.0204122047181417,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"PLXND1",0.237403953740525,0.999999584803455,0.00677284280115373,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"AK2",0.316236395911512,0.999999584803455,0.0528686270465263,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"CD38",-0.567702039938598,0.999999584803455,0.126975127202436,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"FKBP4",-0.129458806256105,0.999999584803455,0.0703711344735864,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
"KDM1A",0.271971105248765,0.999999584803455,0.108982910046055,0.999917103790316,FALSE,FALSE,FALSE,FALSE,"CD14_Mono_Infl","week44"
"RBM6",0.0432666489124635,0.999999584803455,-0.0281641926588066,0.999917103790316,FALSE,FALSE,TRUE,FALSE,"CD14_Mono_Infl","week44"
