"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"MME",-4.43537634858241,0.000793602167331679,-1.39080048515635,0.999958473785448,TRUE,FALSE,FALSE,TRUE,"CD8_TCM_TEM","week44"
"ESPL1",2.07889409684722,0.415223551800075,1.51672223976522,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"SYNM",-2.69175137768071,0.474679638019231,-2.76176913184459,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"TSIX",-3.30144271798935,0.474679638019231,-0.854918469827629,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"B4GALNT1",2.3970442757888,0.62587568681072,2.40037642849972,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"DPM1",-0.144983743304948,0.999876801227939,0.0738956764416669,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"SCYL3",0.0862570388851712,0.999876801227939,-0.158661834604289,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"C1orf112",0.218196761848387,0.999876801227939,0.625288015025242,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"FGR",-0.290452483842268,0.999876801227939,0.0601599444643693,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"FUCA2",0.614906254316415,0.999876801227939,0.417294600316424,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"GCLC",0.0278968235152903,0.999876801227939,-0.013546272045599,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"NFYA",-0.0124347742980904,0.999876801227939,0.0171059081001596,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"STPG1",0.299444710701108,0.999876801227939,0.279933430089717,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"NIPAL3",0.0648646302031261,0.999876801227939,0.155646486466766,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"LAS1L",-0.0731455924453777,0.999876801227939,-0.0693990577876557,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"ENPP4",0.497479737378346,0.999876801227939,0.00548035209188724,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"ANKIB1",0.115404574635606,0.999876801227939,0.110946164407676,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"CYP51A1",-0.257544914371,0.999876801227939,0.308887643526496,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"KRIT1",0.0520050557717294,0.999876801227939,0.0299618373759846,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"RAD52",0.0141689198894292,0.999876801227939,-0.0165990762747494,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"MYH16",1.2706143413961,0.999876801227939,-0.0706533437998249,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"BAD",-0.264256063699919,0.999876801227939,-0.121954598164548,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"LAP3",0.344237424990826,0.999876801227939,0.0967217723901786,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"CD99",0.155972214556239,0.999876801227939,-0.213860738215894,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"AOC1",2.04095497579723,0.999876801227939,NA,NA,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"HECW1",-0.402663975394561,0.999876801227939,0.11116144773376,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"MAD1L1",-0.116600668447471,0.999876801227939,-0.187251874436856,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"LASP1",-0.11127705581881,0.999876801227939,-0.213505691283877,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"SNX11",0.195417328925847,0.999876801227939,-0.45704654433638,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"M6PR",-0.251785477315431,0.999876801227939,-0.070031815688195,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"KLHL13",-0.402580553491668,0.999876801227939,-0.239341162268515,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"ICA1",-0.574043612431489,0.999876801227939,-0.677215884062266,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"ALS2",-0.0535568026745587,0.999876801227939,-0.00478762030267619,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"CASP10",0.0465635871258875,0.999876801227939,0.387853797318342,0.999958473785448,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week44"
"CFLAR",0.0191029674179642,0.999876801227939,-0.0359645669587139,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"TFPI",-2.07294250920797,0.999876801227939,0.970448535159059,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"NDUFAF7",-0.0589910499938289,0.999876801227939,0.0623061664513775,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"RBM5",-0.117828772365413,0.999876801227939,0.0530340966542038,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"MTMR7",-0.290921542415464,0.999876801227939,1.39764218285059,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
"ARF5",-0.236198797904452,0.999876801227939,0.0408032050892352,0.999958473785448,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week44"
