"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"MTCO1P12",4.48646268101939,0.00628966017895807,2.8811267619507,0.717824149267907,TRUE,FALSE,FALSE,TRUE,"gdT","week12"
"SNED1",-1.53714818318247,0.0365988916015769,-0.629262189867929,0.999977295035734,TRUE,FALSE,FALSE,TRUE,"gdT","week12"
"CCL3L1",-4.59604696330551,0.0783018195613243,-0.842151489385135,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"CCL3",-3.99098179002891,0.210678090154269,0.230598830737293,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"EGR2",-3.25655508267525,0.499628238798435,0.718841022735881,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"CCL4L2",-4.04668072299973,0.56207201281297,-1.86822392694693,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"ARMC9",1.52284747117114,0.626705564669897,-0.0909070081653827,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"RBFOX3",2.84739632123838,0.626705564669897,1.26729599936335,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"MARCHF3",-0.665314016070941,0.626705564669897,-0.0202844053422975,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"C3orf70",-4.62117149428578,0.626705564669897,0.752882275889992,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"ENSG00000197585",1.46174658021294,0.626705564669897,0.910377830917885,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"RORB",-3.27778724842521,0.626705564669897,-2.43196584038892,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"ENSG00000247228",3.46996521674028,0.626705564669897,-0.642824198579071,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"CCL4",-2.12527511278181,0.626705564669897,-0.208797300112519,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"CD69",-0.915656637701898,0.63513554202825,-0.145214463771587,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"ENSG00000251379",-2.94682745037974,0.63513554202825,-1.07024145551967,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"MIR222HG",-2.91798300327376,0.690279690791009,0.101092879695145,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"FOSB",4.11997764416733,0.772115871159532,0.211850006281412,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"OAS2",0.910971021919489,0.808230499969382,0.461839916103104,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"TNFSF14",-1.45483114042647,0.808230499969382,0.211109874569249,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"CA5A",-3.81327898864307,0.808230499969382,0.540342384988113,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"ST6GALNAC3",1.61874400824689,0.808230499969382,0.360924885443268,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"PCDH9",2.02443479603307,0.808230499969382,-0.11833645136436,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"PRKD1",3.43481557167169,0.808230499969382,-0.392840540624732,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"GCNT1",1.10437515489216,0.808230499969382,0.838057386762183,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"RNU4ATAC",4.32722788577403,0.808230499969382,0.218944218675209,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"ENSG00000267320",-4.00732272225926,0.808230499969382,-4.62760242738794,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"SYNM",-3.05088362004171,0.872121933191015,-1.91305574797397,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"LINC01221",2.39113444236649,0.896591281716864,1.15065072859797,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"NEAT1",-0.651946077566912,0.978596593731748,-0.15821567137816,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"DPM1",-0.0287984828292429,0.99992601447415,0.0726148133052995,0.999977295035734,FALSE,FALSE,TRUE,FALSE,"gdT","week12"
"SCYL3",0.0633064382168234,0.99992601447415,0.0488183316371667,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
"C1orf112",0.168315139694378,0.99992601447415,0.0616608797556222,0.999977295035734,FALSE,FALSE,FALSE,FALSE,"gdT","week12"
