"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"OR3A2",-2.10189257151305,0.00253146962531753,-1.57125204743783,0.306059503115021,TRUE,FALSE,FALSE,TRUE,"CD4_TCM","week44"
"B4GALNT1",2.6804889781061,0.282105116308902,2.60111315820763,0.391179817111239,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"MTND4P12",2.1657556007945,0.282105116308902,1.82172528376432,0.212423131038936,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"SPATA17",2.67987806496345,0.387562254543278,2.47786913111228,0.287765339806131,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"SYNPO2",-0.863869006286684,0.387562254543278,-0.616919829107342,0.380986413179144,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"SLIT3",2.24140171111847,0.387562254543278,-0.213754345050065,0.97480975917774,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"MTCO1P12",3.87529970656783,0.387562254543278,2.46659160395187,0.507346310295911,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"ENSG00000288542",-0.536954625855089,0.387562254543278,-0.315259573899984,0.643520242445584,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"HBG2",4.22708983799679,0.415630402346583,0.558757332625107,0.959494811289563,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"MSC-AS1",1.71723016272871,0.415630402346583,1.50102246528912,0.237175162428953,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"LRRC4",4.19939313190466,0.433429822038888,1.38031192323448,0.932091217997834,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"TEKT4P2.1",-3.33229888236732,0.596026306880017,-3.19999568720694,0.0207919863589867,FALSE,TRUE,FALSE,FALSE,"CD4_TCM","week44"
"LINC02694",1.25106563628467,0.627321902220561,1.6053976432815,0.374237809441672,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"ENSG00000243024",1.85188564480403,0.627321902220561,-0.620163336236758,0.891328326598705,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"PRUNE2",2.14182586668693,0.638077862188282,0.490142330831732,0.888946860912606,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"SLC25A21",-3.97549664064447,0.714113399871383,0.580599423633046,0.86557961805555,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"DPY19L1P1",-1.58987513599875,0.714113399871383,-1.10296287170676,0.523738893101037,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"ENSG00000243176",0.846897503272644,0.771191654756198,0.264668039506863,0.782023281995405,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"RPL13A",-0.682027030037112,0.887390767580274,-0.337476805062463,0.750125003572911,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"RBMS3",-0.569704663667065,0.887390767580274,-0.281205918646346,0.926555028751186,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"CYP1B1-AS1",-4.24813066723656,0.887390767580274,0.241299023481865,0.958226407963443,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"ZNRF2P1",-2.3952595830093,0.887390767580274,-1.50979819191396,0.63094967638123,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"LINC02964",-0.613276734876285,0.887390767580274,-0.922775409863972,0.0207919863589867,FALSE,TRUE,FALSE,FALSE,"CD4_TCM","week44"
"SOX4",-0.634665476224011,0.915716294352458,-0.407825734509079,0.814763070443599,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"TSPAN6",0.0795320813343,0.999934632554766,-0.607287044374571,0.891092948809022,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"DPM1",0.0112029514238088,0.999934632554766,0.0226988239051445,0.994077139155764,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"SCYL3",0.201088231189336,0.999934632554766,0.111832735907403,0.898043423593796,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"C1orf112",0.117013275087927,0.999934632554766,-0.0471770729537637,0.987391589805693,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"FGR",0.0391067636820659,0.999934632554766,0.278764171830767,0.964812871202733,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"CFH",-0.566893285821543,0.999934632554766,-0.539644570062155,NA,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"FUCA2",0.0937097195475085,0.999934632554766,0.122408424058418,0.987391589805693,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"GCLC",0.0911153415975088,0.999934632554766,-0.0640995501327686,0.967588964719993,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"NFYA",-0.0744694280162194,0.999934632554766,0.0808458889297483,0.962333845671791,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"STPG1",0.248188040232819,0.999934632554766,0.244461019225753,0.917526909432398,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"NIPAL3",-0.0831719213423599,0.999934632554766,-0.0470470532923726,0.96767609649902,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"LAS1L",0.0975925117512348,0.999934632554766,-0.169254587312416,0.86557961805555,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"ENPP4",-0.0570430230734121,0.999934632554766,-0.00114104579281386,0.999531509986999,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"SEMA3F",-0.724977989810598,0.999934632554766,-1.66808151457137,NA,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"ANKIB1",0.0155027243509727,0.999934632554766,-0.0111304143446466,0.995867974611846,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"CYP51A1",-0.0194943856100977,0.999934632554766,-0.0177193786253561,0.998329337958075,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"KRIT1",0.0935694644749235,0.999934632554766,0.209591234033279,0.587405760437223,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"RAD52",0.111453543964002,0.999934632554766,0.0627269670185352,0.978943415736479,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"MYH16",0.401349071719115,0.999934632554766,0.205891071422257,NA,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"BAD",-0.126685140048229,0.999934632554766,0.0368856317076786,0.99341689388802,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"LAP3",0.488238600492933,0.999934632554766,0.245465502165404,0.895519277345599,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"CD99",-0.0975391278774468,0.999934632554766,-0.018854583798739,0.997031817018533,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"HS3ST1",0.80926565975488,0.999934632554766,0.750996741640335,NA,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"AOC1",1.30074904213573,0.999934632554766,NA,NA,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"HECW1",-0.650034551507716,0.999934632554766,-0.0812860464626799,0.993335354182414,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"MAD1L1",-0.114376049557761,0.999934632554766,-0.236335881740464,0.881201247606808,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"LASP1",-0.101163080619574,0.999934632554766,-0.165362247716313,0.859755832018021,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"SNX11",-0.0445993594959224,0.999934632554766,0.000874318081244274,0.999531509986999,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"M6PR",-0.0856931889724743,0.999934632554766,-0.11346235492698,0.938566389794421,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"KLHL13",0.252706958873236,0.999934632554766,0.200709925337845,0.943007795111657,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"ICA1",-0.478450444107647,0.999934632554766,-1.59402068827373,0.267451585542875,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"DBNDD1",1.32878595417501,0.999934632554766,0.945495412266162,NA,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"ALS2",0.0983517457665852,0.999934632554766,0.226321793596712,0.80215954701768,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"CASP10",0.166333816204715,0.999934632554766,0.310246440881215,0.80215954701768,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"CFLAR",-0.106727507949152,0.999934632554766,-0.20662050827936,0.641664813160371,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"TFPI",-0.635359952403512,0.999934632554766,0.549179604904691,0.915104623805075,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"NDUFAF7",-0.0329794027709788,0.999934632554766,0.0675447998349427,0.965528560757589,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"RBM5",0.0102819646110565,0.999934632554766,0.043061167411571,0.989635165108979,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"MTMR7",-0.00170759488491178,0.999934632554766,0.951713821278437,0.722601594899222,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"SLC7A2",-2.13573885757682,0.999934632554766,1.58619969046891,NA,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"ARF5",-0.161640180662098,0.999934632554766,-0.157868359295469,0.93984966947951,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"SARM1",-0.248496296808406,0.999934632554766,-0.135159563920679,0.917526909432398,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"POLDIP2",-0.0814439557605798,0.999934632554766,-0.180327848766205,0.917226615639514,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"PLXND1",-0.00740317259710269,0.999934632554766,0.32989279540124,0.916403048680328,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"AK2",0.0387608210677289,0.999934632554766,-0.284987489817392,0.726382980423922,FALSE,FALSE,TRUE,FALSE,"CD4_TCM","week44"
"CD38",0.00180802662690566,0.999934632554766,0.205356480292275,0.911914589829511,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"FKBP4",-0.227430408066251,0.999934632554766,-0.397414719877191,0.684754598602723,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
"KDM1A",-0.0939220467967368,0.999934632554766,-0.0693509383190508,0.958568116865707,FALSE,FALSE,FALSE,FALSE,"CD4_TCM","week44"
