"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"PRKD1",4.35754790784881,0.231748398121662,0.695556580279953,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"MTCO1P12",4.26152804015543,0.231748398121662,3.55131899436182,0.349910963618111,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"IFIT3",1.7606603618218,0.272679652648111,0.837948922019813,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"ENSG00000267320",-4.7157853408381,0.394354274542618,-3.5554803282192,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"CMPK2",1.66956120266277,0.545528341127208,0.636955043574695,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"RSAD2",1.46299252164295,0.954401103996186,0.728194007811411,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"CCL4L2",-2.73940316089919,0.954401103996186,-1.06999729865532,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"DPM1",-0.281012361555866,0.999997004406089,0.236231061864651,0.999860162882419,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week12"
"SCYL3",0.061244306282814,0.999997004406089,0.116457063796862,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"C1orf112",-0.0961801026833963,0.999997004406089,0.132188115658436,0.999860162882419,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week12"
"FGR",-0.41427860603374,0.999997004406089,-0.274845674580352,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"CFH",-0.651372927534101,0.999997004406089,-0.704822109157546,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"FUCA2",0.00778339257200853,0.999997004406089,0.266000647102787,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"GCLC",-0.173586783347957,0.999997004406089,-0.0299859032330397,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"NFYA",-0.291652023509758,0.999997004406089,-0.316529150675495,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"STPG1",-0.487353853503845,0.999997004406089,-0.557214606072371,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"NIPAL3",-0.259724300712073,0.999997004406089,-0.119882330943013,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"LAS1L",0.144583518701958,0.999997004406089,-0.20857608232571,0.999860162882419,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week12"
"ENPP4",-0.127388331557044,0.999997004406089,-0.183352717372079,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"CFTR",0.925028745302664,0.999997004406089,0.45601751281463,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"ANKIB1",0.0130171750786654,0.999997004406089,-0.0201742947250562,0.999860162882419,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week12"
"CYP51A1",-0.189986602413373,0.999997004406089,-0.131527854498995,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"KRIT1",-0.116733290937644,0.999997004406089,-0.13454517906755,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"RAD52",0.109061378874303,0.999997004406089,-0.484078548006128,0.999860162882419,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week12"
"MYH16",-1.00462963201478,0.999997004406089,NA,NA,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"BAD",-0.257089845892253,0.999997004406089,-0.362133751735066,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"LAP3",0.533116750859322,0.999997004406089,0.776788166494119,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"CD99",-0.36294054903184,0.999997004406089,-0.371824417516151,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"HECW1",0.0288895965131227,0.999997004406089,-0.141326347747638,0.999860162882419,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week12"
"MAD1L1",-0.0426447311507078,0.999997004406089,-0.0496717896303092,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"LASP1",-0.110596362346119,0.999997004406089,-0.143136968230764,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"SNX11",-0.0995068227963246,0.999997004406089,-0.135504772450695,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"M6PR",-0.224953359629893,0.999997004406089,-0.240142821901111,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"KLHL13",0.427898342647917,0.999997004406089,-0.00617813326401491,0.999860162882419,FALSE,FALSE,TRUE,FALSE,"CD8_TCM_TEM","week12"
"CYP26B1",-3.3771307298195,0.999997004406089,NA,NA,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
"ICA1",-1.08126657390683,0.999997004406089,-1.88693562230418,0.999860162882419,FALSE,FALSE,FALSE,FALSE,"CD8_TCM_TEM","week12"
