"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"NBPF26",-1.53868350017096,0.425378544253909,-1.83055187006126,0.431865219735541,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"GBP1",1.00871666240764,0.446174381805182,0.842265928766465,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"THEMIS2",1.52524652564392,0.446174381805182,1.480806554078,0.568610745906669,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"TBC1D31",0.706197312936672,0.446174381805182,0.605448258689335,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LINC02211",-2.96923852471857,0.473306843049737,0.294211725064076,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
"MAN1A1",0.714948227678672,0.473675737036121,0.484483159950297,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PATL2",0.883361776953458,0.473675737036121,0.699739045878681,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ALOX12P2.1",-1.34719523605461,0.473675737036121,-0.0948534327896322,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"EPHA4",-0.589302594967393,0.475388490113283,-0.35653821433373,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"SP140",0.992427523337793,0.515966769010197,0.465544801911133,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"NTSR1",-2.28798356996967,0.515966769010197,-2.47522977429685,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"IFNG",3.63305878764802,0.515966769010197,1.11506370215652,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"CTSC",0.714583085857464,0.526206620741187,0.454674541585207,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"BICDL1",-0.474815187295912,0.526206620741187,-0.605243306841858,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RPL35",-0.837018197450444,0.526206620741187,-0.738778779193998,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"SLC5A6",1.33858382318548,0.526206620741187,-0.185696005598417,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
"RPL13",-0.871248736771933,0.526206620741187,-0.62987377361262,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RRM2",2.6477883747125,0.526206620741187,-0.897805998012735,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
