"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"LRP6",0.803938530380276,0.486836721789269,0.756312010652826,0.0431030772016802,FALSE,TRUE,FALSE,FALSE,"CD4_Naive_T","week44"
"LRRC4",4.95545836138043,0.486836721789269,1.75487236143504,0.734611090967016,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"PDE3A",2.75859116303337,0.486836721789269,-0.951393395806443,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"NUTM2B-AS1",-0.524715396180473,0.486836721789269,-0.398289636394717,0.451716319963507,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"LINC01801",-1.04509677313499,0.486836721789269,-0.651660347071132,0.360425454061912,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"LINC02964",-0.755671204519672,0.486836721789269,-0.824890673158799,0.0557941274086726,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"PRUNE2",2.60366678102136,0.503714092373699,-0.163640404545801,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"MT-ATP6",-0.81834436483951,0.51853411690979,-0.667024010821156,0.410702453819631,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"MTCO1P12",3.36400616899544,0.51853411690979,2.75308221508793,0.243269799049875,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"MEIKIN",-0.862788965069796,0.51853411690979,-0.671478889928804,0.261318125267538,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"MTND4P12",2.27989983820985,0.51853411690979,1.51203046002431,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"PCAT1",0.543655904781294,0.553956574053208,0.30580146566842,0.599531418701857,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"TRBV21-1",2.48321219395384,0.566455835342689,-0.767056307236602,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"ENSG00000253706",-4.82028453430833,0.566455835342689,0.808459945451041,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"NBPF26",-1.69695212256602,0.566455835342689,-1.33946122531371,0.18609102768054,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"DCHS2",-2.13931780401123,0.656050858868282,-1.93857874168702,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"CYP1B1-AS1",-4.64027972763607,0.67983696161149,-0.333871271740893,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"B4GALNT1",2.39612892774873,0.747143212091409,3.07744614497086,0.156105158040886,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"NOTCH2NLR",-3.88967622697823,0.831264541441442,-3.54354247362425,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"ENSG00000287014",-3.08912684814705,0.921397575037557,-0.781424404023703,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"TMCC3",2.76249851546596,0.965999862433525,0.423726534144068,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"RPL35",-0.928387680154359,0.965999862433525,-0.862867564474288,0.546436019585703,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"SLC44A5",2.72808210740162,0.965999862433525,2.61570177491475,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"SPATA17",2.54775031493226,0.965999862433525,2.00547380024675,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"ADGRE1",0.828799721658466,0.965999862433525,0.348379168696992,0.694018477162188,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"SLC25A21",-4.26895705721607,0.965999862433525,0.878839684969255,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"SLIT3",2.05189316871177,0.965999862433525,0.244128078935111,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"KBTBD12",3.79793371761136,0.965999862433525,2.71775105928013,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"PARVB",1.25250075421136,0.965999862433525,0.800025751922294,0.406278360511455,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"MYO6",3.06293476087812,0.965999862433525,-0.435452647022136,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"DPY19L1P1",-1.77623995628163,0.965999862433525,-1.93760463796666,0.0431030772016802,FALSE,TRUE,FALSE,FALSE,"CD4_Naive_T","week44"
"ZNRF2P1",-2.29213498928541,0.965999862433525,-2.25796901054303,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"ENSG00000267320",-4.30177189257572,0.965999862433525,-4.97260325978081,0.0438201468812065,FALSE,TRUE,FALSE,FALSE,"CD4_Naive_T","week44"
"ENSG00000284606",1.40587255763742,0.965999862433525,1.15703019389789,0.243269799049875,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"ENSG00000250646",2.57302786344169,0.97375387426706,-0.342721846501367,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"ENSG00000288542",-0.513045184188083,0.981250641636088,-0.339670678875169,0.352742209845389,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"TSPAN6",-0.0322674591304382,0.999942634558028,0.331681830697233,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"DPM1",0.0357196313872511,0.999942634558028,-0.0919807102686672,0.85256359302594,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"SCYL3",0.2608765525281,0.999942634558028,0.0902139922862092,0.848099597419412,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"C1orf112",-0.0998861767676757,0.999942634558028,-0.0871647526188708,0.912004872837066,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"FGR",0.304976355022809,0.999942634558028,-0.17754520854234,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"CFH",-0.0974919439880085,0.999942634558028,-0.502298234257329,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"FUCA2",0.137115360654319,0.999942634558028,-0.236039846469223,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"GCLC",-0.124925529565783,0.999942634558028,-0.248512394597482,0.62644097319507,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"NFYA",-0.211084272343882,0.999942634558028,-0.0286865714570327,0.97212577753431,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"STPG1",0.400814835330511,0.999942634558028,0.144898495615723,0.917556681369939,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"NIPAL3",0.0867596262086294,0.999942634558028,-0.0491930466505788,0.934554614251576,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"LAS1L",-0.053842587969571,0.999942634558028,-0.246986055909768,0.549871333203047,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"ENPP4",0.119193140052919,0.999942634558028,0.190141325044152,0.901135047697197,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"SEMA3F",-1.21052300871684,0.999942634558028,2.41401210220082,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"ANKIB1",-0.125056274431379,0.999942634558028,0.00846978303820071,0.987236536288792,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"CYP51A1",-0.198642862488431,0.999942634558028,-0.254932455568523,0.828745314714921,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"KRIT1",0.152805665161295,0.999942634558028,0.107983460141157,0.793870345471596,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"RAD52",-0.0337608107229152,0.999942634558028,0.00979193001789164,0.988822303048372,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"MYH16",0.338600676465258,0.999942634558028,-0.417455772572178,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"BAD",-0.173649311855805,0.999942634558028,-0.26931776838261,0.758441645856768,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"LAP3",0.250761540475268,0.999942634558028,0.180004160739983,0.835947996388455,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"CD99",-0.075678064256642,0.999942634558028,-0.0905069077997417,0.931990331359643,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"HS3ST1",-0.124539376405588,0.999942634558028,-1.56621390025986,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"AOC1",0.425525907634968,0.999942634558028,NA,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"HECW1",-0.459950791973458,0.999942634558028,0.408507708702209,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"MAD1L1",-0.0878954453873959,0.999942634558028,-0.217779659091883,0.774232613242121,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"LASP1",-0.0940461333429615,0.999942634558028,-0.14039057284441,0.748210772487567,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"SNX11",0.146913993495723,0.999942634558028,-0.0319094549822298,0.984474433763016,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"M6PR",0.0189411675556704,0.999942634558028,0.0303888254376193,0.972590673731158,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"KLHL13",-0.392401172264266,0.999942634558028,0.283903076119008,0.836041475419566,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"ICA1",-1.43695450116205,0.999942634558028,-1.4783978428983,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"DBNDD1",1.79402626640137,0.999942634558028,NA,NA,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"ALS2",0.0562804316521672,0.999942634558028,0.138191879194199,0.864860192125949,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"CASP10",0.288378836585737,0.999942634558028,0.351595104134292,0.490418856816851,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"CFLAR",-0.139813187611749,0.999942634558028,-0.288127255375811,0.391957006885782,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"TFPI",0.647914920307701,0.999942634558028,-0.737642918297142,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"NDUFAF7",0.133523313654233,0.999942634558028,0.101702425520808,0.860657934363245,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"RBM5",0.0302125659054745,0.999942634558028,0.118507163594151,0.819815784336791,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"MTMR7",-0.447713412596555,0.999942634558028,0.526663715804599,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"SLC7A2",-2.95453660274909,0.999942634558028,0.294104223792642,NA,FALSE,FALSE,TRUE,FALSE,"CD4_Naive_T","week44"
"ARF5",-0.383635071457534,0.999942634558028,-0.509502992868761,0.423552755404367,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
"SARM1",-0.186174810686175,0.999942634558028,-0.0727763419570775,0.943976420661877,FALSE,FALSE,FALSE,FALSE,"CD4_Naive_T","week44"
