"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"SLC25A37",-2.15257622718562,6.33076325526361e-08,-0.44464208805381,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"EPB41L3",-1.28142165521343,0.000158958482787712,-0.211364842336156,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"ITGA1",-1.34349531387251,0.000166542686146854,0.900987672520435,NA,TRUE,FALSE,TRUE,TRUE,"CD14_Mono_Infl","week12"
"MET",-1.50505846152634,0.000269042095032229,-0.330728529623758,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"NEDD4L",-1.63769619619141,0.00112953675624454,0.13854832752983,0.999962689700228,TRUE,FALSE,TRUE,TRUE,"CD14_Mono_Infl","week12"
"HIF1A-AS3",-1.90000942609501,0.0016259889489855,0.167166870470207,0.999962689700228,TRUE,FALSE,TRUE,TRUE,"CD14_Mono_Infl","week12"
"BANP",-1.69079206120288,0.00387391543797788,-0.456674775972075,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"SOX5",-1.26202620746666,0.00437757500180863,-0.321689957867511,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"ATG7",-0.937001339138628,0.00437757500180863,-0.125280331888107,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"HSPA1A",-3.06762536336661,0.00437757500180863,0.203275835275178,0.999962689700228,TRUE,FALSE,TRUE,TRUE,"CD14_Mono_Infl","week12"
"ENSG00000215861",-1.45340263224234,0.00437757500180863,-0.396868908373196,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"DOCK5",-0.952192415342787,0.00490489291813587,-0.0319098984392111,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"HSP90AA1",-1.76912988138571,0.00497685400986732,-0.201903805897902,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"MMP14",-1.54528936536395,0.00532423383016899,-0.758623842088231,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"ADGRB1",-1.77931029192646,0.00703975397420874,-0.268656073748684,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"DNAJA4",-2.45528873105028,0.00785411297430312,-0.192576491395863,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"AGPAT4",-1.01913560123907,0.00951111256224881,-0.124641599878465,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"MGAT1",-1.33121702973647,0.0103249936567359,-0.605283797074189,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"SH3KBP1",-0.830991640413768,0.0103249936567359,-0.180077272541075,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"ANO6",-0.795836565978725,0.0112892839559334,-0.126110301945828,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
"CEP170",-0.761640172051354,0.0140189384479707,-0.46360362454933,0.999962689700228,TRUE,FALSE,FALSE,TRUE,"CD14_Mono_Infl","week12"
