"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"RBFOX3",4.35080056861205,0.212922921302887,0.775989888713838,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"MTCO1P12",3.7820947259083,0.212922921302887,3.12375803969661,0.887508025777211,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"TOP2A",3.58038205202432,0.370792485614729,2.1156714416187,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"RBMS3",-0.577066839393182,0.425163562592839,-0.331015392171797,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"BUB1",2.6506639610061,0.425163562592839,0.816926698535764,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"TAPT1",-0.677379430801209,0.425163562592839,-0.262592590522893,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"ENSG00000267645",-1.29373320595707,0.425163562592839,-0.100148800373252,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"ASPM",4.70422743938885,0.529481562860444,4.29026202853543,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"SNX25",-0.91778446486673,0.529481562860444,-0.0639825906694138,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"DLGAP5",4.90860688222331,0.529481562860444,NA,NA,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"RERE",-0.480021919713287,0.529481562860444,-0.260994553753736,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"CDHR3",0.766188702152448,0.765829165482564,0.633163217554934,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"EVC2",2.32439477437287,0.765829165482564,0.301556452592179,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"PTGR1",3.88464218739206,0.859453833333069,2.30347097920063,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"FOSB",4.78850312821435,0.859453833333069,NA,NA,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"CHRNA6",1.63850597559296,0.859453833333069,1.63865641021132,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"SRGAP3",-1.04114861363828,0.859453833333069,0.187956482290231,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"SFMBT2",-0.490003632541741,0.859453833333069,-0.0931924085366766,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"LRP6",1.64806817734648,0.953476453166982,1.2871552518531,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"DPM1",-0.180685542534017,0.999924509677935,-0.00447515959782628,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"SCYL3",-0.0369474721665627,0.999924509677935,0.255623506034206,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"C1orf112",-0.192509406755226,0.999924509677935,-0.06307858105412,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"FGR",1.44351831231653,0.999924509677935,-0.510120448065257,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"FUCA2",-2.52555483414196,0.999924509677935,-0.862088982882425,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"GCLC",-0.0064215021549148,0.999924509677935,0.0196324326283242,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"NFYA",0.271596516568701,0.999924509677935,0.121446427596036,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"STPG1",-0.905879255227462,0.999924509677935,1.34885823881256,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"NIPAL3",-0.100146850133709,0.999924509677935,0.0257765968632029,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"LAS1L",0.144360275735244,0.999924509677935,-0.0496376654426862,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"ENPP4",0.275971379515314,0.999924509677935,0.835795279921198,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"CFTR",-0.397700369635816,0.999924509677935,0.450596641912287,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"ANKIB1",-0.170598434447446,0.999924509677935,0.00931017372580065,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"CYP51A1",0.0651699451562456,0.999924509677935,-0.331808026537195,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"KRIT1",0.261347658477866,0.999924509677935,-0.218951560306388,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"RAD52",-0.416875917184464,0.999924509677935,0.196501395629877,0.999996886128437,FALSE,FALSE,TRUE,FALSE,"Treg","week12"
"BAD",-0.525716496575471,0.999924509677935,-0.384454927296176,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
"LAP3",0.505066193556208,0.999924509677935,0.453036484608888,0.999996886128437,FALSE,FALSE,FALSE,FALSE,"Treg","week12"
