"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"MME",20.4992618318906,-3.69921987443958,0.767636210905797,-4.8189752149323,1.44297476347173e-06,0.0290643976858476,"CD8_TCM_TEM","week44","BCG_treated",6,4
"OVCH1-AS1",20.8992381155672,4.05550265656997,0.895986218388587,4.52630026370686,6.00252780077946e-06,0.0604514574816499,"CD8_TCM_TEM","week44","BCG_treated",6,4
"FRMD4A",55.0644747260997,-1.15839473944355,0.288208510384959,-4.01929401007722,5.83727914607156e-05,0.391914921867245,"CD8_TCM_TEM","week44","BCG_treated",6,4
"DTX3L",111.333211848494,0.847454471048157,0.225251734842106,3.76225502388336,0.000168388215491817,0.598986671885803,"CD8_TCM_TEM","week44","BCG_treated",6,4
"CTBP2",93.911181379315,-1.13872409817489,0.303842200671087,-3.74774832350419,0.000178429154568306,0.598986671885803,"CD8_TCM_TEM","week44","BCG_treated",6,4
"ENSG00000274767",215.360036832117,-1.43883406138429,0.381836721785009,-3.76819195036567,0.00016443424249077,0.598986671885803,"CD8_TCM_TEM","week44","BCG_treated",6,4
"MAMLD1",18.3859308983377,-2.09418787409697,0.580676618316541,-3.60646151065683,0.000310400875030888,0.65124336421717,"CD8_TCM_TEM","week44","BCG_treated",6,4
"LTBP1",18.8242653737749,-1.36614856646829,0.37589763790228,-3.63436326467004,0.000278667998968835,0.65124336421717,"CD8_TCM_TEM","week44","BCG_treated",6,4
"NLRC5",1095.11380564482,0.325010251983325,0.0908312024329571,3.57817845935945,0.000345997184408991,0.65124336421717,"CD8_TCM_TEM","week44","BCG_treated",6,4
"GNG4",13.1882737921712,-1.87497240890502,0.524386710111051,-3.57555287491545,0.000349488528645889,0.65124336421717,"CD8_TCM_TEM","week44","BCG_treated",6,4
"C12orf42",64.0610958609285,0.984330198424543,0.275647680454545,3.57097218014451,0.000355658673735918,0.65124336421717,"CD8_TCM_TEM","week44","BCG_treated",6,4
"INKA2",25.724268240449,-2.13853891526896,0.603527127960554,-3.54340147475316,0.000395000873642683,0.663008966409243,"CD8_TCM_TEM","week44","BCG_treated",6,4
"LINC00623",106.190742602519,-0.858959318726296,0.244241938619468,-3.51683795003186,0.000436720317857837,0.676647741714812,"CD8_TCM_TEM","week44","BCG_treated",6,4
"THEMIS2",21.1271330000307,1.54065473881677,0.443370730659233,3.47486794296506,0.000511104894269475,0.686311652025051,"CD8_TCM_TEM","week44","BCG_treated",6,4
"ENSG00000251598",19.5100095538226,2.16458997101034,0.620171792359933,3.49030703697994,0.00048246589209337,0.686311652025051,"CD8_TCM_TEM","week44","BCG_treated",6,4
"MTCO1P12",17.1069192431859,4.52739822650392,1.31088518136545,3.45369548062788,0.000552961385690926,0.696109264411664,"CD8_TCM_TEM","week44","BCG_treated",6,4
"TMEM132D",13.9052528640245,-2.24184601079007,0.676439161184147,-3.31418720179592,0.000919099505879231,0.926591329951984,"CD8_TCM_TEM","week44","BCG_treated",6,4
"HFM1",45.5051084153308,-2.64011470332437,0.799757290956969,-3.30114490130534,0.000962911384605379,0.926591329951984,"CD8_TCM_TEM","week44","BCG_treated",6,4
"MACC1",13.7815669283357,2.43866599929946,0.739911788624577,3.29588747846916,0.000981113025140556,0.926591329951984,"CD8_TCM_TEM","week44","BCG_treated",6,4
"FOCAD",217.700825605607,0.579464098818234,0.173751214430585,3.33502186282408,0.00085292693173013,0.926591329951984,"CD8_TCM_TEM","week44","BCG_treated",6,4
"TRAV20",8.36757714603975,-3.25742884245201,0.974218807754524,-3.34363165289332,0.000826894487433354,0.926591329951984,"CD8_TCM_TEM","week44","BCG_treated",6,4
"IL21-AS1",5.83767642425539,-3.90652785699273,1.18842353962279,-3.28715119378458,0.00101206480284697,0.926591329951984,"CD8_TCM_TEM","week44","BCG_treated",6,4
"TRAV14DV4",7.11096667337344,-2.31173267422556,0.706265457572666,-3.27317816472386,0.00106345421357369,0.931308468252228,"CD8_TCM_TEM","week44","BCG_treated",6,4
"ESR1",23.3130400140248,1.24401605348986,0.38303084793864,3.24782210149596,0.00116291955200817,0.975980234022859,"CD8_TCM_TEM","week44","BCG_treated",6,4
"DPM1",70.345333508293,-0.253749134891211,0.174636699259455,-1.45301151457415,0.146220557016105,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"SCYL3",76.3775379156462,0.0201948025449393,0.198769838967117,0.10159892793534,0.91907503043074,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"C1orf112",58.5461606299697,0.180232106933056,0.252139860393346,0.714810052848798,0.474726422504401,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"FGR",40.7749021903544,-0.196565250720157,0.335908128255038,-0.585175630435817,0.558429629159277,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"FUCA2",6.84528056502994,0.29773926943771,0.613496910117339,0.485315026901706,0.62745289772601,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"GCLC",59.9998925633903,0.152469146159586,0.210492007523151,0.724346486850892,0.468853044144093,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"NFYA",52.1409783386306,0.28586422243412,0.248724995263431,1.149318435533,0.250424698980894,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"STPG1",10.5967232557085,0.339235778898045,0.546795414996738,0.62040713874689,0.534989773682985,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"NIPAL3",166.495085679102,0.149396805367133,0.195599864974049,0.763787875758266,0.444993663120301,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"LAS1L",49.2846398184588,-0.0553261151175579,0.226062626525634,-0.244738000119115,0.806659302758837,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"ENPP4",48.2742259822889,0.225104343548699,0.352072520709107,0.639369250105966,0.522582748114617,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"ANKIB1",395.5564992211,0.0904895647754812,0.178519747585458,0.506888263059882,0.612233221385221,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"CYP51A1",28.3302277690142,-0.266504767309614,0.324090162341912,-0.822316744771951,0.410896649070183,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"KRIT1",212.22815198788,-0.00422986007387126,0.160752575879371,-0.026312860311771,0.979007797418007,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"RAD52",39.278831701892,0.230641395478279,0.273286919328994,0.843953292914924,0.398695506149968,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"MYH16",0.418187731462066,2.15630426585305,2.32743240225338,0.926473423574131,0.35420000229526,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"BAD",14.0820518849638,0.0895875136676996,0.441438120651725,0.202944669879066,0.839178279183231,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"LAP3",63.7216616824259,0.170182028694718,0.413041879475961,0.41202124324689,0.680323852835424,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"CD99",220.060264432258,0.0670786032106777,0.192584448158074,0.348307476809443,0.727609279319014,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"AOC1",0.447333315117083,1.29907853799458,2.1216047768434,0.612309395309432,0.540333074707268,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"HECW1",4.55035774480331,0.938366451129777,0.844126505243348,1.11164196989557,0.266292119567738,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"MAD1L1",277.395392565724,0.186765703647471,0.187480796023367,0.996185783338544,0.319159885642751,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"LASP1",222.387296797956,-0.0585750948522897,0.18858248463217,-0.310607291904867,0.756099183078027,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"SNX11",12.8541002964684,0.409187553203239,0.418484682135749,0.977783825001521,0.328181252607874,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"M6PR",74.2877377635901,-0.165624855332701,0.23713352300037,-0.698445556061015,0.484898594863334,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"KLHL13",5.22871019178285,-0.0282509064858287,0.66907865872302,-0.0422235952641912,0.966320453029999,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"ICA1",5.15079333504313,0.41205374466006,0.777991724001276,0.529637696582213,0.596363152703956,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"ALS2",50.4745186977747,0.183286432995895,0.296577385300137,0.618005424824986,0.536571762667122,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"CASP10",46.4232835806984,0.126296895353746,0.305602497111728,0.413271804214257,0.679407485303399,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"CFLAR",882.189088414766,-0.023373107036142,0.13832749958687,-0.168969345256354,0.865820753604412,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"TFPI",0.886372180626138,-1.53664597169532,1.57459177407109,-0.975901180864384,0.329113436893448,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"NDUFAF7",55.5721717100196,-0.00194990193874171,0.218419235696938,-0.00892733615022463,0.992877110929305,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"RBM5",377.656495970564,-0.0613767978393889,0.188791896502157,-0.325102925372051,0.745103174992442,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"MTMR7",2.4375540484613,-0.720793460209485,1.02216528252801,-0.705163316080176,0.480708607456599,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"ARF5",9.52386204203801,-0.226250237325608,0.529613098178873,-0.427199097045733,0.669234318955074,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"SARM1",61.8765920574527,-0.00999681220162123,0.254578883376887,-0.0392680338173281,0.968676692268607,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"POLDIP2",17.8529527189423,-0.0516245831833396,0.332625407168299,-0.155203367123483,0.876660993875036,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"PLXND1",61.7145398211184,0.108555763347916,0.353114314458091,0.30742385370163,0.758520774077635,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"AK2",47.0934480929435,-0.221847963778114,0.256660466474887,-0.864363596096795,0.387388184373774,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"CD38",338.966796646919,0.65618206601577,0.496849379158988,1.3206860942978,0.18660605259632,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"FKBP4",21.8882049109874,0.210900074416223,0.395007489508817,0.533914115599358,0.593400955549648,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"KDM1A",104.845888357993,0.163404274262295,0.194088381426851,0.841906522487432,0.399840279113083,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"RBM6",601.973529666865,0.0664235350440177,0.16650259334606,0.398933936758347,0.689941882587782,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"CAMKK1",11.3603867182272,-0.191090902999908,0.618447948872959,-0.30898461761923,0.757333228042946,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"RECQL",119.425099346342,-0.100277661979939,0.191049014884471,-0.52487924128045,0.599667141018173,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
"VPS50",198.701203406461,0.0831449342614546,0.166455382170669,0.499502828789309,0.61742519444227,0.999985464810305,"CD8_TCM_TEM","week44","BCG_treated",6,4
