"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"HLF",12.9476351043609,3.05948066615967,0.657738944826254,4.6515121086039,3.29509922855476e-06,0.042421107468414,"MAIT","week44","BCG_treated",5,5
"SLC16A10",11.8122105501221,-1.91819969557558,0.47626829551729,-4.02756117430022,5.63584064695303e-05,0.299447393159365,"MAIT","week44","BCG_treated",5,5
"HERC6",24.3579911407714,1.69008983817971,0.424962154739007,3.97703611799901,6.97795696347751e-05,0.299447393159365,"MAIT","week44","BCG_treated",5,5
"RBMS3",28.1617881603033,1.87782464209443,0.496202105626005,3.78439474722781,0.000154083097738581,0.410992999155702,"MAIT","week44","BCG_treated",5,5
"MIR325HG",3.83417429242231,-4.86782006777517,1.28928296603545,-3.77560256050208,0.000159621329484116,0.410992999155702,"MAIT","week44","BCG_treated",5,5
"NAMPT",50.2736386612087,1.01328401255473,0.281272100439424,3.60250451776662,0.000315165921150836,0.45082734098843,"MAIT","week44","BCG_treated",5,5
"LINGO2",9.05816953123533,2.73628865727503,0.759264026467389,3.60386975003426,0.000313514211886349,0.45082734098843,"MAIT","week44","BCG_treated",5,5
"LINC01876",10.087891516347,-2.0984381454576,0.568076580898852,-3.69393531790609,0.000220809991485179,0.45082734098843,"MAIT","week44","BCG_treated",5,5
"LINC00299",25.6705522377748,1.29326146223026,0.353284217679169,3.66068280866347,0.000251544006598931,0.45082734098843,"MAIT","week44","BCG_treated",5,5
"OR3A2",3.47590428529578,-4.20377061365623,1.19005204020813,-3.5324258701502,0.000411765652712513,0.530107101302089,"MAIT","week44","BCG_treated",5,5
"NR6A1",8.12347834480371,2.38722106571031,0.682220572906508,3.49919243206032,0.000466669652896538,0.546173191944548,"MAIT","week44","BCG_treated",5,5
"ADAMTS17",12.4920794556375,-2.30727121435147,0.671953614565916,-3.43367631981856,0.00059545478746385,0.638823744484133,"MAIT","week44","BCG_treated",5,5
"CLNK",6.0028486607632,3.12994667324152,0.919594130276955,3.40361749840538,0.000664998050401952,0.658552684682672,"MAIT","week44","BCG_treated",5,5
"FCRL3",13.4039077915118,1.62418267735991,0.481799913023465,3.37107299826518,0.000748760144146606,0.688538435410243,"MAIT","week44","BCG_treated",5,5
"ARHGEF18",48.9312501854041,-0.908669734459522,0.276895597681341,-3.28163301283411,0.00103207833931165,0.885798436019882,"MAIT","week44","BCG_treated",5,5
"SPOPL-DT",2.0536069785733,4.50257188115196,1.38395717849173,3.25340404394518,0.00114031230550237,0.917523788814848,"MAIT","week44","BCG_treated",5,5
"IL18R1",62.8782300844491,0.950657749181172,0.293994290806911,3.23359255233137,0.00122243719748311,0.925744498846913,"MAIT","week44","BCG_treated",5,5
"MTCO1P12",2.92298911690207,3.76651191788621,1.17126687606845,3.21575893149914,0.00130100069103417,0.930504605354104,"MAIT","week44","BCG_treated",5,5
"ENSG00000285744",5.82793248127037,5.2357328785846,1.64101208065767,3.19055108752538,0.00142001732814759,0.962173846451165,"MAIT","week44","BCG_treated",5,5
"DPM1",10.2018191270426,-0.0233008312537437,0.434141546227538,-0.0536710468192128,0.957197250832887,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"SCYL3",15.6121581171248,0.0613556432058658,0.380813640031137,0.161117241495996,0.872001060902545,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"C1orf112",5.22014542232515,-0.101670954599788,0.579369314984723,-0.175485570205714,0.860698108155879,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"CFH",5.38362343127022,-0.818358875855004,1.42061918894268,-0.576057878300295,0.564576061097514,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"FUCA2",1.11172320051832,-0.789211241034163,1.14431157634165,-0.689682126224104,0.490394108425247,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"GCLC",7.79829621787182,-0.271053928330101,0.496062902127243,-0.546410399100099,0.584783863424517,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"NFYA",8.15995789896345,0.108862356972435,0.44413821142055,0.245109189376534,0.806371887829447,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"STPG1",2.60871601229596,1.40045112195406,0.950042199573092,1.47409359561435,0.140456392648023,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"NIPAL3",22.1246676157286,-0.494826331141646,0.353473796895143,-1.39989536844915,0.161544653196319,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"LAS1L",7.27901800736817,0.0980667764241798,0.531895512513236,0.184372257552632,0.853721431988984,0.999518114532407,"MAIT","week44","BCG_treated",5,5
"ENPP4",2.52712044786129,0.0450494946052082,0.863180631984187,0.0521901128639243,0.958377210989949,0.999518114532407,"MAIT","week44","BCG_treated",5,5
