"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"MTND4P12",23.470358234061,2.78950625405373,0.535355735048286,5.21056574429363,1.88265649901805e-07,0.00502292753938015,"CD4_TCM","week12","BCG_treated",5,5
"MTCO1P12",65.7159111952092,4.2514764200041,0.883973336367979,4.80950753274112,1.51302594596042e-06,0.0201837661191121,"CD4_TCM","week12","BCG_treated",5,5
"OR3A2",58.2662493914205,-1.96879157965189,0.445380672141654,-4.42046928122133,9.84867860356191e-06,0.0656906862857579,"CD4_TCM","week12","BCG_treated",5,5
"AK4P3",11.6656581569143,2.65486790904934,0.598748589540568,4.43402782975484,9.2488679512362e-06,0.0656906862857579,"CD4_TCM","week12","BCG_treated",5,5
"LINC01801",139.447005442671,-1.02397443832384,0.239805134911202,-4.27002715643686,1.95449168182733e-05,0.104291676142306,"CD4_TCM","week12","BCG_treated",5,5
"TNIP3",26.3115039980359,-1.58953439450699,0.386260016633842,-4.11519268382831,3.8685611147933e-05,0.129016513178356,"CD4_TCM","week12","BCG_treated",5,5
"KLF5",24.3604691733625,1.56486431392279,0.37613242239082,4.16040793286578,3.17679661510324e-05,0.129016513178356,"CD4_TCM","week12","BCG_treated",5,5
"MTERF4",1270.13541069935,-0.51253121684887,0.123640446734843,-4.145336177473,3.39315521398854e-05,0.129016513178356,"CD4_TCM","week12","BCG_treated",5,5
"RNU6-44P",11.6483942327956,-2.67445159852941,0.667017276685991,-4.00956870535222,6.08297522998176e-05,0.180326421262126,"CD4_TCM","week12","BCG_treated",5,5
"NLRP14",18.8063361010844,1.88838314836568,0.480246976255094,3.93210835618592,8.42040932318868e-05,0.215017212387492,"CD4_TCM","week12","BCG_treated",5,5
"LINC02315",27.7198264404896,2.40161534856173,0.612700048692339,3.91972442908631,8.86502749723543e-05,0.215017212387492,"CD4_TCM","week12","BCG_treated",5,5
"TEKT4P2.1",8.81220833715064,-2.88021544409687,0.745643168509134,-3.8627262553155,0.00011212863318793,0.249299327787832,"CD4_TCM","week12","BCG_treated",5,5
"OAS1",147.046252617577,1.4105439656197,0.376733631073677,3.74414134888809,0.000181011734822098,0.269273211840312,"CD4_TCM","week12","BCG_treated",5,5
"TSC22D3",193.73091728688,-0.613917866650003,0.162148227801767,-3.78615218293069,0.000152997995948361,0.269273211840312,"CD4_TCM","week12","BCG_treated",5,5
"POLR2J3",294.615997269315,-0.748633073498158,0.19593243661951,-3.82087359507483,0.000132979799746486,0.269273211840312,"CD4_TCM","week12","BCG_treated",5,5
"CSTF2T",164.273926893502,-0.599664476967827,0.160484348357937,-3.73659165584398,0.0001865314755907,0.269273211840312,"CD4_TCM","week12","BCG_treated",5,5
"STXBP5-AS1",73.2134774435722,-0.966313992637906,0.257889636885138,-3.7470059065161,0.000178957873869096,0.269273211840312,"CD4_TCM","week12","BCG_treated",5,5
"ENSG00000267686",20.8862938386691,-2.00731678585655,0.538208047232367,-3.72962982656762,0.000191761282794825,0.269273211840312,"CD4_TCM","week12","BCG_treated",5,5
"ENSG00000269460",11.5383858661826,-2.20474818519484,0.583365805750571,-3.77935793195517,0.00015723327163327,0.269273211840312,"CD4_TCM","week12","BCG_treated",5,5
"LRP6",208.216590801665,0.865473732718308,0.237338026026767,3.64658688372465,0.000265746650109697,0.354506031246336,"CD4_TCM","week12","BCG_treated",5,5
"MTND5P10",3.10245434083325,3.90815916765571,1.07639568896307,3.63078299897373,0.000282562687366124,0.358989166615628,"CD4_TCM","week12","BCG_treated",5,5
"ENSG00000228334",8.39717477753328,2.89428001592803,0.812810657761499,3.560829312818,0.000369685347849561,0.448327503664831,"CD4_TCM","week12","BCG_treated",5,5
"DPY19L1P1",47.823280430155,-1.75601635296756,0.495064201170728,-3.54704773404123,0.00038957399910504,0.451905838961846,"CD4_TCM","week12","BCG_treated",5,5
"PSAT1",49.3424197465752,1.01268473499399,0.287511577381326,3.5222398493222,0.0004279168004206,0.475700843134233,"CD4_TCM","week12","BCG_treated",5,5
"LAMP3",53.0031001800934,1.29713129928723,0.370970760259848,3.49658635731464,0.00047125193503456,0.502920065068882,"CD4_TCM","week12","BCG_treated",5,5
"COQ7-DT",2.59822534068492,4.43683962754071,1.27504330163867,3.47975603796243,0.000501870562193499,0.514996407666252,"CD4_TCM","week12","BCG_treated",5,5
"C3orf70",42.8278593427195,-3.61291893332197,1.04517692307561,-3.45675344867961,0.000546724812909226,0.526600316419763,"CD4_TCM","week12","BCG_treated",5,5
"ENSG00000226668",3.83916425367714,4.8656953871548,1.40877623703811,3.45384544346426,0.000552654005238133,0.526600316419763,"CD4_TCM","week12","BCG_treated",5,5
"CMPK2",122.115890284544,0.945773864558542,0.275547438378927,3.43234497160498,0.000598385881660639,0.550515011127788,"CD4_TCM","week12","BCG_treated",5,5
"CACNG6",11.4233477331979,-3.73057678188256,1.09461856539598,-3.40810662254117,0.000654153287820505,0.562993861904874,"CD4_TCM","week12","BCG_treated",5,5
"IFIT1",52.2634076311388,1.67899826624666,0.492330601292031,3.41030653353751,0.000648899032813504,0.562993861904874,"CD4_TCM","week12","BCG_treated",5,5
"TDRD9",15.0597362168933,1.4829611479522,0.437774735468997,3.38749824464739,0.000705331685326274,0.588070292640781,"CD4_TCM","week12","BCG_treated",5,5
"CFAP69",6.69969311993572,-3.90344190901264,1.16337340992801,-3.35527860246882,0.000792850917795006,0.613218963609601,"CD4_TCM","week12","BCG_treated",5,5
"IFIT3",121.869897118828,1.38025551583377,0.415340428361492,3.32319086123844,0.000889940016232997,0.613218963609601,"CD4_TCM","week12","BCG_treated",5,5
"LRRTM4",23.4922871516028,-1.81910883098104,0.547800478907235,-3.3207507131243,0.000897756854824593,0.613218963609601,"CD4_TCM","week12","BCG_treated",5,5
"UPP1",269.537594021569,-0.476187298964551,0.143418345721068,-3.3202676866088,0.000899311721217972,0.613218963609601,"CD4_TCM","week12","BCG_treated",5,5
"MTND1P23",29.1923914060578,2.14321294553661,0.646694280738535,3.31410530349678,0.000919368761033884,0.613218963609601,"CD4_TCM","week12","BCG_treated",5,5
"LINC00355",5.70440124156576,2.0525133849908,0.611858668140824,3.3545547229518,0.00079492828417914,0.613218963609601,"CD4_TCM","week12","BCG_treated",5,5
"MTATP6P1",142.055072427543,0.830137926796405,0.249214205914883,3.33102169576935,0.000865278582250739,0.613218963609601,"CD4_TCM","week12","BCG_treated",5,5
"ENSG00000291169",6.42863554281709,4.10800497953604,1.23576649097766,3.32425665328247,0.00088654566441364,0.613218963609601,"CD4_TCM","week12","BCG_treated",5,5
"ENSG00000282840",11.338082388002,-3.40963596794137,1.03217037568138,-3.30336546007778,0.000955317979011388,0.621655699512776,"CD4_TCM","week12","BCG_treated",5,5
"PRKD1",76.1888812280576,3.36619967779274,1.03157746039937,3.2631574525577,0.00110178288376501,0.653234829752232,"CD4_TCM","week12","BCG_treated",5,5
"IL1RAPL2",45.9523356126486,1.63915879990252,0.49961605706394,3.28083690811552,0.00103499572588258,0.653234829752232,"CD4_TCM","week12","BCG_treated",5,5
"DCHS2",15.4297288148004,-1.66301850965869,0.509564368164716,-3.26360831635135,0.00110003126549205,0.653234829752232,"CD4_TCM","week12","BCG_treated",5,5
"SELENOOLP",6.17467683762824,4.20901867454256,1.28599209474617,3.27297398773928,0.00106422271132123,0.653234829752232,"CD4_TCM","week12","BCG_treated",5,5
"ENSG00000253687",11.2420800741122,1.44760274711818,0.444802712150028,3.25448273487577,0.0011359906488846,0.658874576353067,"CD4_TCM","week12","BCG_treated",5,5
"ACSL6",62.058650801779,-0.622708858804494,0.193056791552428,-3.22552163949843,0.00125743329630473,0.713794049902344,"CD4_TCM","week12","BCG_treated",5,5
"PPP1R36",7.99645543371504,-1.86887406302138,0.584383043969355,-3.19802924179193,0.00138370248538985,0.769107964795861,"CD4_TCM","week12","BCG_treated",5,5
"LINC02574",6.97231561034918,1.6731632553365,0.526664063387178,3.17690796021993,0.00148854268440901,0.81049630244964,"CD4_TCM","week12","BCG_treated",5,5
"ZNF215",107.654310700223,1.44091866498343,0.456227394920141,3.15833437673257,0.00158673443136931,0.81373255015752,"CD4_TCM","week12","BCG_treated",5,5
"TRBV10-1",12.4225028053014,-1.74121323484969,0.549939901713242,-3.16618821333975,0.00154450822805146,0.81373255015752,"CD4_TCM","week12","BCG_treated",5,5
"DANT2",80.0521085809245,-1.55282076101394,0.491404249197939,-3.15996608403047,0.00157787505192347,0.81373255015752,"CD4_TCM","week12","BCG_treated",5,5
"ENSG00000287724",6.18527528208824,4.02530744209569,1.27669367511909,3.15291562928767,0.00161648520083765,0.81373255015752,"CD4_TCM","week12","BCG_treated",5,5
"WNT7A",66.719801988114,-0.911787208478144,0.289781443521591,-3.14646513385254,0.00165256963484705,0.816491812179985,"CD4_TCM","week12","BCG_treated",5,5
