"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"LINC00632",29.7582342613309,-3.72561715054756,0.678155213201009,-5.49375287253489,3.93481011675111e-08,0.000768311023396821,"CD4_TCM","week44","media_treated",5,5
"USP40",224.90287293792,0.728735105450213,0.158379989862859,4.60118166493902,4.20100825001056e-06,0.0207919863589867,"CD4_TCM","week44","media_treated",5,5
"SOCS3",117.88760496831,-1.62872673034229,0.365572115143596,-4.45528163356367,8.37831358151559e-06,0.0207919863589867,"CD4_TCM","week44","media_treated",5,5
"APRT",70.8323374991577,-0.958390142249539,0.209360238481083,-4.57770849518847,4.70097157172521e-06,0.0207919863589867,"CD4_TCM","week44","media_treated",5,5
"L3MBTL3",495.202783267825,0.519798676073279,0.116291042937187,4.46980836137176,7.82897123499751e-06,0.0207919863589867,"CD4_TCM","week44","media_treated",5,5
"ENSG00000230773",149.211776875592,0.719825591856118,0.161696215248606,4.45171577299688,8.51868743582371e-06,0.0207919863589867,"CD4_TCM","week44","media_treated",5,5
"LINC02964",670.248589581471,-0.922775409863972,0.20037472860537,-4.60524845766026,4.11973691856805e-06,0.0207919863589867,"CD4_TCM","week44","media_treated",5,5
"TEKT4P2.1",9.00352727512917,-3.19999568720694,0.713460967752701,-4.48517274502972,7.28548857266851e-06,0.0207919863589867,"CD4_TCM","week44","media_treated",5,5
"SLC39A4",5.9984789400092,-3.15932660986097,0.724045297680797,-4.36343778487433,1.28034364331613e-05,0.025496346628292,"CD4_TCM","week44","media_treated",5,5
"TLR1",59.8044290800208,0.939851960258657,0.215605055559793,4.35913693126741,1.30576393671474e-05,0.025496346628292,"CD4_TCM","week44","media_treated",5,5
"TWNK",63.9240526710674,-0.902496452046135,0.211993156890796,-4.25719615332224,2.0700671981481e-05,0.0367455746463997,"CD4_TCM","week44","media_treated",5,5
"SUB1",714.560490081897,-0.345208648663476,0.0820297528664221,-4.20833461763096,2.57259713576177e-05,0.0388715375608872,"CD4_TCM","week44","media_treated",5,5
"LINC02997",46.3879764856623,0.991174792746417,0.235602081702547,4.20698656643364,2.58798519047185e-05,0.0388715375608872,"CD4_TCM","week44","media_treated",5,5
"TCF7",8449.87121036641,-0.353435210176931,0.0863317808938641,-4.09391774984282,4.24144824173727e-05,0.0565167770636645,"CD4_TCM","week44","media_treated",5,5
"ENSG00000250407",6.55552437454092,4.38791607653652,1.07323288198627,4.08850320390448,4.341655515492e-05,0.0565167770636645,"CD4_TCM","week44","media_treated",5,5
"SRM",70.2019407669368,-0.82364378884523,0.202705428904129,-4.06325471053259,4.83931726018874e-05,0.0590578180140284,"CD4_TCM","week44","media_treated",5,5
"IKZF1",16003.7129190955,-0.487752852628374,0.120955727055893,-4.03249076749369,5.51887838334511e-05,0.0598675662851093,"CD4_TCM","week44","media_treated",5,5
"ENSG00000290357",35.7599036455507,1.43476462405753,0.354944768695875,4.04221938339615,5.29476590036278e-05,0.0598675662851093,"CD4_TCM","week44","media_treated",5,5
"APBA2",3320.21375257418,-0.697484521053449,0.175661918212014,-3.97060744954193,7.16896151006628e-05,0.0713500247381448,"CD4_TCM","week44","media_treated",5,5
"MEIKIN",102.34339092839,-0.752226398649664,0.189667724399131,-3.96602216340563,7.30820697922204e-05,0.0713500247381448,"CD4_TCM","week44","media_treated",5,5
"APOL2",313.712864228832,-0.697768190836575,0.177284464035372,-3.93586767251842,8.28966431779341e-05,0.0770780883186829,"CD4_TCM","week44","media_treated",5,5
"TUFM",129.943945122138,-0.708806040657233,0.181421195281079,-3.90696378975492,9.34631535591525e-05,0.0829527971089096,"CD4_TCM","week44","media_treated",5,5
"SMCHD1",8279.92376462883,0.310895128183418,0.0803247482636134,3.87047746683386,0.000108622397424919,0.0917648855759299,"CD4_TCM","week44","media_treated",5,5
"ENSG00000291073",330.828073263047,-0.680166029398107,0.176150053585129,-3.8612876667074,0.000112791009619088,0.0917648855759299,"CD4_TCM","week44","media_treated",5,5
