"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"SOX5",27.0879597348057,-1.31759076999317,0.309609947094351,-4.25564741171458,2.08444974378522e-05,0.376472468225048,"gdT","week12","media_treated",5,5
"DAB1",33.4480517235808,-1.68710639764478,0.415632296641963,-4.05913210132006,4.9255444375692e-05,0.444801290434687,"gdT","week12","media_treated",5,5
"CNTNAP5",13.6366667317494,-1.95037408126531,0.515236434849354,-3.78539627508208,0.000153463835126198,0.554342065242851,"gdT","week12","media_treated",5,5
"PAH",8.76084996534934,4.67334622003312,1.20610806836974,3.87473257379825,0.000106741856306396,0.554342065242851,"gdT","week12","media_treated",5,5
"TMEM72-AS1",14.3886454242665,-1.42333689613533,0.3747253488279,-3.79834697755936,0.000145664314817716,0.554342065242851,"gdT","week12","media_treated",5,5
"OR3A2",11.2805526637104,-2.38917921881846,0.639746049409457,-3.73457440030132,0.000188032899286362,0.566010365668498,"gdT","week12","media_treated",5,5
"ADAMTS12",21.8988129274493,5.23874082966556,1.4560190438549,3.59798922395662,0.00032068690225717,0.717824149267907,"gdT","week12","media_treated",5,5
"MTCO1P12",10.1712181304676,2.8811267619507,0.798363682257323,3.60878986103738,0.000307628664239829,0.717824149267907,"gdT","week12","media_treated",5,5
"LINC02762",38.3149980650947,-0.990229444846249,0.277416134580955,-3.56947315390296,0.000357699869520578,0.717824149267907,"gdT","week12","media_treated",5,5
"DPM1",51.1509025914327,0.0726148133052995,0.204884439012966,0.354418391436278,0.723025353562085,0.999977295035734,"gdT","week12","media_treated",5,5
"SCYL3",56.9124046300973,0.0488183316371667,0.220626799023458,0.221271086981488,0.824881361272266,0.999977295035734,"gdT","week12","media_treated",5,5
"C1orf112",34.290760700493,0.0616608797556222,0.248007027918743,0.248625534014402,0.803650455288005,0.999977295035734,"gdT","week12","media_treated",5,5
"FGR",19.3280995006056,-0.527118886470164,0.669520273964295,-0.787308326526158,0.431101396589301,0.999977295035734,"gdT","week12","media_treated",5,5
"CFH",9.41389302567053,-0.358510778334554,0.719856621903527,-0.498030812561728,0.618462324618825,0.999977295035734,"gdT","week12","media_treated",5,5
