"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"RBFOX3",5.32093301947118,4.35080056861205,1.03349621254789,4.20978859505055,2.5560974946325e-05,0.212922921302887,"Treg","week12","BCG_treated",5,5
"MTCO1P12",5.73395201905363,3.7820947259083,0.875861821111558,4.31814086965046,1.57348994777732e-05,0.212922921302887,"Treg","week12","BCG_treated",5,5
"TOP2A",7.32277707502452,3.58038205202432,0.89789837434912,3.98751368117769,6.67693551527123e-05,0.370792485614729,"Treg","week12","BCG_treated",5,5
"RBMS3",702.372265438653,-0.577066839393182,0.152218149145002,-3.79105147864773,0.000150010854690632,0.425163562592839,"Treg","week12","BCG_treated",5,5
"BUB1",5.6637077525821,2.6506639610061,0.707324364561233,3.74745179695648,0.000178640152349932,0.425163562592839,"Treg","week12","BCG_treated",5,5
"TAPT1",98.4099232857247,-0.677379430801209,0.178287637101157,-3.79936288244639,0.000145068547536562,0.425163562592839,"Treg","week12","BCG_treated",5,5
"ENSG00000267645",19.9263258385932,-1.29373320595707,0.342812261842518,-3.77388252976609,0.000160726464019374,0.425163562592839,"Treg","week12","BCG_treated",5,5
"ASPM",11.1483636917682,4.70422743938885,1.3114095567107,3.58715354430393,0.00033430748328494,0.529481562860444,"Treg","week12","BCG_treated",5,5
"SNX25",45.2980905142418,-0.91778446486673,0.255253623394836,-3.59557859614422,0.000323671386012081,0.529481562860444,"Treg","week12","BCG_treated",5,5
"DLGAP5",2.00868035366054,4.90860688222331,1.37285594450762,3.57547119336239,0.000349597670556116,0.529481562860444,"Treg","week12","BCG_treated",5,5
"RERE",309.962179640334,-0.480021919713287,0.133313027996764,-3.60071275048182,0.00031734603171665,0.529481562860444,"Treg","week12","BCG_treated",5,5
"CDHR3",112.81028387101,0.766188702152448,0.223202425051033,3.43270778521903,0.000597585783389756,0.765829165482564,"Treg","week12","BCG_treated",5,5
"EVC2",7.66976724433951,2.32439477437287,0.673120496715395,3.45316297113986,0.000554054163368326,0.765829165482564,"Treg","week12","BCG_treated",5,5
"PTGR1",2.46925591666333,3.88464218739206,1.15241834626344,3.3708611113208,0.00074933625918181,0.859453833333069,"Treg","week12","BCG_treated",5,5
"FOSB",2.11464518176136,4.78850312821435,1.43788650876336,3.33023719120409,0.000867720332390926,0.859453833333069,"Treg","week12","BCG_treated",5,5
"CHRNA6",12.3664897185591,1.63850597559296,0.49363633696407,3.31925722014306,0.000902572496718653,0.859453833333069,"Treg","week12","BCG_treated",5,5
"SRGAP3",23.4868815261495,-1.04114861363828,0.311522489341552,-3.34212985983421,0.000831381552256808,0.859453833333069,"Treg","week12","BCG_treated",5,5
"SFMBT2",575.643656666094,-0.490003632541741,0.147978500335971,-3.31131638332077,0.000928581572628766,0.859453833333069,"Treg","week12","BCG_treated",5,5
"LRP6",12.0641719575948,1.64806817734648,0.504477740847591,3.26687987180069,0.0010873981158567,0.953476453166982,"Treg","week12","BCG_treated",5,5
"DPM1",26.9470287627629,-0.180685542534017,0.266295422597829,-0.678515390055714,0.497444969177913,0.999924509677935,"Treg","week12","BCG_treated",5,5
"SCYL3",38.3130454591901,-0.0369474721665627,0.245208758933329,-0.150677619866786,0.880230028406068,0.999924509677935,"Treg","week12","BCG_treated",5,5
"C1orf112",22.87320040772,-0.192509406755226,0.286752244477288,-0.671344027685453,0.502001393021601,0.999924509677935,"Treg","week12","BCG_treated",5,5
