"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"DOT1L",88.2138104473497,-1.11049413236347,0.186012558338886,-5.9699954792317,2.37260161326449e-09,2.50807716538189e-05,"DC","week44","media_treated",5,4
"CCDC68",16.3318228538813,3.55366986407586,0.675026099828957,5.26449253588315,1.40577110602526e-07,0.000743020318089654,"DC","week44","media_treated",5,4
"INHBA",31.3449819636028,-3.98664806549822,0.786978914356287,-5.06576223679274,4.06769374362054e-07,0.00143331968546043,"DC","week44","media_treated",5,4
"EYA4",12.3566751403435,-5.01580447010363,1.00917073118304,-4.97022388295356,6.68756358726988e-07,0.00176735586702575,"DC","week44","media_treated",5,4
"MET",16.9913661725551,-3.02869340423219,0.647796548099623,-4.67537749794618,2.93413384412344e-06,0.00620334577324577,"DC","week44","media_treated",5,4
"MB21D2",15.5137758121902,-3.42084337987814,0.778092728875485,-4.39644691812249,1.10037254592811e-05,0.0193867303050102,"DC","week44","media_treated",5,4
"PID1",35.4813482770469,-3.57323934802279,0.828411153860438,-4.3133646032786,1.60788625369209e-05,0.024281379411113,"DC","week44","media_treated",5,4
"ENSG00000251600",9.72546967614348,4.19545519515614,1.02548269726805,4.0912003745486,4.29146137159683e-05,0.0567062976989376,"DC","week44","media_treated",5,4
"CCL22",142.356267541318,-2.16390607071001,0.534967391540222,-4.04493078443514,5.23385850665386e-05,0.06147457585982,"DC","week44","media_treated",5,4
"CDK14",111.18602167465,-0.918008396578883,0.232830478152338,-3.94281884340864,8.05294838923649e-05,0.0851277174226189,"DC","week44","media_treated",5,4
"GCLC",98.6258004086762,-1.41642676055234,0.36590943927532,-3.87097628133769,0.000108400340205178,0.0997906471507894,"DC","week44","media_treated",5,4
"RFX3-DT",39.5033281009925,1.31677293452233,0.341112580857334,3.86022975526973,0.000113280462189904,0.0997906471507894,"DC","week44","media_treated",5,4
"GZMB",79.4725780514739,-2.3769284296488,0.63773448313442,-3.72714427792326,0.000193661609191514,0.146228347911678,"DC","week44","media_treated",5,4
"ENSG00000224228",17.7039644346343,4.23329343432479,1.13475460405958,3.7305805318438,0.000191039065400438,0.146228347911678,"DC","week44","media_treated",5,4
"DTNA",17.454345011472,-3.15321276318491,0.858674827427684,-3.67218493248595,0.000240485548767377,0.164737167109655,"DC","week44","media_treated",5,4
"TXNRD1",449.141551503882,-1.26788420750318,0.346138897491083,-3.66293478338661,0.000249342037059359,0.164737167109655,"DC","week44","media_treated",5,4
"CXCL2",11.9725544500241,-4.29079964331702,1.1874336474544,-3.6135068704812,0.000302083346975504,0.187842532992827,"DC","week44","media_treated",5,4
"SLC3A2",36.1858212669322,-1.08318048563014,0.301185229581071,-3.59639311375518,0.000322660074624407,0.189491091603034,"DC","week44","media_treated",5,4
"JARID2",446.335323906811,-0.999951420159891,0.284348023151746,-3.51664628815181,0.000437035754913605,0.189619715823424,"DC","week44","media_treated",5,4
"AQP9",6.85170851260729,-4.12274121555733,1.16688002439706,-3.53313205244694,0.000410667292110781,0.189619715823424,"DC","week44","media_treated",5,4
"OLFM2",34.5802458530959,-2.97037123282894,0.843174827636016,-3.5228414505173,0.000426946687437264,0.189619715823424,"DC","week44","media_treated",5,4
"GALNT18",4.59217527012455,-3.38911068875848,0.959869088235497,-3.53080511738178,0.000414296873971362,0.189619715823424,"DC","week44","media_treated",5,4
"SOX5",74.7810053485214,-2.9601042809064,0.840714299812589,-3.52093961238231,0.000430020534970852,0.189619715823424,"DC","week44","media_treated",5,4
"LTB",93.2663915138864,-1.41194898111566,0.395927490148275,-3.56618071805744,0.000362221634369895,0.189619715823424,"DC","week44","media_treated",5,4
