"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"MTND4P12",19.1859839763692,2.56201137188887,0.460963666162017,5.55794644992343,2.7296709803101e-08,0.000731224262205469,"CD4_TCM","week12","media_treated",5,5
"MEIKIN",71.3409903506039,-1.22460357347577,0.228552952316577,-5.35807374642673,8.41139086347957e-08,0.00112662169225445,"CD4_TCM","week12","media_treated",5,5
"MIR3142HG",156.231556643338,1.08270684104723,0.230722771428313,4.69267439162862,2.69656495772296e-06,0.0240785273624942,"CD4_TCM","week12","media_treated",5,5
"GPA33",313.459398652707,-0.852013052703376,0.185594864010635,-4.59071460433601,4.41731005451224e-06,0.0281581240359673,"CD4_TCM","week12","media_treated",5,5
"TRBV10-1",15.4993444184606,2.21071900331572,0.485412305524035,4.55431182555024,5.25573466402256e-06,0.0281581240359673,"CD4_TCM","week12","media_treated",5,5
"ACSL6",78.7306953065384,-0.79048675552291,0.183634764394183,-4.30466833516383,1.67236089465752e-05,0.0746653394101428,"CD4_TCM","week12","media_treated",5,5
"SYNPO2",107.077006357411,-0.731733440256846,0.179024113551536,-4.08734569740629,4.36336696944504e-05,0.166979820539277,"CD4_TCM","week12","media_treated",5,5
"VSIG1",78.8651069768576,-1.37533316839592,0.344355908799105,-3.99392934244168,6.49872372220391e-05,0.179863656421162,"CD4_TCM","week12","media_treated",5,5
"CNTNAP3",6.1662817474121,4.07287035871742,1.02174572341458,3.98618782088589,6.71433688297602e-05,0.179863656421162,"CD4_TCM","week12","media_treated",5,5
"TEKT4P2.1",9.53237624286324,-3.04123175453475,0.76096826613459,-3.99652901425571,6.42780067525715e-05,0.179863656421162,"CD4_TCM","week12","media_treated",5,5
"MTCO1P12",62.0021408037891,3.0382065822028,0.771126662197716,3.93995789685691,8.14959106863082e-05,0.19846476867862,"CD4_TCM","week12","media_treated",5,5
"CDH23",70.1745116748114,-0.83749967603301,0.218436047642119,-3.83407264997375,0.000126038889109146,0.259717673958139,"CD4_TCM","week12","media_treated",5,5
"SHROOM3",38.8947948347583,1.45762002458392,0.380025983449435,3.83557990259858,0.000125268371307959,0.259717673958139,"CD4_TCM","week12","media_treated",5,5
"DPY19L1P1",56.8938756434711,-1.91804424938773,0.505032066491611,-3.79786626760579,0.000145947024688004,0.260641926489483,"CD4_TCM","week12","media_treated",5,5
"ENSG00000233968",8.11133289573548,5.16201407993177,1.35494496755721,3.80975921792469,0.000139102196032167,0.260641926489483,"CD4_TCM","week12","media_treated",5,5
"LRP6",245.917622135776,0.819162161546224,0.220338896555869,3.71773742335375,0.000201015040273087,0.28341004730713,"CD4_TCM","week12","media_treated",5,5
"SLC14A1",40.7664816268533,-1.52175471608846,0.406506203520595,-3.74349690831068,0.00018147683645001,0.28341004730713,"CD4_TCM","week12","media_treated",5,5
"ZNF215",132.710697950084,1.37695544105039,0.369668916897706,3.72483424521034,0.000195443598782801,0.28341004730713,"CD4_TCM","week12","media_treated",5,5
"PAH",34.8928779702702,5.22476538948522,1.39030263031799,3.75800582948637,0.00017127289212807,0.28341004730713,"CD4_TCM","week12","media_treated",5,5
"S100A10",87.17749641992,-0.831707731757999,0.226744534292624,-3.66803872187121,0.000244418174226275,0.311784478627307,"CD4_TCM","week12","media_treated",5,5
"ENSG00000291169",7.11024575565108,4.12257374785195,1.12076585147789,3.67835417399249,0.000234743841988623,0.311784478627307,"CD4_TCM","week12","media_treated",5,5
"ADAMTS12",154.306478053303,4.36767641925576,1.21813728885802,3.58553708125162,0.000336385199522625,0.37546194686717,"CD4_TCM","week12","media_treated",5,5
"LINC02754",17.5258151459048,-1.60430632322031,0.446728042379022,-3.59123710854746,0.000329112045804434,0.37546194686717,"CD4_TCM","week12","media_treated",5,5
"ENSG00000256389",12.4870020448472,3.57204400967038,0.990574058288304,3.60603427859075,0.000310912084499269,0.37546194686717,"CD4_TCM","week12","media_treated",5,5
"JAZF1",1631.18655544199,0.650543392218495,0.186828731638878,3.48203076963523,0.000497626508050549,0.512708419140696,"CD4_TCM","week12","media_treated",5,5
"WHAMMP3",32.9433854772429,1.37065134446214,0.392525963234576,3.49187435441827,0.000479643814162264,0.512708419140696,"CD4_TCM","week12","media_treated",5,5
"LINC02211",8.39193569857736,-2.35883375875532,0.689078811102658,-3.42316977499386,0.000618954060178784,0.614094124595158,"CD4_TCM","week12","media_treated",5,5
"DCHS2",20.7137494037731,-1.8385586180499,0.540220830636538,-3.40334639796015,0.000665658293879087,0.614884633670103,"CD4_TCM","week12","media_treated",5,5
"ENSG00000228272",11.5450021124691,4.97801517063765,1.45914474441714,3.4115979169881,0.000645833010034974,0.614884633670103,"CD4_TCM","week12","media_treated",5,5
"LINC01801",175.383398501582,-0.875142096969734,0.25807916243126,-3.3909831724707,0.000696423769714071,0.621859998103351,"CD4_TCM","week12","media_treated",5,5
"ENSG00000266928",16.8925547284948,-5.67660452439825,1.68617787918817,-3.3665514145704,0.000761143919895235,0.657726558908179,"CD4_TCM","week12","media_treated",5,5
"AGAP1",96.7048757645303,-0.923906467909425,0.275274053073696,-3.35631512521116,0.000789885109272512,0.661232572099752,"CD4_TCM","week12","media_treated",5,5
"HOMER3",6.75981926762988,-4.32736636055038,1.30756798952432,-3.30947713252342,0.000934704010094543,0.736436794776842,"CD4_TCM","week12","media_treated",5,5
"TRD-AS1",182.475176003682,-0.931514867866095,0.28097363662214,-3.31531057171325,0.000915413596097951,0.736436794776842,"CD4_TCM","week12","media_treated",5,5
"POLR2J3",336.416770555173,-0.671698363492769,0.207490255491885,-3.23725257314091,0.00120686544609567,0.769750275476445,"CD4_TCM","week12","media_treated",5,5
"CCDC144A",41.0910894684576,1.76846758881752,0.542729753721042,3.25846809888829,0.00112015469581029,0.769750275476445,"CD4_TCM","week12","media_treated",5,5
"PRKG1",209.402584887722,-3.51224392606878,1.07991157440802,-3.25234399677039,0.00114457406920982,0.769750275476445,"CD4_TCM","week12","media_treated",5,5
"TRBV7-5",3.52136720179176,3.7823061030626,1.15419069902064,3.27702008539143,0.00104908906286076,0.769750275476445,"CD4_TCM","week12","media_treated",5,5
