"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"RNU4-2",245.786408299478,-3.24338086943073,0.714646617690035,-4.53844010332598,5.6671887744691e-06,0.057952672407721,"Plasmablast","week44","media_treated",4,2
"ENSG00000275063",45.6533331766273,-8.87986838215402,2.15551410877637,-4.11960578035599,3.79521163275542e-05,0.194049170782784,"Plasmablast","week44","media_treated",4,2
"KLHL14",113.624206942077,3.18342777933505,0.797382133323938,3.99234902099541,6.54219861866091e-05,0.223001743581422,"Plasmablast","week44","media_treated",4,2
"SGK1",14.0885054396172,-3.95772970938717,1.056251076045,-3.74695922129274,0.000178991170374838,0.366072741650618,"Plasmablast","week44","media_treated",4,2
"MKI67",26.0002349000718,6.14448819546131,1.62529594656044,3.7805349902365,0.000156491723040922,0.366072741650618,"Plasmablast","week44","media_treated",4,2
"HFM1",7.45465959545698,-4.53066899425504,1.24894569266933,-3.62759487529981,0.000286073668289744,0.487564888655153,"Plasmablast","week44","media_treated",4,2
"NRP2",10.5290740745572,-4.40263946045303,1.23196118470117,-3.57368358283215,0.00035199425259429,0.51421331814703,"Plasmablast","week44","media_treated",4,2
"ZNF521",8.75170000539269,5.98316929696957,1.77900453702963,3.36321193815477,0.000770411927321165,0.984779046098279,"Plasmablast","week44","media_treated",4,2
"DPM1",6.97006837514685,0.345817467577417,0.95074979193331,0.363731310289547,0.716058660316189,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"SCYL3",6.35818774806623,0.734947142308809,0.984739536712454,0.746336584354504,0.455464116834109,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"C1orf112",4.26902737873507,-1.46377382871687,1.12354880290452,-1.30281285951516,0.192638659411601,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"FGR",4.90945537789358,-0.668905768031995,1.14968091474809,-0.581818624151519,0.560688857875162,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"FUCA2",1.93493732713268,3.78471676350341,2.03607017822205,1.85883414235177,0.0630506513537248,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"GCLC",9.14155125030473,0.104912913400819,0.898845619198074,0.11671961364669,0.907082247070395,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"NFYA",8.34427415187751,-0.396064659172392,0.845264798386157,-0.468568737191693,0.639377927874286,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"NIPAL3",11.0914871704233,-0.0203365000889189,0.898421287701874,-0.0226358172577799,0.981940773100481,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"LAS1L",4.9530066113923,-0.0998232445554893,1.05983151763303,-0.0941878429681247,0.924959941747566,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"ENPP4",1.19100478972702,-1.14970397204043,2.039550498921,-0.56370458718657,0.572955195020541,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"ANKIB1",48.0136891043552,-0.00478093643771175,0.577566098152603,-0.00827773038099709,0.99339540215601,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"CYP51A1",4.91153006815678,0.109705881660196,1.10431051942259,0.0993433275611259,0.92086567812112,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"KRIT1",20.5483696692136,-0.489622789715982,0.62599212170233,-0.78215487502382,0.434123560387818,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"RAD52",4.56690166652457,-0.547156993027611,1.11227957300918,-0.491923978741535,0.622773086269399,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"LAP3",14.3296607806867,0.0752213708391876,0.914084167440988,0.0822915148500739,0.934414901705003,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"CD99",14.7305469478011,0.311492030341973,0.735866535546235,0.423299627439576,0.672076666081381,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"MAD1L1",34.1112396063723,0.211930075819375,0.555614651857432,0.381433562111597,0.702881561033558,0.999901715487999,"Plasmablast","week44","media_treated",4,2
"LASP1",12.9463501896829,-0.222873343277895,0.707958363164579,-0.314811371507286,0.752904877212847,0.999901715487999,"Plasmablast","week44","media_treated",4,2
