"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"CASC15",80.8481574918937,-4.63203914920274,0.640475397067249,-7.23218904334647,4.75269971735174e-13,1.67295030050781e-09,"Plasmablast","week12","media_treated",2,2
"AKAP12",60.5281170798336,-8.22831399437949,1.37437095021007,-5.98696734176591,2.13789688372194e-09,3.76269851535061e-06,"Plasmablast","week12","media_treated",2,2
"RNU4-2",111.487791287786,-2.72548444812948,0.53124694423832,-5.13035317697152,2.89199057301829e-07,0.000274801647261565,"Plasmablast","week12","media_treated",2,2
"IGHA1",57.2139034447052,5.23860625375094,1.02398843339991,5.1158842061891,3.1227459916087e-07,0.000274801647261565,"Plasmablast","week12","media_treated",2,2
"PSD3",101.456758516886,-3.01183618523704,0.632610248573101,-4.7609664750618,1.92668055044329e-06,0.00135638310751208,"Plasmablast","week12","media_treated",2,2
"PLCB1",49.1074418960154,-3.4331542018361,0.734450821652436,-4.67445076051773,2.94741337597816e-06,0.00172914918057385,"Plasmablast","week12","media_treated",2,2
"RAG1",19.884913466335,-6.558229506486,1.48461512629709,-4.4174610579669,9.98670559134499e-06,0.0050218862402192,"Plasmablast","week12","media_treated",2,2
"IL2RA",30.8919976507356,-3.61934648424455,0.838753015958004,-4.31515167800692,1.59493354596694e-05,0.00701770760225452,"Plasmablast","week12","media_treated",2,2
"SMAD1",13.8692743184972,-7.48804344930765,1.77088829086657,-4.22841095507127,2.35347625597364e-05,0.00828423642102723,"Plasmablast","week12","media_treated",2,2
"IGHV3-21",16.3384768214513,7.20825529021625,1.69777392966392,4.24570972864634,2.17902577682578e-05,0.00828423642102723,"Plasmablast","week12","media_treated",2,2
"MAML3",96.1836150582995,-2.36797710476467,0.564558379191447,-4.19438837867583,2.73608842229919e-05,0.00875548295135741,"Plasmablast","week12","media_treated",2,2
"LRMDA",16.3926897855955,-5.61394979014108,1.36453293135257,-4.1141915018323,3.8853878763073e-05,0.0113971377705014,"Plasmablast","week12","media_treated",2,2
"IFNG-AS1",47.9851535187439,-2.5424270823294,0.624224307048014,-4.07293829096893,4.64237275131225e-05,0.0125701169881686,"Plasmablast","week12","media_treated",2,2
"CTSC",96.7000118143524,2.49272895639322,0.623997690657501,3.99477272706996,6.47563412225724e-05,0.0162815943645325,"Plasmablast","week12","media_treated",2,2
"PPM1L",32.6451558875392,-3.23538717628519,0.843987778179152,-3.83345263987747,0.000126357137410237,0.0296518082456024,"Plasmablast","week12","media_treated",2,2
"GAB1",106.509795126946,-1.76718204091115,0.494127967277161,-3.57636514818017,0.000348404911816924,0.0681325160886428,"Plasmablast","week12","media_treated",2,2
"MYB",44.3144393626464,-2.4998164885044,0.696260145442564,-3.59034838467659,0.000330236276915361,0.0681325160886428,"Plasmablast","week12","media_treated",2,2
"IGLV2-23",49.7311801591639,-9.32368509453338,2.60122595235534,-3.5843426389357,0.000337928228149333,0.0681325160886428,"Plasmablast","week12","media_treated",2,2
"TBC1D13",17.2577228783579,5.85107389846445,1.65457053362537,3.53630974295426,0.000405758649117649,0.0751721286786381,"Plasmablast","week12","media_treated",2,2
"IFI44L",43.2487048530668,2.40061375181707,0.700333189777102,3.42781662622776,0.000608456303482193,0.0990144700031476,"Plasmablast","week12","media_treated",2,2
"AUTS2",188.459235177647,-1.81554507372724,0.530361836320288,-3.42321967644524,0.000618840437519672,0.0990144700031476,"Plasmablast","week12","media_treated",2,2
"ANKRD30BL",24.2376322819449,-4.1833693147546,1.21913001592874,-3.43143820601258,0.000600389897429448,0.0990144700031476,"Plasmablast","week12","media_treated",2,2
"CDK6",111.797716929693,-1.66495006963288,0.496165012094058,-3.35563780002541,0.000791821975510479,0.121183189295517,"Plasmablast","week12","media_treated",2,2
"KLHL14",32.9600938654485,-3.11318382923233,0.931430008153136,-3.34237012119164,0.000830662183736964,0.121830453614755,"Plasmablast","week12","media_treated",2,2
"IGLL5",89.3863613559324,-5.16310542409193,1.59611161965948,-3.2348022284265,0.00121727015352386,0.171391637616159,"Plasmablast","week12","media_treated",2,2
"DACH1",19.9332526229603,-2.73025585155759,0.872531296209661,-3.12912082743395,0.00175330195423938,0.237370110727792,"Plasmablast","week12","media_treated",2,2
"CSF2RB",96.4779147218307,2.14222021824295,0.689488586264995,3.10696980474688,0.00189015704115118,0.237619742316149,"Plasmablast","week12","media_treated",2,2
"CXCL8",25.1494819941658,-3.14506051879538,1.01021935887065,-3.11324514936175,0.00185042244294056,0.237619742316149,"Plasmablast","week12","media_treated",2,2
