"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"OR3A2",43.3437937915746,-2.12689821721433,0.461744068708914,-4.60622747826814,4.10039825644351e-06,0.0529709948758655,"CD4_Naive_T","week12","media_treated",5,5
"MTND4P12",18.4214751351522,2.88080507125383,0.618024686971368,4.66131067574538,3.14202015923679e-06,0.0529709948758655,"CD4_Naive_T","week12","media_treated",5,5
"SORL1",3846.56835921777,-0.416772217134582,0.0933669708433844,-4.46380784735625,8.05157769358555e-06,0.0655325083074188,"CD4_Naive_T","week12","media_treated",5,5
"WNT7A",187.136212955594,-0.669090170568624,0.151581976306565,-4.41404833788044,1.01455290176752e-05,0.0655325083074188,"CD4_Naive_T","week12","media_treated",5,5
"DPY19L1P1",54.6923061709082,-2.11630925871315,0.492007065520852,-4.3013798114317,1.69737832180123e-05,0.0877103274007569,"CD4_Naive_T","week12","media_treated",5,5
"GPA33",245.875266911875,-1.04692991135955,0.248196963533668,-4.21814149719658,2.46324230640927e-05,0.106071319117827,"CD4_Naive_T","week12","media_treated",5,5
"VSIG1",103.23452963297,-1.28783912857378,0.323352672035036,-3.98276940304437,6.81168411278786e-05,0.213212658467047,"CD4_Naive_T","week12","media_treated",5,5
"RNF175",56.7704793735998,-1.45360929458619,0.363084602062697,-4.00350024850458,6.24121355742353e-05,0.213212658467047,"CD4_Naive_T","week12","media_treated",5,5
"ENSG00000284606",60.6480204572345,1.57793066613892,0.398248581909514,3.96217522878071,7.42699975308055e-05,0.213212658467047,"CD4_Naive_T","week12","media_treated",5,5
"MPZL2",20.7089956914914,2.61886026567882,0.66678208474443,3.92761042265045,8.57940340094496e-05,0.221666045670215,"CD4_Naive_T","week12","media_treated",5,5
"KLF2",274.122396766254,-0.664753483253063,0.173423159346685,-3.83312981817022,0.000126523139992402,0.221803677756716,"CD4_Naive_T","week12","media_treated",5,5
"PAH",29.8423795169189,5.28571834981554,1.3623510576995,3.87985043938758,0.00010452071313993,0.221803677756716,"CD4_Naive_T","week12","media_treated",5,5
"TMEM217",25.6995696355017,1.45534516666669,0.375893980752391,3.8716905329361,0.000108083122492781,0.221803677756716,"CD4_Naive_T","week12","media_treated",5,5
"ENSG00000267320",69.1551457064714,-4.59523954735393,1.20017829714555,-3.82879740308838,0.000128770955078017,0.221803677756716,"CD4_Naive_T","week12","media_treated",5,5
"LINC01801",115.462082003795,-0.967542531174421,0.25158214455084,-3.84583147942321,0.000120144319124285,0.221803677756716,"CD4_Naive_T","week12","media_treated",5,5
"LRP6",236.707474054534,0.838384383945197,0.222488427557953,3.76821569169848,0.000164418607655771,0.265505222875135,"CD4_Naive_T","week12","media_treated",5,5
"ENSG00000228272",9.82132193511802,4.43239677673804,1.19698765437355,3.70295947543231,0.000213098932550257,0.323872771782411,"CD4_Naive_T","week12","media_treated",5,5
"AGA-DT",309.681717213264,-0.672340153173465,0.182654893590532,-3.6809315094546,0.000232383426225415,0.333560587965891,"CD4_Naive_T","week12","media_treated",5,5
"KIAA1522",29.8493613426536,1.21536034227488,0.332421853606255,3.6560783507165,0.000256103108196296,0.348259789814089,"CD4_Naive_T","week12","media_treated",5,5
"MGAT5",2410.11745551748,-0.344368554160084,0.0967153729087098,-3.56063926347195,0.000369953038858334,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"AGAP1",94.9466929883913,-1.34420668086342,0.375008980676468,-3.58446530650717,0.000337769456652852,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"SCARA5",4.65084808459231,3.07392478448965,0.861929458520173,3.56632988245604,0.000362015624403551,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"CHST11",3610.1214985804,-0.510405512158445,0.144060230037396,-3.54300081310401,0.000395601482638731,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"SYNPO2",110.088775048411,-0.646509073621212,0.180944969262426,-3.57295964765716,0.000352969169606225,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"ZC3H12D",1519.05577175307,0.854209791038249,0.241340360020547,3.53944027830871,0.000400976486554287,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"ZNRF2P1",8.62429042033768,-2.44710852711968,0.692370315963526,-3.53439260854821,0.000408713485541583,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"LINC02754",12.2203445089716,-1.73191210740272,0.488322781672008,-3.54665432866492,0.000390156149283962,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"MAFIP",71.2713621540536,-1.75690771456684,0.490590162942526,-3.58121268479789,0.000342003099690751,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"ENSG00000285159",7.50599758331988,3.94942040862816,1.11435041610483,3.54414585533445,0.00039388727648556,0.364135528480616,"CD4_Naive_T","week12","media_treated",5,5
"KLF3",1605.20579608486,-0.495558037550507,0.14430516308369,-3.43409776172116,0.000594529730021989,0.464686818350895,"CD4_Naive_T","week12","media_treated",5,5
"PECR",357.737763674452,-0.446923919382018,0.130073415306438,-3.43593591610642,0.000590510633540038,0.464686818350895,"CD4_Naive_T","week12","media_treated",5,5
"TAFA1",150.942812217357,-0.72975732540283,0.213948173019864,-3.41090702062258,0.000647471667013671,0.464686818350895,"CD4_Naive_T","week12","media_treated",5,5
"LGALSL-DT",19.3916061792154,1.69320889336024,0.495999659081008,3.41372995396294,0.000640800563656465,0.464686818350895,"CD4_Naive_T","week12","media_treated",5,5
"ENSG00000230492",8.40961475850946,3.67591758329508,1.07284719781964,3.42631978791173,0.000611819600592793,0.464686818350895,"CD4_Naive_T","week12","media_treated",5,5
"BBOX1-AS1",9.63743896629124,3.11831069001287,0.904526555920808,3.44745067969667,0.000565903719434021,0.464686818350895,"CD4_Naive_T","week12","media_treated",5,5
"ENSG00000255026",891.983667373947,0.719400603947775,0.208365177936307,3.4525951556439,0.000555221609320417,0.464686818350895,"CD4_Naive_T","week12","media_treated",5,5
"RUNDC3B",43.4519437080957,-3.2388327121965,0.958835823408991,-3.37788037651882,0.000730468495702499,0.471827863086637,"CD4_Naive_T","week12","media_treated",5,5
"RCSD1",954.478789987421,-0.592020501259587,0.174343158467913,-3.39571972001727,0.000684484114378399,0.471827863086637,"CD4_Naive_T","week12","media_treated",5,5
"LINC01611",8.87822881633546,4.18147285814605,1.23699980907575,3.38033427933214,0.000723977193775841,0.471827863086637,"CD4_Naive_T","week12","media_treated",5,5
"ENSG00000287352",5.97667146115107,-2.79167660343526,0.823398279420023,-3.39043288431649,0.000697823389153471,0.471827863086637,"CD4_Naive_T","week12","media_treated",5,5
