"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"MYT1",24.276740020438,2.59526967519763,0.466168229210251,5.56723841861628,2.58808173063266e-08,0.000545774675355815,"B","week44","BCG_treated",5,5
"NEB",150.955852972095,-0.916461720871747,0.173632665683115,-5.2781642052557,1.3048451363692e-07,0.000917219141191789,"B","week44","BCG_treated",5,5
"IGLL5",342.49977211799,-0.979981377507293,0.183908698544277,-5.3286298324348,9.89564467351364e-08,0.000917219141191789,"B","week44","BCG_treated",5,5
"MTND4P12",19.0213850755103,2.12537683195633,0.409727278068437,5.18729639377667,2.13368999623391e-07,0.00112488136601452,"B","week44","BCG_treated",5,5
"MYO3B",37.5481048315346,2.62738806444843,0.513280990153637,5.11881038816962,3.07468888141335e-07,0.00129678078262489,"B","week44","BCG_treated",5,5
"LRRC4",14.9115370492975,3.2038091775221,0.676546358706647,4.73553532036862,2.18477650200323e-06,0.00767876114570734,"B","week44","BCG_treated",5,5
"PDGFD",38.3855298747959,1.43598668096575,0.307391931577915,4.67151715269329,2.9898312636651e-06,0.00900708024116708,"B","week44","BCG_treated",5,5
"VSIR",57.4313442052797,1.21266135467428,0.270401549437546,4.4846686610957,7.30273232789863e-06,0.0192500024163408,"B","week44","BCG_treated",5,5
"MYO3A",30.8758752602605,-2.63592771905827,0.613700508156748,-4.2951369340972,1.74585540416193e-05,0.0409073319588521,"B","week44","BCG_treated",5,5
"PLEKHG7",138.746338000972,1.15412950543477,0.271982541868801,4.24339554114286,2.20162878561573e-05,0.0464279478310645,"B","week44","BCG_treated",5,5
"LINC02211",5.9921452774253,-3.51315389800898,0.847848143791248,-4.14361218307269,3.41877710040372e-05,0.0655410649939214,"B","week44","BCG_treated",5,5
"SAMSN1",683.900157820343,0.646793890363726,0.159293162486567,4.06039958192349,4.89888036780064e-05,0.0860896576634832,"B","week44","BCG_treated",5,5
"ABCC4",168.304280661847,0.718173051267903,0.179107789050882,4.00972540096445,6.07894005667682e-05,0.0986097599347699,"B","week44","BCG_treated",5,5
"FGF13",25.5707629043468,1.40980757442439,0.362447041715571,3.88969259550677,0.000100371284140209,0.141108642663249,"B","week44","BCG_treated",5,5
"MTCO1P12",63.6714405237962,3.28473941511404,0.843285443055149,3.89516911760474,9.8130237807168e-05,0.141108642663249,"B","week44","BCG_treated",5,5
"SLFN12L",246.522204105284,2.19982465914795,0.571440167352543,3.84961503378322,0.000118303613654611,0.155924162796777,"B","week44","BCG_treated",5,5
"B4GALNT1",109.943429463984,2.34029234545187,0.626143031697334,3.73763218143282,0.000185761435173441,0.199468775049447,"B","week44","BCG_treated",5,5
"ADCY3",188.092322257586,1.08523892939128,0.290711320430089,3.73304667938536,0.000189177518066622,0.199468775049447,"B","week44","BCG_treated",5,5
"KCTD19",11.3888964096318,2.1852894987743,0.582726940814833,3.75010892017208,0.000176757776521285,0.199468775049447,"B","week44","BCG_treated",5,5
"PRSS51",8.37396715586186,3.96434031691807,1.05145264063224,3.77034605622779,0.000163021337595419,0.199468775049447,"B","week44","BCG_treated",5,5
"RASSF6",72.0369518266973,1.49700102687712,0.405174791743338,3.69470425451691,0.00022014286915545,0.207212098001779,"B","week44","BCG_treated",5,5
"EFCAB2",515.045511692997,-0.55420988665232,0.150715961297606,-3.67718111526336,0.000235825604706122,0.207212098001779,"B","week44","BCG_treated",5,5
"TCL1B",27.411347656672,-2.3282614812087,0.630583650006916,-3.69223255500388,0.000222294053808569,0.207212098001779,"B","week44","BCG_treated",5,5
"HYDIN2",18.8598603883928,2.9747378373281,0.806673513740796,3.68766023261792,0.000226325575830771,0.207212098001779,"B","week44","BCG_treated",5,5
"SLC25A21",149.181824723845,-4.20273083244409,1.16547092812584,-3.6060366080537,0.00031090929501741,0.262258208533085,"B","week44","BCG_treated",5,5
"TMEM117",1203.52815142729,0.700957918052486,0.195216046342275,3.59067777053269,0.000329819187018605,0.267508731378782,"B","week44","BCG_treated",5,5
"RGS1",106.449915402594,0.80839969124818,0.230050626789197,3.51400777529263,0.000441399892514527,0.306457723470041,"B","week44","BCG_treated",5,5
"SGCE",223.616455907288,-0.892372218176819,0.252093492708209,-3.53984630301312,0.000400360120704627,0.306457723470041,"B","week44","BCG_treated",5,5
"MKI67",23.9492617826625,2.08665925210412,0.596595908135545,3.49760905773769,0.000469448731489614,0.306457723470041,"B","week44","BCG_treated",5,5
"LRP8",218.37604283844,0.616176959466925,0.17645806496439,3.49191724159092,0.000479566809299666,0.306457723470041,"B","week44","BCG_treated",5,5
"KLRK1",65.4102740791614,-1.02602839678511,0.293112958490171,-3.50045389350985,0.000464466577005482,0.306457723470041,"B","week44","BCG_treated",5,5
"ENSG00000259084",45.5152622083053,-2.93533239232982,0.831649273569497,-3.52953160138188,0.000416295983722835,0.306457723470041,"B","week44","BCG_treated",5,5
"ENSG00000285016",41.9444061032866,1.06906758152497,0.305840928480309,3.49550201419101,0.000473170881634124,0.306457723470041,"B","week44","BCG_treated",5,5
