"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"ATP2B4",212.830340537727,-0.683689895219633,0.176429982260125,-3.87513441004382,0.000106565861604182,0.254356351595521,"Treg","week44","media_treated",5,5
"LDHA",33.4104714916069,-1.06161269744306,0.253532809465659,-4.18727934929012,2.82318263807936e-05,0.254356351595521,"Treg","week44","media_treated",5,5
"IKZF3",345.268594802242,-0.580820746068064,0.142603657256579,-4.07297230128556,4.64169463718723e-05,0.254356351595521,"Treg","week44","media_treated",5,5
"ZDHHC14",28.8648213386932,-1.17896201452211,0.29349663687301,-4.01695238174817,5.89556311722699e-05,0.254356351595521,"Treg","week44","media_treated",5,5
"ZNRF1",46.4223959202502,-1.27714931081643,0.329705663695028,-3.87360440370769,0.000107237434991144,0.254356351595521,"Treg","week44","media_treated",5,5
"LINC00632",2.5127178918967,-4.60200208931296,1.18964210377884,-3.86839207749535,0.000109555406175772,0.254356351595521,"Treg","week44","media_treated",5,5
"CASC15",91.1973750984553,-0.995255380608153,0.252306717068073,-3.94462498729129,7.99249582842339e-05,0.254356351595521,"Treg","week44","media_treated",5,5
"LRP6",7.9331132806553,2.12668815462409,0.571921096145192,3.71849922822954,0.000200409904562118,0.407132721117943,"Treg","week44","media_treated",5,5
"KLF7",112.3615065647,0.776821346683123,0.210821038123892,3.68474301045141,0.000228933511672785,0.413403047967344,"Treg","week44","media_treated",5,5
"PLEKHG2",19.4296406109558,-1.16055123948291,0.324864118223574,-3.57242051177904,0.000353696859143961,0.479524792151852,"Treg","week44","media_treated",5,5
"MYC",42.9669655726537,-0.961542121957464,0.268323121817652,-3.58352316208856,0.000338990688821244,0.479524792151852,"Treg","week44","media_treated",5,5
"UTRN",646.478036442223,0.403624542426069,0.113660693049968,3.55113567932079,0.000383572624783047,0.479524792151852,"Treg","week44","media_treated",5,5
"TRBV10-1",125.721102558348,8.32558812853184,2.3329022481216,3.56876853080125,0.00035866312187513,0.479524792151852,"Treg","week44","media_treated",5,5
"FUT8",155.090808816961,0.704931467967734,0.203954553528253,3.45631639879069,0.000547612123007658,0.538882589351987,"Treg","week44","media_treated",5,5
"ADAMTS6",26.569610476241,1.23783966063409,0.358237106442257,3.4553641662847,0.000549550017878011,0.538882589351987,"Treg","week44","media_treated",5,5
"FSTL4",5.41791279525859,-4.46537189585857,1.29388252242901,-3.45114167511568,0.000558220457134931,0.538882589351987,"Treg","week44","media_treated",5,5
"SNED1",193.325998297366,-0.93271774800145,0.27046963622527,-3.44851185892306,0.000563684716895384,0.538882589351987,"Treg","week44","media_treated",5,5
"OSBPL3",38.6010932108931,0.736712750305825,0.225192477306777,3.27148028707109,0.00106986046848304,0.628953364601964,"Treg","week44","media_treated",5,5
"WHRN",17.2773801265665,-1.12343162183728,0.336590827999104,-3.33767746588826,0.000844817529694973,0.628953364601964,"Treg","week44","media_treated",5,5
"PIK3C2B",41.2426840231726,-0.831985503463552,0.252838906730007,-3.2905754665044,0.000999826791101117,0.628953364601964,"Treg","week44","media_treated",5,5
"GOLGA1",66.3198270619307,0.768988161498792,0.233499069874261,3.29332430280297,0.00099010200728261,0.628953364601964,"Treg","week44","media_treated",5,5
"NME7",76.7186977554197,0.670838176257308,0.200956777113741,3.33822121300053,0.000843165936908252,0.628953364601964,"Treg","week44","media_treated",5,5
"NOTCH1",86.2607956482074,-0.750019703617651,0.230213945006855,-3.25792472560825,0.00112230172123166,0.628953364601964,"Treg","week44","media_treated",5,5
"ATM",719.815929633578,0.443324119972657,0.132471427599131,3.34656407051179,0.000818197689244815,0.628953364601964,"Treg","week44","media_treated",5,5
"NLGN4Y",3.87415607605121,3.9122093719424,1.1835090713473,3.30560150881543,0.000947727681448335,0.628953364601964,"Treg","week44","media_treated",5,5
"AHSA2P",49.8563926742377,0.687221923903259,0.210509866232679,3.2645592161636,0.00109634543341367,0.628953364601964,"Treg","week44","media_treated",5,5
"SLC39A10",180.856632820575,-0.555227834779016,0.165007316454216,-3.3648679750093,0.000765802931526375,0.628953364601964,"Treg","week44","media_treated",5,5
"ENSG00000236948",6.40201364398058,2.45480642775318,0.750010543474633,3.2730292248701,0.00106401475468941,0.628953364601964,"Treg","week44","media_treated",5,5
"MEIKIN",5.28062359161311,-2.6408682217679,0.794736082181684,-3.32294994650082,0.000890708952878976,0.628953364601964,"Treg","week44","media_treated",5,5
"RGS5",30.5628561680693,1.05240132873509,0.324012149110842,3.24803045695388,0.00116206830959966,0.629531138920453,"Treg","week44","media_treated",5,5
"TRBV10-3",29.4210951468983,4.92016977920663,1.5346249550702,3.2061056761465,0.00134544567661292,0.705360746332685,"Treg","week44","media_treated",5,5
