"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"HSP90AA1",531.180369817125,1.18983668689401,0.253106721435929,4.70092884196756,2.5898075791666e-06,0.0255973970482828,"NK","week12","media_treated",5,5
"DAB1",76.522543246077,-2.14095763879571,0.445669791209395,-4.80391016179464,1.55596664636691e-06,0.0255973970482828,"NK","week12","media_treated",5,5
"MTCO1P12",19.3400347280979,3.31537020947513,0.717608595575207,4.62002577716848,3.83692371064497e-06,0.0255973970482828,"NK","week12","media_treated",5,5
"PLCL1",133.341328222775,-1.49616415337764,0.334672717123829,-4.47052919710828,7.802629062712e-06,0.0312323636122236,"NK","week12","media_treated",5,5
"HSPH1",142.675855835486,1.38274558762537,0.307053318079781,4.5032751844945,6.69141480317741e-06,0.0312323636122236,"NK","week12","media_treated",5,5
"SYNPO2",19.64840999102,-1.58808927133769,0.387629286662019,-4.09692798243692,4.18669080497601e-05,0.139654049617983,"NK","week12","media_treated",5,5
"SYNGR1",24.4786456980627,1.57874580018403,0.42345253611843,3.72827097614191,0.000192798009590828,0.482332420493853,"NK","week12","media_treated",5,5
"HSPE1",26.3701185956194,1.74206268074946,0.46684819850001,3.73153990172122,0.000190312857787278,0.482332420493853,"NK","week12","media_treated",5,5
"SLC7A5",53.2063218643852,1.15297963725414,0.315890674132306,3.64993249775786,0.000262309232391979,0.58331744189923,"NK","week12","media_treated",5,5
"SERPINE1",4.28478694296286,3.27624130387591,0.927977799488831,3.53051689995235,0.000414748518552476,0.6388285652221,"NK","week12","media_treated",5,5
"DHFR",39.8926736563075,0.876035203382269,0.247662607283386,3.53721222994262,0.000404374585015008,0.6388285652221,"NK","week12","media_treated",5,5
"TUBB8",9.8454976245655,3.03402229205998,0.85940154257097,3.53038962786063,0.00041494810372176,0.6388285652221,"NK","week12","media_treated",5,5
"MIR4527HG",6.79233938058558,3.68875451593078,1.02641866133629,3.59381084432782,0.000325876455432988,0.6388285652221,"NK","week12","media_treated",5,5
"GALM",77.5074615997813,0.767221439220368,0.22144666858323,3.46458785823645,0.000531044643416851,0.708555166222991,"NK","week12","media_treated",5,5
"MTND4P12",3.97548300576255,3.53875113628253,1.01888649084011,3.47315541828872,0.00051437739813802,0.708555166222991,"NK","week12","media_treated",5,5
