"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"LINC02426",35.5571761284349,-4.06735767653816,0.621290092249501,-6.54663212447427,5.88490862259968e-11,1.06381493170734e-06,"CD14_Mono_Infl","week44","BCG_treated",6,4
"C2orf83.1",12.0799462989929,-3.39302874697515,0.629915902353817,-5.38647894789822,7.18513406947899e-08,0.000649428342869859,"CD14_Mono_Infl","week44","BCG_treated",6,4
"DTNA",54.4510983406016,-2.24073247631088,0.573332340372402,-3.90826108789787,9.29628142582685e-05,0.47931638890436,"CD14_Mono_Infl","week44","BCG_treated",6,4
"HFM1",46.939550215563,-2.89393522135529,0.751547017020179,-3.85063762587935,0.000117810704885586,0.47931638890436,"CD14_Mono_Infl","week44","BCG_treated",6,4
"MAGI2-AS3",15.8130799061606,1.68855613454097,0.447130137105082,3.77643105310107,0.000159091571246676,0.47931638890436,"CD14_Mono_Infl","week44","BCG_treated",6,4
"MTCO1P12",15.0954089069252,3.26524506099691,0.860368452806293,3.79517060434579,0.000147541964742202,0.47931638890436,"CD14_Mono_Infl","week44","BCG_treated",6,4
"SIGLEC1",2.93419286234317,5.43022544820624,1.49037500371592,3.64352960474189,0.000268924704582294,0.540150209414903,"CD14_Mono_Infl","week44","BCG_treated",6,4
"TCF7L1",50.3302278615328,2.33359469088453,0.629865069372835,3.70491205871779,0.000211464085715042,0.540150209414903,"CD14_Mono_Infl","week44","BCG_treated",6,4
"TRAV20",6.16742334341727,-4.95975569671824,1.36060722347158,-3.64525162821308,0.000267130298673401,0.540150209414903,"CD14_Mono_Infl","week44","BCG_treated",6,4
"HELLPAR",6.21827042604027,-3.43903177553174,0.958504526730388,-3.58791396349773,0.000333334239260511,0.602568304311226,"CD14_Mono_Infl","week44","BCG_treated",6,4
"KCTD14",29.6856688707748,-6.64582705517945,1.86860905709652,-3.55656365355836,0.000375737471235625,0.617473297047854,"CD14_Mono_Infl","week44","BCG_treated",6,4
"SLC39A8",751.858982677815,1.44932405052786,0.425068789409055,3.4096223638126,0.000650528879750454,0.97996754660408,"CD14_Mono_Infl","week44","BCG_treated",6,4
"DPM1",50.5677224949649,0.00151499062697131,0.304564690023533,0.00497428190659348,0.996031113632998,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"SCYL3",15.4540303701913,0.110704407224904,0.398801527579542,0.277592736158273,0.78132500878763,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"C1orf112",10.3229932833831,-0.105034257159156,0.488325726661021,-0.215090566449036,0.829696708668534,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"FGR",412.827961915174,0.360686787541122,0.314022295022479,1.14860248223873,0.250719933056851,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"FUCA2",6.07073987432211,0.439434243665006,0.629742730038285,0.697799629442789,0.485302510875003,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"GCLC",380.067190486315,-0.38353083738355,0.457989354440639,-0.837423039782161,0.402354819559946,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"NFYA",31.1025937353768,-0.0138850571774915,0.362950185813789,-0.0382560960710328,0.969483495400828,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"STPG1",1.19717223332394,-0.674470267147853,1.26134196530437,-0.534724353664945,0.592840478543316,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"NIPAL3",11.7357494266365,-0.290320356058846,0.726614459528659,-0.399552131466214,0.689486419533603,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"LAS1L",12.3707860759506,-0.109267053308384,0.418211443147998,-0.261272270519188,0.79388254899924,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"ENPP4",14.2946820676286,0.0712306336584087,0.484064382114075,0.147151156520379,0.883012712259878,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"SEMA3F",3.92130519103551,0.178100946061072,0.718484566553375,0.247884163908261,0.804224032958561,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"CFTR",3.61211140955143,-1.67651596463818,0.978907309979173,-1.71264015249192,0.0867787615905783,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"ANKIB1",76.4119300953555,-0.348520614675305,0.289139501814221,-1.20537184469259,0.228059785631749,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"CYP51A1",25.8804519589861,-0.14833777714996,0.447767647116967,-0.331282927886952,0.740430785510108,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"KRIT1",55.7531325914586,0.113697857273704,0.263799633228704,0.431000816347356,0.666467776908223,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"RAD52",6.65362074829322,0.0588500030606641,0.60948623908389,0.0965567379324605,0.923078414024666,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
"BAD",1.23126741637165,0.549480214505139,1.38131755373782,0.397794274761987,0.690781837844369,0.999999584803455,"CD14_Mono_Infl","week44","BCG_treated",6,4
