"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"MTCO1P12",10.9464567253058,4.48646268101939,0.880770136805692,5.09379518394044,3.50965915906371e-07,0.00628966017895807,"gdT","week12","BCG_treated",5,5
"SNED1",92.6780937725865,-1.53714818318247,0.333652219640405,-4.60703718632275,4.0844697953883e-06,0.0365988916015769,"gdT","week12","BCG_treated",5,5
"CCL3L1",31.032969247555,-4.59604696330551,1.05455107339332,-4.35829717428139,1.31078320787887e-05,0.0783018195613243,"gdT","week12","BCG_treated",5,5
"CCL3",12.7682141777359,-3.99098179002891,0.980597857809992,-4.06994748993449,4.70237353170624e-05,0.210678090154269,"gdT","week12","BCG_treated",5,5
"EGR2",9.85667799502327,-3.25655508267525,0.854910522403569,-3.80923499867506,0.000139397421683621,0.499628238798435,"gdT","week12","BCG_treated",5,5
"CCL4L2",26.5163404805106,-4.04668072299973,1.08363049930658,-3.73437322554989,0.000188183252992457,0.56207201281297,"gdT","week12","BCG_treated",5,5
"ARMC9",36.4494561658855,1.52284747117114,0.431782158134383,3.5268883683174,0.000420474002778132,0.626705564669897,"gdT","week12","BCG_treated",5,5
"RBFOX3",6.81944361373429,2.84739632123838,0.786597890054757,3.61988807399441,0.000294730476059146,0.626705564669897,"gdT","week12","BCG_treated",5,5
"MARCHF3",110.027043581917,-0.665314016070941,0.18856767967329,-3.52825053171178,0.000418316037308136,0.626705564669897,"gdT","week12","BCG_treated",5,5
"C3orf70",6.64186865755297,-4.62117149428578,1.27832781078617,-3.6150128748617,0.000300332695674376,0.626705564669897,"gdT","week12","BCG_treated",5,5
"ENSG00000197585",29.203966046642,1.46174658021294,0.419272231641789,3.48639015393178,0.000489586401728618,0.626705564669897,"gdT","week12","BCG_treated",5,5
"RORB",22.6061443291884,-3.27778724842521,0.934908118644804,-3.50599934160003,0.000454896345168511,0.626705564669897,"gdT","week12","BCG_treated",5,5
"ENSG00000247228",8.67795421289608,3.46996521674028,0.990858006330026,3.50198029846118,0.000461813766335246,0.626705564669897,"gdT","week12","BCG_treated",5,5
"CCL4",26.3466388267312,-2.12527511278181,0.606961581911591,-3.50149857275707,0.000462649449349177,0.626705564669897,"gdT","week12","BCG_treated",5,5
"CD69",59.6326767437495,-0.915656637701898,0.264467732831168,-3.46226221210298,0.000535655012081335,0.63513554202825,"gdT","week12","BCG_treated",5,5
"ENSG00000251379",4.15786682284276,-2.94682745037974,0.854920510176318,-3.44690227372366,0.000567053661762848,0.63513554202825,"gdT","week12","BCG_treated",5,5
"MIR222HG",12.8850366615384,-2.91798300327376,0.856257117445425,-3.40783503438702,0.000654804684082761,0.690279690791009,"gdT","week12","BCG_treated",5,5
"FOSB",5.2090140429638,4.11997764416733,1.22567769964555,3.36138745557561,0.000775519540252864,0.772115871159532,"gdT","week12","BCG_treated",5,5
"OAS2",109.285475204767,0.910971021919489,0.275164983258306,3.31063571800607,0.000930843004896787,0.808230499969382,"gdT","week12","BCG_treated",5,5
"TNFSF14",22.7103339037652,-1.45483114042647,0.448690878171482,-3.2423907219938,0.00118531395324765,0.808230499969382,"gdT","week12","BCG_treated",5,5
"CA5A",7.43941340740629,-3.81327898864307,1.16775624233535,-3.26547514832123,0.00109280594329293,0.808230499969382,"gdT","week12","BCG_treated",5,5
"ST6GALNAC3",16.7415865816831,1.61874400824689,0.49971776874299,3.23931648922299,0.00119816540763406,0.808230499969382,"gdT","week12","BCG_treated",5,5
"PCDH9",20.6272637434211,2.02443479603307,0.625848595317271,3.23470374652962,0.00121769005631233,0.808230499969382,"gdT","week12","BCG_treated",5,5
"PRKD1",15.4416908127023,3.43481557167169,1.05190216040112,3.26533750093441,0.00109333718650809,0.808230499969382,"gdT","week12","BCG_treated",5,5
"GCNT1",103.300224375887,1.10437515489216,0.335203902680734,3.29463692415306,0.00098548919984201,0.808230499969382,"gdT","week12","BCG_treated",5,5
"RNU4ATAC",14.0231047558815,4.32722788577403,1.3271224549563,3.26060935041335,0.00111173090536041,0.808230499969382,"gdT","week12","BCG_treated",5,5
"ENSG00000267320",54.6718941903595,-4.00732272225926,1.2322672237663,-3.25199165000209,0.00114599388444777,0.808230499969382,"gdT","week12","BCG_treated",5,5
"SYNM",11.4646935070147,-3.05088362004171,0.95267016695281,-3.20245529447007,0.00136261448185639,0.872121933191015,"gdT","week12","BCG_treated",5,5
"LINC01221",4.74919497338269,2.39113444236649,0.750905708788847,3.18433381765496,0.00145087590925669,0.896591281716864,"gdT","week12","BCG_treated",5,5
"NEAT1",1063.1868206019,-0.651946077566912,0.207031351649201,-3.14902101722055,0.00163818413101682,0.978596593731748,"gdT","week12","BCG_treated",5,5
"DPM1",45.5198849403275,-0.0287984828292429,0.219075762454517,-0.131454445286808,0.895415821175288,0.99992601447415,"gdT","week12","BCG_treated",5,5
"SCYL3",56.1372564076658,0.0633064382168234,0.21092737208573,0.300133821375696,0.764075081987081,0.99992601447415,"gdT","week12","BCG_treated",5,5
"C1orf112",30.0728762721867,0.168315139694378,0.252406905276638,0.666840471380546,0.504874038389032,0.99992601447415,"gdT","week12","BCG_treated",5,5
"FGR",13.3301649368166,-0.459811485740892,0.80980754874094,-0.567803407680986,0.570168465686058,0.99992601447415,"gdT","week12","BCG_treated",5,5
"CFH",10.0731227425113,1.08326936615068,0.742718429314624,1.45851957268694,0.14469738420563,0.99992601447415,"gdT","week12","BCG_treated",5,5
"FUCA2",4.20715016088767,-1.14630250609474,0.701688087011529,-1.63363541053805,0.102335427879583,0.99992601447415,"gdT","week12","BCG_treated",5,5
"GCLC",41.5458851207438,-0.37757242547228,0.23102048578794,-1.63436772364363,0.102181661215298,0.99992601447415,"gdT","week12","BCG_treated",5,5
"NFYA",33.9073249971007,-0.0944694936997143,0.279501071525057,-0.337993314960316,0.735368225529164,0.99992601447415,"gdT","week12","BCG_treated",5,5
"STPG1",6.4675506815678,0.216034059907936,0.546408971149208,0.395370631367148,0.692569379971801,0.99992601447415,"gdT","week12","BCG_treated",5,5
"NIPAL3",96.0826187218714,0.140761681245435,0.197611277716867,0.712316032119963,0.476269098504827,0.99992601447415,"gdT","week12","BCG_treated",5,5
"LAS1L",34.0254178871617,-0.439068403739732,0.255657603989005,-1.71740795849207,0.0859046585617483,0.99992601447415,"gdT","week12","BCG_treated",5,5
"ENPP4",23.8214196643185,0.123320361134415,0.314661586688567,0.391914254396964,0.695121570350005,0.99992601447415,"gdT","week12","BCG_treated",5,5
"CFTR",2.03699084407584,1.3100870450304,0.949515708716591,1.37974236024086,0.167665985331834,0.99992601447415,"gdT","week12","BCG_treated",5,5
"ANKIB1",325.640034276614,0.0655960300149857,0.187454453627773,0.34993049642469,0.726390859374589,0.99992601447415,"gdT","week12","BCG_treated",5,5
"CYP51A1",23.7828267871483,-0.352348153714162,0.308503803958719,-1.14211931649734,0.253404427255988,0.99992601447415,"gdT","week12","BCG_treated",5,5
"KRIT1",129.177608692625,0.000712683563789079,0.134697673155963,0.00529098645203677,0.99577842329536,0.99992601447415,"gdT","week12","BCG_treated",5,5
"RAD52",31.9238456838709,0.360172043231554,0.274014402894645,1.31442741486124,0.188702409767395,0.99992601447415,"gdT","week12","BCG_treated",5,5
"BAD",10.4599812460578,0.053808580253134,0.420513221486906,0.127959306636949,0.89818117683502,0.99992601447415,"gdT","week12","BCG_treated",5,5
"LAP3",44.5683342552158,0.582786673915733,0.362710404421706,1.60675477408736,0.108108172820509,0.99992601447415,"gdT","week12","BCG_treated",5,5
"CD99",133.260544052247,0.0395381635887736,0.241434464802806,0.163763543954119,0.869917291868589,0.99992601447415,"gdT","week12","BCG_treated",5,5
