"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"PRKD1",15.1922125240622,4.35754790784881,1.00447903200804,4.33811734142195,1.43708427531925e-05,0.231748398121662,"CD8_TCM_TEM","week12","BCG_treated",5,5
"MTCO1P12",14.4516755326441,4.26152804015543,1.00923131762544,4.22254835510071,2.4155555359773e-05,0.231748398121662,"CD8_TCM_TEM","week12","BCG_treated",5,5
"IFIT3",55.149514959902,1.7606603618218,0.430192411166477,4.09272761703938,4.26328412520499e-05,0.272679652648111,"CD8_TCM_TEM","week12","BCG_treated",5,5
"ENSG00000267320",10.8425385188232,-4.7157853408381,1.19754760262082,-3.93786879996892,8.22085208552467e-05,0.394354274542618,"CD8_TCM_TEM","week12","BCG_treated",5,5
"CMPK2",39.0356307280029,1.66956120266277,0.438851112915437,3.80439095066048,0.000142153518117367,0.545528341127208,"CD8_TCM_TEM","week12","BCG_treated",5,5
"RSAD2",78.9536230795734,1.46299252164295,0.409052838258938,3.57653678158041,0.000348176346048223,0.954401103996186,"CD8_TCM_TEM","week12","BCG_treated",5,5
"CCL4L2",11.3772586490563,-2.73940316089919,0.75753582039006,-3.61620280805818,0.000298956185034651,0.954401103996186,"CD8_TCM_TEM","week12","BCG_treated",5,5
"DPM1",59.1124456070075,-0.281012361555866,0.194972949661658,-1.44128896876985,0.149503062444813,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"SCYL3",71.6038260111543,0.061244306282814,0.188701018707675,0.324557369654109,0.745516095981553,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"C1orf112",48.1225030778483,-0.0961801026833963,0.228392121243728,-0.421118303729742,0.673668696473872,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"FGR",27.4788614285767,-0.41427860603374,0.513473868520595,-0.806815363802926,0.419772866176868,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"CFH",1.0865812675854,-0.651372927534101,1.68335458634645,-0.386949328927686,0.69879372101248,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"FUCA2",5.17074236765601,0.00778339257200853,0.665710689764619,0.0116918545723827,0.990671462284378,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"GCLC",48.9728442104245,-0.173586783347957,0.234710011909412,-0.73957979864512,0.459555003143571,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"NFYA",50.0602661470891,-0.291652023509758,0.198938713201465,-1.466039559703,0.142637509876017,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"STPG1",7.2587076175857,-0.487353853503845,0.463928451487292,-1.05049356628475,0.293491247403738,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"NIPAL3",142.410846489233,-0.259724300712073,0.190813570768227,-1.36114166128964,0.17346892606202,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"LAS1L",44.133917274988,0.144583518701958,0.272885818873622,0.52983155848387,0.596228722475504,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
"ENPP4",30.6324107532016,-0.127388331557044,0.291682790725927,-0.436735850065083,0.66230292674622,0.999997004406089,"CD8_TCM_TEM","week12","BCG_treated",5,5
