"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"RAPH1",17.3092041312301,-1.34545218932725,0.564261746133451,-2.38444693184826,0.0171048148249718,0.60358528750791,"DC","week12","media_treated",5,4
"CCNT2-AS1",10.1967794847434,1.18770106431626,0.497897772423252,2.3854315686848,0.0170590958187588,0.60358528750791,"DC","week12","media_treated",5,4
"USP12",195.722930591004,-0.648584194019861,0.273094167852029,-2.37494707089931,0.0175514668003146,0.615839829135976,"DC","week12","media_treated",5,4
"ALCAM",658.981171324043,-0.596407944317419,0.251217928219242,-2.3740660093213,0.0175934049397497,0.615839829135976,"DC","week12","media_treated",5,4
"EBPL",12.5031201522737,1.2567229286454,0.529832409044636,2.37192536204317,0.01769566496107,0.616941663202745,"DC","week12","media_treated",5,4
"ENSG00000255026",11.3712432818216,2.11078243498401,0.890690932658403,2.36982589312328,0.0177964634708652,0.617983966581915,"DC","week12","media_treated",5,4
"OXR1",118.280653414153,-0.508841259866174,0.214964252487449,-2.36709710557984,0.0179282281775431,0.62008903490264,"DC","week12","media_treated",5,4
"TP53BP1",73.5979077212715,0.513226061679623,0.218764078402682,2.34602529550085,0.0189748196546153,0.64141206752564,"DC","week12","media_treated",5,4
"PLCL1",241.203620409424,-1.08457335042222,0.463755326875133,-2.33867577916629,0.019352219608368,0.64141206752564,"DC","week12","media_treated",5,4
"B4GALT6",20.7868994609913,1.02159780345678,0.437264301624643,2.33633937108761,0.0194735611042786,0.64141206752564,"DC","week12","media_treated",5,4
"CXCR4",51.3587468758316,-0.602947900297369,0.257707490967526,-2.33965996888056,0.0193013037551117,0.64141206752564,"DC","week12","media_treated",5,4
"CTDSPL",10.1809466577957,1.84731927291133,0.787880301135077,2.34466995843143,0.0190439287748622,0.64141206752564,"DC","week12","media_treated",5,4
"MARCHF6",115.776215543162,0.428805352331795,0.182946229657532,2.34388734402727,0.0190839347043334,0.64141206752564,"DC","week12","media_treated",5,4
"LINC00467",34.6696068505031,-1.28025084204618,0.544460055637888,-2.3514137149074,0.0187022266575128,0.64141206752564,"DC","week12","media_treated",5,4
"TMEM164",112.464929719892,-0.731504877687874,0.312334235205213,-2.34205794701709,0.019177737114786,0.64141206752564,"DC","week12","media_treated",5,4
"PALM2AKAP2",120.198982641116,-0.822459853211564,0.352669655779034,-2.33209701978692,0.0196955878027309,0.64141206752564,"DC","week12","media_treated",5,4
"RFT1",16.4266440146063,0.878761509897586,0.376893361003142,2.3315919058873,0.019722170043239,0.64141206752564,"DC","week12","media_treated",5,4
"MTHFR",31.4967265871727,-0.907254674870462,0.389067756874529,-2.33186805855784,0.0197076332896402,0.64141206752564,"DC","week12","media_treated",5,4
"GATA2",68.26329020109,1.28486018930039,0.547989210557598,2.34468154581548,0.0190433369985813,0.64141206752564,"DC","week12","media_treated",5,4
"HLA-DRB5",72.2786219535736,-0.824141193639739,0.352737935212141,-2.33641213878538,0.019469771904112,0.64141206752564,"DC","week12","media_treated",5,4
"IL10RB",58.2798652189459,-0.583180649526803,0.249727426357118,-2.33526872892542,0.0195293867005744,0.64141206752564,"DC","week12","media_treated",5,4
"ENSG00000249738",14.1325978177044,2.86562986709184,1.22754763682965,2.33443475521066,0.0195729687054272,0.64141206752564,"DC","week12","media_treated",5,4
"ENSG00000260517",103.894699188499,-0.444421586872537,0.189876289098301,-2.3405849618351,0.0192535571316654,0.64141206752564,"DC","week12","media_treated",5,4
