"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"DHRS3",196.699689792384,-1.1186141449674,0.222309708496588,-5.03178269870553,4.85939882117701e-07,0.00981161215983851,"NK","week44","BCG_treated",5,5
"MTCO1P12",11.898379622407,3.75181114099818,0.811805947907557,4.62156153286205,3.80862328704775e-06,0.0384499563943906,"NK","week44","BCG_treated",5,5
"L3MBTL3",142.095811770147,0.89498410575865,0.210461320893765,4.25248735472116,2.11409157673558e-05,0.142285410086227,"NK","week44","BCG_treated",5,5
"MAP7D2",11.8347582968125,-3.08427266380838,0.74121823370041,-4.16108579575904,3.16738055308538e-05,0.159881451868367,"NK","week44","BCG_treated",5,5
"LINC01115",4.62081612554609,-4.09254983028416,1.041397661992,-3.92986270245305,8.49943795439574e-05,0.343224303474409,"NK","week44","BCG_treated",5,5
"IGF1R",415.270415291264,-0.831467013387471,0.219100002117114,-3.79492015222818,0.000147690979747078,0.451621383723497,"NK","week44","BCG_treated",5,5
"RFX3-DT",130.87320294323,0.777320332587096,0.20561816224495,3.78040696454181,0.000156572219605987,0.451621383723497,"NK","week44","BCG_treated",5,5
"CASP10",79.878891385714,0.842279318126136,0.231324559032669,3.6411149842814,0.000271459855511107,0.55216216327086,"NK","week44","BCG_treated",5,5
"SYNGR1",14.1032152068691,1.66649956358049,0.455897451696578,3.65542636261461,0.000256754901707944,0.55216216327086,"NK","week44","BCG_treated",5,5
"LRRC4",4.81058638359591,4.11672638070834,1.17966168515791,3.48975170805624,0.000483469515516154,0.55216216327086,"NK","week44","BCG_treated",5,5
"PARP9",215.80118113921,0.961581863632919,0.270133023602293,3.55966053616836,0.000371334481736152,0.55216216327086,"NK","week44","BCG_treated",5,5
"PELI2",116.930903904837,-0.760156595568315,0.218897070838928,-3.47266682306436,0.000515314641145537,0.55216216327086,"NK","week44","BCG_treated",5,5
"IL19",18.7873595395233,2.01200065938569,0.570240292317903,3.52833829262985,0.000418177360032242,0.55216216327086,"NK","week44","BCG_treated",5,5
"OBSCN",51.2385491615246,-0.942348725792841,0.264691773987212,-3.56017382632514,0.000370609388550273,0.55216216327086,"NK","week44","BCG_treated",5,5
"SNED1",14.3745111501025,-2.02417680171724,0.589988115918875,-3.43087724498432,0.000601632786486995,0.55216216327086,"NK","week44","BCG_treated",5,5
"ISG20",107.252943983532,0.901761369448387,0.257590812391362,3.50075129262889,0.000463948600553182,0.55216216327086,"NK","week44","BCG_treated",5,5
"SYNPO2",13.5909565874951,-1.54529259058661,0.44756608745672,-3.45265790660702,0.000555092478904113,0.55216216327086,"NK","week44","BCG_treated",5,5
"PDE3A",11.0550015983517,2.5266743987766,0.725849692085636,3.48098845577316,0.000499567022168573,0.55216216327086,"NK","week44","BCG_treated",5,5
"PLCB1",630.163959735176,-0.773363924669946,0.225137504598405,-3.43507371661357,0.000592392659781496,0.55216216327086,"NK","week44","BCG_treated",5,5
"AFAP1",51.9918668371428,1.18516202951908,0.342076094060282,3.46461518386675,0.000530990693444604,0.55216216327086,"NK","week44","BCG_treated",5,5
"SUCLG2-DT",26.1116657564026,-1.57310974855304,0.439476640518866,-3.57950708528161,0.000344242915371514,0.55216216327086,"NK","week44","BCG_treated",5,5
"LINC02211",4.97002477495821,-3.65712201669763,1.03602267326233,-3.52996330204022,0.000415617311750715,0.55216216327086,"NK","week44","BCG_treated",5,5
"GALM",59.4749903105348,0.974004136664893,0.286408646741644,3.40074975998716,0.00067201314738184,0.56535906078278,"NK","week44","BCG_treated",5,5
"LY6E",43.5094261515259,1.26102644036464,0.370772609066505,3.40107766735933,0.000671207546773678,0.56535906078278,"NK","week44","BCG_treated",5,5
"DDX60L",267.557638000312,0.976248236767611,0.290081676890233,3.36542537685696,0.000764257367150354,0.593504634620492,"NK","week44","BCG_treated",5,5
"TRBV6-6",3.54677151701295,4.97407900731777,1.47467605195144,3.37299775142856,0.000743545598422151,0.593504634620492,"NK","week44","BCG_treated",5,5
"WWC2",54.5134327157908,-1.07528027407079,0.323842154222691,-3.32038389706167,0.000898937410950269,0.609309362407599,"NK","week44","BCG_treated",5,5
"VCAM1",5.38700930091911,2.9823456473245,0.897758604104082,3.32199060381129,0.000893777036132449,0.609309362407599,"NK","week44","BCG_treated",5,5
"LTBP3",64.6662856516804,-1.03687422736254,0.310357371894349,-3.34090413587954,0.000835060505592443,0.609309362407599,"NK","week44","BCG_treated",5,5
"SNHG31",14.8398810935768,2.11744624355419,0.638090802606053,3.31840897080203,0.000905318254282996,0.609309362407599,"NK","week44","BCG_treated",5,5
"ANKRD20A11P",14.6078553051579,-2.07855720679476,0.631327636006452,-3.2923589721859,0.00099350711527776,0.64709361821204,"NK","week44","BCG_treated",5,5
"L3MBTL4",298.50662114291,-0.885913707169506,0.270732377060483,-3.27228577825987,0.00106681683543418,0.652855659707306,"NK","week44","BCG_treated",5,5
"DAB1",67.5201216838089,-1.00241761160245,0.306340679073305,-3.27223147325653,0.00106702178051315,0.652855659707306,"NK","week44","BCG_treated",5,5
"IL17RB",5.08382213955858,3.40995766140048,1.05749281252929,3.22456816821725,0.00126162816061043,0.707598171969032,"NK","week44","BCG_treated",5,5
"ZMAT1",15.7122780553978,-1.23204527192382,0.381182347980389,-3.23216769730166,0.00122854934293999,0.707598171969032,"NK","week44","BCG_treated",5,5
"SMAD3",1251.15299704459,-0.694144106103559,0.21491519363849,-3.22985124667911,0.00123854640287105,0.707598171969032,"NK","week44","BCG_treated",5,5
"ENSG00000288075",10.9416427335803,-1.52853177991981,0.475522135845141,-3.2144282351928,0.00130704582463107,0.713258439057456,"NK","week44","BCG_treated",5,5
"LAG3",10.0736099280401,1.61386100221729,0.505798192275601,3.19072117469712,0.00141918169010373,0.754070986970644,"NK","week44","BCG_treated",5,5
"ZC4H2",55.1334452209946,-0.891794260900286,0.28062128224398,-3.17792810926199,0.00148331525121089,0.767938929158953,"NK","week44","BCG_treated",5,5
"CYP1B1-AS1",31.0444227423238,-4.31990986902469,1.36585471140283,-3.16278871607642,0.00156265698738531,0.788790180807417,"NK","week44","BCG_treated",5,5
"RUNDC3B",6.33636396504382,-2.7748508216447,0.888487135464277,-3.12311873845501,0.00178945539837437,0.827946382094619,"NK","week44","BCG_treated",5,5
"PARD3B",13.0928268241524,-1.868760883631,0.595532968501537,-3.13796377777896,0.0017012589932661,0.827946382094619,"NK","week44","BCG_treated",5,5
"PTMS",9.00687171337081,1.8988479438027,0.606862721965859,3.12895795881415,0.0017542740594466,0.827946382094619,"NK","week44","BCG_treated",5,5
"CADPS",22.7429788727807,3.88180983003963,1.25166374090129,3.10132002964665,0.0019265994551991,0.827946382094619,"NK","week44","BCG_treated",5,5
"HPGD",20.0477827214256,1.79503225798917,0.579653279960314,3.09673441011506,0.00195665093270398,0.827946382094619,"NK","week44","BCG_treated",5,5
"RORB",21.8222071921785,-5.02734728212052,1.61920579717796,-3.10482292669804,0.00190392968350118,0.827946382094619,"NK","week44","BCG_treated",5,5
"LINC01723",4.37153366781225,-3.17505375687541,1.02555519081085,-3.09593650865837,0.00196192365787211,0.827946382094619,"NK","week44","BCG_treated",5,5
"ENSG00000287277",9.96612175577308,2.14455169652776,0.692913367205808,3.09497809975253,0.00196827429748609,0.827946382094619,"NK","week44","BCG_treated",5,5
"FCGR3A",65.4684411991943,0.827952123045988,0.269153672562828,3.07613162087811,0.00209705252058804,0.846831748863864,"NK","week44","BCG_treated",5,5
"ENSG00000251584",6.10181472542574,2.7486210389092,0.892062191374161,3.08119889564553,0.00206168880671316,0.846831748863864,"NK","week44","BCG_treated",5,5
"ZBP1",112.250965857811,0.801364083695293,0.263907953654843,3.0365287313143,0.00239319299690851,0.929249226934225,"NK","week44","BCG_treated",5,5
"TAP2",176.006606361457,0.606486030006754,0.199522687741285,3.03968454350999,0.00236826061927105,0.929249226934225,"NK","week44","BCG_treated",5,5
"FAR2",38.8951030125505,1.16799318158627,0.386473643109624,3.02218069048235,0.00250960696025575,0.956065549707996,"NK","week44","BCG_treated",5,5
"DPM1",55.84030086012,-0.0681484801489753,0.240385887161796,-0.283496177556824,0.77679651139912,0.999789311801156,"NK","week44","BCG_treated",5,5
"SCYL3",69.897978671611,-0.0997431758277917,0.246562790369924,-0.404534583982217,0.685819651635433,0.999789311801156,"NK","week44","BCG_treated",5,5
"C1orf112",36.8333926238434,0.312153018524242,0.289767985237268,1.07725157514777,0.281367889690466,0.999789311801156,"NK","week44","BCG_treated",5,5
"FGR",73.8912808918312,0.127959888119883,0.27039817083136,0.473227639545268,0.636050780589669,0.999789311801156,"NK","week44","BCG_treated",5,5
"CFH",1.07116747040021,2.4863487274018,1.50251723608967,1.6547888221719,0.0979673421583228,0.999789311801156,"NK","week44","BCG_treated",5,5
"FUCA2",16.1990612164982,0.0252741441397032,0.384292901528904,0.0657679182705441,0.947562598427369,0.999789311801156,"NK","week44","BCG_treated",5,5
