"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"PDE9A",109.187006948629,-1.58205479199594,0.301339264469851,-5.25007849468029,1.52034411080481e-07,0.00173304025190641,"gdT","week44","BCG_treated",5,5
"CDKN2B-AS1",19.5295071966441,1.89607559936492,0.376130210576945,5.04100852855327,4.63084825966251e-07,0.00263935196559465,"gdT","week44","BCG_treated",5,5
"FCGR3A",25.0789263069544,1.83532888458264,0.373734499513387,4.9107826196733,9.07136080516434e-07,0.00344681472726895,"gdT","week44","BCG_treated",5,5
"OR3A2",8.38559468666933,-3.28081662444931,0.686270388171997,-4.7806472215541,1.74731745908678e-06,0.00497941792903254,"gdT","week44","BCG_treated",5,5
"DOCK7",45.8391440249989,-1.22614485202949,0.280763216049344,-4.36718480890316,1.25858229793174e-05,0.0147139419476846,"gdT","week44","BCG_treated",5,5
"CMPK2",29.8362582054196,1.8364373900017,0.419345777646217,4.37929147709464,1.19065790176198e-05,0.0147139419476846,"gdT","week44","BCG_treated",5,5
"ADAMTS10",64.7363828196725,-1.30039363389002,0.293357883715728,-4.43278911553009,9.30218408493928e-06,0.0147139419476846,"gdT","week44","BCG_treated",5,5
"L3MBTL4",41.7004974440873,-2.28138099734907,0.507065008312873,-4.49918838797371,6.82133887657095e-06,0.0147139419476846,"gdT","week44","BCG_treated",5,5
"NBEA",59.1899254065782,-1.41542919366863,0.324516375673505,-4.36165722216955,1.29080989101541e-05,0.0147139419476846,"gdT","week44","BCG_treated",5,5
"C12orf75-AS1",20.1144024757698,1.86593209190714,0.4247321799768,4.39319688941174,1.116958832108e-05,0.0147139419476846,"gdT","week44","BCG_treated",5,5
"PLEKHA5",153.949440395029,-0.927339684432687,0.214910199135421,-4.31501012126626,1.5959559102746e-05,0.0165384558374729,"gdT","week44","BCG_treated",5,5
"B4GALNT1",32.1680279890632,2.56479890606759,0.59787518798448,4.28985674202986,1.78788408558459e-05,0.0169834089096489,"gdT","week44","BCG_treated",5,5
"LDLRAP1",60.5973986457097,-1.06625464396533,0.250287167758431,-4.26012509356629,2.04312521583259e-05,0.017915064873289,"gdT","week44","BCG_treated",5,5
"ENSG00000229151",78.871299544611,-1.25030084740157,0.296364933842292,-4.21878807047702,2.4561900818953e-05,0.0199986505310889,"gdT","week44","BCG_treated",5,5
"FER",125.233084248612,-0.791677190437472,0.189011252714122,-4.18851882662709,2.80781020917686e-05,0.0213374857162714,"gdT","week44","BCG_treated",5,5
"RPS27A",70.0860105621192,-0.916085704584771,0.223438720056217,-4.09994160526109,4.13254398954658e-05,0.0290245614030238,"gdT","week44","BCG_treated",5,5
"PAWR",30.0650079319631,-1.21793618936468,0.297842044710708,-4.08920167919092,4.32860377095714e-05,0.0290245614030238,"gdT","week44","BCG_treated",5,5
"PABPC1",1349.28954678771,-0.629481690987372,0.15619105973088,-4.0302030863481,5.5728682902494e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"OAS2",150.007291868695,1.23504263046492,0.311361317124713,3.96658981876749,7.29083077145243e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"RALGPS2",137.046351140888,-0.952580298252079,0.239138535264425,-3.98338267481137,6.79412207063152e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"FRMD4A",103.014388834834,-1.07144410085081,0.269219110768468,-3.97982185511439,6.89669298752936e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"OBSCN",117.023114219994,-1.0128858164852,0.2546052042172,-3.97826045857697,6.9421302256703e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"DTX3L",105.585842724681,1.07306697499831,0.267589176622652,4.01012846835552,6.0685720405377e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"KIAA1958",95.6110263042028,-0.812746505235893,0.203837988846295,-3.98721803445945,6.68525833300639e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"FAAH2",418.15784524137,-0.889757875522443,0.224277623014339,-3.96721645059327,7.27169464467292e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"RRM2",11.0749457492172,2.9381776107363,0.739517833317813,3.97309906314808,7.09435264576317e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"USP18",33.3490234771442,1.69917279529352,0.423564999613249,4.01159868460568,6.03089572524414e-05,0.0307808073939949,"gdT","week44","BCG_treated",5,5
"DDX60L",275.334622091309,1.16792758402923,0.296520483645608,3.93877539139961,8.18985538537874e-05,0.0333414862635472,"gdT","week44","BCG_treated",5,5
"LSR",13.7061076917145,-1.7565949860376,0.447725564550986,-3.92337432819868,8.73173221217613e-05,0.0343217294781365,"gdT","week44","BCG_treated",5,5
