"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"DHFR",36.5459751243872,1.12398728732302,0.262084117662574,4.28865090089176,1.79761651314349e-05,0.32784929966711,"CD8_TCM_TEM","week12","media_treated",4,5
"MTCO1P12",11.9848939161491,3.55131899436182,0.862583669354942,4.11707190911412,3.83716376376917e-05,0.349910963618111,"CD8_TCM_TEM","week12","media_treated",4,5
"CATSPERG",34.3363615661015,1.08435430027326,0.281865070187709,3.84706873948989,0.000119539439074164,0.457578121181503,"CD8_TCM_TEM","week12","media_treated",4,5
"B4GALNT3",3.41998245709067,-4.92058047061231,1.29805611048483,-3.79073017789227,0.000150205059819414,0.457578121181503,"CD8_TCM_TEM","week12","media_treated",4,5
"PID1",26.9730084687944,1.99216575034577,0.525611858895548,3.79018417607976,0.000150535624908928,0.457578121181503,"CD8_TCM_TEM","week12","media_treated",4,5
"ENSG00000288714",18.2663293580183,3.67894811290165,0.95455545210292,3.85409575189875,0.00011615813249341,0.457578121181503,"CD8_TCM_TEM","week12","media_treated",4,5
"DPM1",53.8630842311455,0.236231061864651,0.282142240148539,0.837276480615885,0.402437176320525,0.999860162882419,"CD8_TCM_TEM","week12","media_treated",4,5
"SCYL3",67.6204355847266,0.116457063796862,0.214058411010193,0.544043390994416,0.586411614013127,0.999860162882419,"CD8_TCM_TEM","week12","media_treated",4,5
"C1orf112",55.5781851441965,0.132188115658436,0.258750623596266,0.510870713357939,0.609441589657473,0.999860162882419,"CD8_TCM_TEM","week12","media_treated",4,5
"FGR",38.0217066335902,-0.274845674580352,0.393263196661917,-0.698884810257578,0.484624020973318,0.999860162882419,"CD8_TCM_TEM","week12","media_treated",4,5
"CFH",1.16033566791177,-0.704822109157546,1.72497296392078,-0.408598931055429,0.68283401525415,0.999860162882419,"CD8_TCM_TEM","week12","media_treated",4,5
