"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"ADORA2B",67.3629214011497,2.01464025637627,0.364397306770434,5.52869140068994,3.22628300420454e-08,0.00049433108190422,"CD14_Mono_Infl","week44","media_treated",5,5
"GNG11",11.7674451234864,-2.77937338977677,0.52102209970592,-5.33446353109691,9.58274441140406e-08,0.000591326515197152,"CD14_Mono_Infl","week44","media_treated",5,5
"TNFRSF11A",22.1676664142121,3.12218197910088,0.589086946060047,5.30003592845297,1.15779894634607e-07,0.000591326515197152,"CD14_Mono_Infl","week44","media_treated",5,5
"AK8",50.7866398603351,-1.65846579590791,0.324073293197819,-5.11756392988408,3.09507169735603e-07,0.00118556721367223,"CD14_Mono_Infl","week44","media_treated",5,5
"HMGA2-AS1",29.0677209356142,-2.45501959065539,0.484987281006418,-5.062028813541,4.14818312278652e-07,0.0012711692361467,"CD14_Mono_Infl","week44","media_treated",5,5
"ENSG00000236453",22.2330974854612,-2.38957932796568,0.476576231218582,-5.01405477536226,5.32948038867957e-07,0.00136097164192247,"CD14_Mono_Infl","week44","media_treated",5,5
"BNC2",42.7766278510009,2.73146407271148,0.568621115496466,4.80366275235247,1.55789145479498e-06,0.00341000183862409,"CD14_Mono_Infl","week44","media_treated",5,5
"SGPP2",457.576842778205,-2.98212102348601,0.6341583842072,-4.70248615764047,2.57012648972529e-06,0.00417065411545967,"CD14_Mono_Infl","week44","media_treated",5,5
"SERPINB2",4232.23724724595,-1.81637810460734,0.38676329618449,-4.69635594309577,2.6484386475805e-06,0.00417065411545967,"CD14_Mono_Infl","week44","media_treated",5,5
"CCL3L1",242.723195947659,-3.10944793013348,0.66288875403916,-4.69075378211921,2.72200373023083e-06,0.00417065411545967,"CD14_Mono_Infl","week44","media_treated",5,5
"ITGB8",1506.05097856102,-1.98477843966227,0.429163036419457,-4.62476558144766,3.75022290246701e-06,0.00522371957378177,"CD14_Mono_Infl","week44","media_treated",5,5
"VSIR",40.0494615029288,1.46644720154784,0.325311218917883,4.50782855391781,6.54944639622208e-06,0.00807653093388565,"CD14_Mono_Infl","week44","media_treated",5,5
"SOX5",1204.79590208426,-2.44162653464007,0.544491000497978,-4.48423671356738,7.31753947891832e-06,0.00807653093388565,"CD14_Mono_Infl","week44","media_treated",5,5
"EMILIN1",24.2499704102479,-2.38518486413653,0.532118341949193,-4.48243309072828,7.37967844109118e-06,0.00807653093388565,"CD14_Mono_Infl","week44","media_treated",5,5
