Readout,Group,Condition,Compartment,n_pairs,median_Prolif,median_NonProlif,median_diff_pp,wilcox_stat,p_value,effect_rbc,p_adj
CCR6+ CXCR3-,Infants 12wks,BCG,CD4,35,5.104210526315789,1.693525179856115,2.513227245937527,533,3.673908649415355e-4,0.15396825396825398,7.780041845820752e-4
CCR6+ CXCR3-,Infants 12wks,BCG,CD8,35,9.32,1.1936470588235293,8.480447058823529,604,2.2968233130343603e-6,0.041269841269841234,2.1968019179300445e-5
CCR6+ CXCR3-,Infants 12wks,BCG,gdTCR,35,3.807972972972973,0.935846372688478,2.1069880365939473,544,1.8210124571176286e-4,0.13650793650793647,4.3704298970823085e-4
CCR6+ CXCR3-,Infants 12wks,DosR,CD4,34,18.516839296924044,2.2458333333333336,14.71867226177951,589,6.518811825885947e-7,0.010084033613445342,2.1968019179300445e-5
CCR6+ CXCR3-,Infants 12wks,DosR,CD8,34,17.6,1.76,15.900501915708812,579,1.553648546192372e-6,0.026890756302521024,2.1968019179300445e-5
CCR6+ CXCR3-,Infants 12wks,DosR,gdTCR,34,5.149507389162561,1.1965447473204789,3.6167876841609665,541,3.259581748741234e-5,0.09075630252100841,9.029530495595264e-5
CCR6+ CXCR3-,Infants 44wks,BCG,CD4,34,9.254906542056077,2.5472803347280335,5.557804796096834,541,3.2606637900760676e-5,0.09075630252100841,9.029530495595264e-5
CCR6+ CXCR3-,Infants 44wks,BCG,CD8,34,7.640000000000001,0.7944133897963299,6.635266842262045,571,3.0511137749028394e-6,0.04033613445378148,2.1968019179300445e-5
CCR6+ CXCR3-,Infants 44wks,BCG,gdTCR,34,5.07534093637455,1.4534657871198569,3.452292047853624,522,1.6612281683221507e-5,0.12268907563025211,5.9804214059597425e-5
CCR6+ CXCR3-,Infants 44wks,DosR,CD4,32,17.929538894997254,3.474988377498838,14.073477469270845,495,1.6317658912897497e-5,0.0625,5.9804214059597425e-5
CCR6+ CXCR3-,Infants 44wks,DosR,CD8,32,15.5,1.6331930807410684,12.712089714455093,483,4.319410024433738e-6,0.08522727272727271,2.2214108697087797e-5
CCR6+ CXCR3-,Infants 44wks,DosR,gdTCR,32,5.219238155099918,1.7886102988117547,2.5082186407877,397,0.013226580773861133,0.24810606060606055,0.02506088988731583
CCR6+ CXCR3-,Mothers Dx,BCG,CD4,3,17.033823529411766,13.372549019607844,3.6612745098039223,6,0.1814492077214203,0,0.21773904926570437
CCR6+ CXCR3-,Mothers Dx,BCG,CD8,3,17,2.0732664756446995,14.8195,6,0.1814492077214203,0,0.21773904926570437
CCR6+ CXCR3-,Mothers Dx,BCG,gdTCR,3,15.756,12.405405405405407,3.350594594594593,5,0.42267807417063546,0.16666666666666663,0.4611033536406932
CCR6+ CXCR3-,Mothers Dx,DosR,CD4,6,19.92258337914605,13.574509803921568,8.465654205607478,16,0.2945073936801101,0.23809523809523814,0.33132081789012385
CCR6+ CXCR3-,Mothers Dx,DosR,CD8,6,10.8,2.3065691658707417,8.701232091690544,20,0.05917206782585943,0.04761904761904767,0.08875810173878915
CCR6+ CXCR3-,Mothers Dx,DosR,gdTCR,6,17.006647959183674,10.9798719772404,5.685603724657577,18,0.1422132419363925,0.1428571428571429,0.18961765591519
CCR6+ CXCR3-,Mothers Dx,E6C10,CD4,6,15.011462341946126,12.058823529411764,5.090420560747667,21,0.036031686218233556,0,0.06176860494554324
CCR6+ CXCR3-,Mothers Dx,E6C10,CD8,6,19.1,1.8042263610315188,16.920704234320283,21,0.036031686218233556,0,0.06176860494554324
CCR6+ CXCR3-,Mothers Dx,E6C10,gdTCR,6,10.326734693877551,5.932416750756811,2.786562841079923,16,0.2945073936801101,0.23809523809523814,0.33132081789012385
CCR6+ CXCR3-,Mothers Dx,GAG,CD4,5,19.907843137254904,11.3,8.260784313725491,14,0.10564542920187692,0.06666666666666665,0.1462782865872142
CCR6+ CXCR3-,Mothers Dx,GAG,CD8,5,13.3,1.3795,11.480444444444444,15,0.059058229090536735,0,0.08875810173878915
CCR6+ CXCR3-,Mothers Dx,GAG,gdTCR,5,9.5445,4.67923186344239,1.901058526740666,13,0.1775298524121535,0.1333333333333333,0.21773904926570437
CCR6+ CXCR3-,Mothers Entry,BCG,CD4,18,14.745659644958712,8.347439024390244,2.7826556745187023,131,0.050023146534433315,0.23391812865497075,0.08185605796543634
CCR6+ CXCR3-,Mothers Entry,BCG,CD8,18,21.4,1.8113445378151258,18.863040935672515,168,3.5544554613709e-4,0.01754385964912286,7.780041845820752e-4
CCR6+ CXCR3-,Mothers Entry,BCG,gdTCR,18,6.739156001383604,6.365148479169669,1.0438088513074983,103,0.4590839818766905,0.39766081871345027,0.4756303574781841
CCR6+ CXCR3-,Mothers Entry,DosR,CD4,29,29.48947368421053,13.414634146341465,14.373167906352883,428,5.6021972228708394e-6,0.016091954022988464,2.5209887502918777e-5
CCR6+ CXCR3-,Mothers Entry,DosR,CD8,29,19.4,1.8930823529411762,16.890268199233716,435,2.7023691404779837e-6,0,2.1968019179300445e-5
CCR6+ CXCR3-,Mothers Entry,DosR,gdTCR,29,10.529250000000001,6.9615,3.2366293572113847,303,0.06606651671373932,0.303448275862069,0.09513578406778463
CCR6+ CXCR3-,Mothers Entry,E6C10,CD4,31,22.37368421052632,12.150627615062763,9.370454822582612,465,2.208938293109282e-5,0.0625,7.229252595630377e-5
CCR6+ CXCR3-,Mothers Entry,E6C10,CD8,31,19.4,1.7748997134670488,15.007251461988304,483,4.319410024433738e-6,0.02620967741935487,2.2214108697087797e-5
CCR6+ CXCR3-,Mothers Entry,E6C10,gdTCR,31,7.3585714285714285,7.07625,1.2981859181614102,286,0.4624184031037902,0.4233870967741935,0.4756303574781841
CCR6+ CXCR3-,Mothers Entry,GAG,CD4,24,18.4035046728972,8.692765787370103,8.096933391314654,264,0.0011833753027392633,0.12,0.0023667506054785266
CCR6+ CXCR3-,Mothers Entry,GAG,CD8,24,10.075,1.2695002785737026,8.143093567251462,293,4.6725690857941415e-5,0.023333333333333317,1.2015177649184936e-4
CCR6+ CXCR3-,Mothers Entry,GAG,gdTCR,24,3.170774054621849,3.7521431055172227,-0.04019491829700389,147,0.9430566709670429,0.51,0.9430566709670429
