"","g0","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13","g14","g15","g16","g17","g18","g19","g20","g21","g22","g23","g24","g25"
"ENSG00000285812",0.00797379376670379,0.00669256030262996,0.00964267528587145,0.00481673421773119,0.00292678695069966,0.00697317426862003,0.00211775003333542,0.00566834758095501,0.0101189832922082,0.0107928038965427,0.00187747479993325,0.00988559494631643,0.00514846586401983,0.000524706907386834,0.0089348293621817,0.0124225135702921,0.00553446549421745,0.00213432329456252,0.0033321183613394,0.00497242849643059,0.00259641592759623,0.00365263818425559,0.00390987444810776,0,0.0203315946276275,0.0344482865281561
"TTLL10",0.000126240967298189,0.00757009807386298,0.00124636524769672,0.00130597096787722,0.000195010181746107,0.000800621374369388,0,0.00286468362909758,0.0269660222351977,0.000867149808273817,0.000518034507200572,0.0091890638718933,0.00102916603100623,0.00106457784739346,0,0.000960136330851285,0.00869393859376061,0,0.000889476743572462,0.0407055709754918,0,0.0107353181881624,0.0995284969382348,0,0,0
"TNFRSF18",0.00208802282544819,0.628408549107467,0.00803777724192714,0.263255595026545,0.00131618452856471,0.0011167451822376,0.0649022929747302,0.160767798965235,1.18742161370291,0.00295269780642359,0.0184659146464509,0.542249753755411,0.0729743239736484,0.092677239642401,0.132071056017109,0.112413785146325,0.368608868602426,0.0418120901552131,0.0187995560905027,1.12591212486993,0.00344609878109161,0.110670376574374,0.960720783999465,0.0543510693021964,0.226943869385365,0.089727499589128
"TNFRSF4",0.0480844644387077,0.0843719362796875,0.0234649582734522,0.208622001125431,0.0321441611350427,0.0379163333749527,0.0766341650040357,0.473187896653879,0.134279109367967,0.0597777473759829,0.0330477626408049,0.056844648451496,0.141851163175425,0.0599916575831863,0.0927504554594624,0.0827504948306861,0.073035631692162,0.059786428562935,0.0288362227863117,0.427195020998477,0.0115183769189805,0.244675348316691,0.59118303432532,0.0988113301543341,0.0703248950728035,0.0446325556557118
"SDF4",0.259912601338245,0.475143744411957,0.307532287713494,0.629812494768919,0.25204697445562,0.258624536458666,0.519315759743596,0.447218941371628,0.505062430909188,0.289973765553818,0.253624905768641,0.478451326400919,0.30564192751124,0.357477947596027,0.366074054565921,0.38508489747131,0.359593458381284,0.461059638765564,0.381099407669654,0.671083150275428,0.231750903399993,0.531697814138135,0.603847053177136,0.357310715842973,0.312175174114202,0.553278106454175
"B3GALT6",0.128129156830866,0.21919624492897,0.157063470094757,0.164176841907762,0.118352065862184,0.133389614545315,0.118413125413681,0.14646455881243,0.250721779311491,0.135978977742517,0.0865478011480432,0.222588747838815,0.122694674283158,0.115221888435234,0.153844817559755,0.173468450290413,0.161565485780649,0.0917652670279517,0.142531641738443,0.221043525372569,0.110527292598182,0.217737315869972,0.226696569479416,0.169993672697114,0.126439398013345,0.0582363035153356
"UBE2J2",0.273521492752731,0.285146618862741,0.268321755385235,0.258738168616572,0.273869661031836,0.256460175265978,0.268283474417307,0.258077692779824,0.301267180312508,0.214557964581925,0.166323775834656,0.290155382355801,0.262369511902833,0.262207630162234,0.263570544251159,0.259951988862443,0.142827036084463,0.20419573584075,0.325129950857792,0.324357417561465,0.25011058775431,0.32852237267204,0.301270387361954,0.2499722587108,0.197108213232647,0.202459144528198
"SCNN1D",0.00324166497389813,0.00083870738463372,0.0036770124820061,0.00195118335596274,0.00252311171288542,0.0035216334599229,0.000839152992108967,0.00129496294574099,0.00147698818245615,0.00200133786721856,0.00174470227580284,0.00173372963818046,0.00234970540742406,0.00666483846924816,0.00084330905197844,0.00161574400450299,0,0,0.00304277806635088,0.00394024676969203,0,0.00725519970594737,0.00476879611888625,0,0,0
"ACAP3",0.0375117106117874,0.0299179449219461,0.0381387050872862,0.0461787103992497,0.0454065286587054,0.0404846389558494,0.0643421760076688,0.0522248677997029,0.0488006160485562,0.0416764785544751,0.0381590394503608,0.0775737295148217,0.0361064012277166,0.0822804832786309,0.0503587312866083,0.0398653288845192,0.0337823639825721,0.0623626476874036,0.0619812028598166,0.0468013104525147,0.0405184074995809,0.0688178929886737,0.0666634583270302,0.047404178947041,0.0364133761425159,0.123426627841035
"PUSL1",0.0677584954249595,0.0540413725142169,0.0681385242497188,0.0727179581604432,0.0773547830538565,0.0774474972809001,0.0776877190734423,0.081960740827294,0.0448671939733487,0.078608201845131,0.0599990669288948,0.0735492374400449,0.0778601434617347,0.0442577778227211,0.0646248321126126,0.0908501025741155,0.0466541979763285,0.0800481821873677,0.0700744626831031,0.0880565099723674,0.0662106823517433,0.073586167526621,0.126746832643243,0.06894999088275,0.128506683617771,0.0668702773370325
"INTS11",0.212785336105335,0.184549106447316,0.209397255754098,0.256619010520658,0.205657017822499,0.209898385349202,0.23538361733497,0.247590903962012,0.213834051073046,0.204445434538271,0.215371985803591,0.212544812559626,0.196355205621051,0.155622672538756,0.227944614364846,0.24628218678607,0.140973489681265,0.209514172454977,0.295863153588346,0.237050616251627,0.209773623494428,0.251655801442004,0.275693610658077,0.19445962160347,0.222280254178723,0.300203011210051
"CPTP",0.103680345973946,0.0661252808837915,0.0822293093656483,0.071193019492585,0.0880073747015997,0.0980611691023641,0.0674783577867882,0.126233630163844,0.0663544826780145,0.078692010045009,0.0503649875808641,0.081014728725765,0.113263085795656,0.034457862175377,0.0839073060465975,0.0927062416530931,0.0317405081966662,0.0541061036840052,0.0975360184658751,0.109056320406231,0.073651013988615,0.125859462590077,0.0912443512312705,0.142766155827163,0.0666561078886464,0.0461933548053753
"DVL1",0.0212766564907677,0.0123620697224871,0.024552293089341,0.0207681184568485,0.018170411921666,0.0241321264288772,0.0246187460277185,0.0251299373762843,0.0179884173089762,0.0192401485103486,0.0138866025430453,0.0115195247472559,0.0200753675560151,0.0650073943074005,0.0173908380883911,0.0341335922363429,0.0132262447478498,0.0208773711351116,0.0222458575522956,0.0289854061165253,0.00544464341665958,0.0761039818489254,0.0412854921025963,0.0264716190841316,0.019830702136302,0
"MXRA8",0.00637087879898818,0,0.00838461713519858,0.00155205878721468,0.00469745678973457,0.00612795503643101,0.00200638856928234,0.000942616117609071,0,0.00564113760124697,0.00194268064137011,0,0,0.00156407696575261,0.00094094198716406,0.000904307060743107,0,0,0.000670851989395226,0.00844205012121522,0.0029171192729797,0.00283851688793511,0.00329616213864544,0,0,0
"AURKAIP1",0.424230720755868,0.455340446477905,0.424033679021697,0.527585924013792,0.414115687167624,0.431683162781358,0.505598741891694,0.45991020833441,0.467860532473039,0.395833605542492,0.334470080340808,0.515203091982231,0.426896095694046,0.442752082991694,0.450734574792045,0.504971977327469,0.286970445286328,0.446184243698052,0.562450712008278,0.671927734569262,0.385605625691988,0.664779077730405,0.569577462218197,0.507890466265875,0.521424069726767,0.506404128520703
"CCNL2",0.261595712936386,0.244467700971608,0.265836608361001,0.272860298394793,0.259349604497445,0.25728537706053,0.280109782565886,0.29185631902652,0.257562285890918,0.281083117218645,0.239831522751576,0.314136043885595,0.251183658862807,0.227522292657434,0.268368972491535,0.315307988124383,0.28235813921327,0.255232084014811,0.314212387782867,0.280219581939842,0.275444131450711,0.245124121983343,0.276164712193266,0.23011084210179,0.317795813172585,0.232326666790111
"MRPL20-AS1",0.106120863146329,0.063317228819311,0.0931900280737759,0.0915945710444852,0.101981462232108,0.101397720041218,0.0889295122911836,0.0899619006386563,0.0609049276589061,0.0822288056964033,0.0712073652069115,0.0541923254415431,0.0974572911075146,0.0260477417010942,0.0961362513345038,0.0891432099567242,0.0521528624428481,0.0572053379785436,0.087583150504712,0.0843119776738236,0.0861606240211324,0.0648809311932357,0.0704211147863769,0.0971182385980939,0.12645466153118,0.0506283815248111
"MRPL20",0.492360145214478,0.488881436737989,0.549193045055496,0.514636802370841,0.4100588280404,0.510245920501005,0.469079104848603,0.505851374286928,0.521523069700226,0.462214315347565,0.312236430268903,0.558270626655068,0.408155146331999,0.417413799310968,0.479207386153141,0.601295664854642,0.22969250459857,0.394289876389862,0.568830419602855,0.603641749093577,0.37172326515836,0.68580388538644,0.528591912771216,0.440861500550959,0.433982863811286,0.282241244685542
"ATAD3B",0.062546185420894,0.0943197411449478,0.0668094456297078,0.105519264733354,0.0595318552117108,0.0651235917799265,0.0606532226481529,0.0730573994672663,0.111378846265877,0.0752874301100593,0.069810791204223,0.140715079406063,0.0524195452277804,0.0419692404257807,0.0593952154717895,0.0812049331165985,0.0901249644427325,0.094458489091393,0.053866705810652,0.099746914710738,0.0474895001600575,0.0848086841624468,0.0905499506842895,0.0876654674077506,0.0993580590877947,0.0818558476061007
"ATAD3A",0.0510517213294576,0.0647251326285609,0.0571878379045297,0.0718379327074454,0.0562667758762218,0.0495914965820255,0.0582028382272697,0.0507027770765254,0.0690301801356835,0.0568882007363296,0.0508411414875672,0.093244465380975,0.0515045353390462,0.0240553943088946,0.058370305006898,0.0557456982752677,0.0445862181835385,0.0466866369182536,0.0841307824607775,0.0718150561759831,0.0447806530637901,0.0531747909985317,0.0704556345605059,0.053191421855758,0.0721285339477978,0.0106049292830665
"TMEM240",0.00533841543220354,0.000535797013494724,0.00715329887690763,0.000434016000582406,0.00515718943423647,0.00595292478697166,0.00163050588459873,0.00185879044571533,0.00106275444365503,0.00671272492575406,0.00588933540196982,0.00106869850703156,0.00617921674533288,0,0.00281789571686697,0.00183965344118631,0,0.00107857643291913,0.00332963740181888,0,0.0253679501412215,0,0.00465679192866965,0.0121364904608438,0,0
"SSU72",0.435909648421222,0.545966117753716,0.482231150757232,0.382852551178542,0.417462455832787,0.434257629802351,0.369546691103601,0.467009017558637,0.597407326309567,0.425531521948284,0.35344822863574,0.579179870905521,0.403861412391481,0.437791770623646,0.441455400606196,0.492247107712332,0.372647874858192,0.409877416393688,0.460750840563164,0.457339460376434,0.389708959251475,0.651025499607745,0.528095923806928,0.434108538391834,0.673233988588994,0.30444397156161
"ENSG00000215014",0.00788539237339191,0.00584245424443568,0.00887151107257036,0.0067105184238927,0.00987572357063413,0.00827948105703607,0.00519067691758356,0.0084078897188579,0.00511315183482162,0.00440250343426111,0.0250273347775596,0.00551268227051926,0.0121428019628865,0.0176696066267678,0.00641199065872648,0.00442668493054957,0.00911756795157133,0.00783944910984125,0.00576122473125113,0.0181050953317568,0,0.00918940078932354,0.00275645416426512,0,0,0.0163745557386214
"FNDC10",0.0094060406151532,0.00190848556841277,0.00663330878104274,0.00712121077333372,0.00506563854352256,0.00756319934250602,0.00560521462878287,0.00773206012993332,0.000311405356239505,0.00826928211009482,0.00307221035696811,0.00450301741536828,0.00846629197997953,0.00670119304523561,0.00563652357053164,0.00781805691227946,0,0.00263885568671711,0.0104262337249367,0.00922032003206207,0,0.00169418802761142,0,0.0102484784816047,0,0
"ENSG00000272106",0.0319677199658646,0.0316314603728421,0.0394142944401539,0.019990476153983,0.0378947055618653,0.0338490840707501,0.0270762898448916,0.0360360892519981,0.0252105049329679,0.035301210550796,0.0282582879289029,0.0292664125954907,0.0357344278826928,0.0245446472842798,0.0319951791039487,0.047329250491101,0.0282481377328468,0.0246943972765156,0.0258205834203115,0.023270271726316,0.031546369294607,0.0303627091307106,0.0363122319215223,0.0577190417910936,0,0.0581049814605209
"MIB2",0.139355278712392,0.0808138514118181,0.143309986639214,0.303731087046803,0.143641368126179,0.138843060411293,0.207096908597716,0.130242100127288,0.0884183241008182,0.137707081702532,0.143111142419488,0.110037154972703,0.132845890871222,0.055170553103681,0.159189107321369,0.163274891302351,0.0976256009564062,0.223481622096914,0.275274827093878,0.319177790878273,0.115958656593733,0.196546444106658,0.165721603683842,0.205973302198755,0.161848525304588,0.104814373323622
"MMP23B",0.000942146238503897,0.000968128223642788,0.00733710430995545,0.19839391965787,0.00194088517285806,0,0.105879403288176,0.00127387391215451,0.00252882146134367,0.000554651095149256,0.00761456480571494,0.00772359699976581,0.000683616975478865,0.00256597983547351,0.0334245221843301,0.019396302831531,0,0.0872938653439945,0.0732436478701726,0.0700818123362228,0,0.0838532614451176,0,0.0760094083932449,0,0
"CDK11B",0.292196617929695,0.279913918123327,0.289728876215759,0.325495575829691,0.251267759889233,0.27628910016158,0.340213250482081,0.290740315307931,0.360398223946205,0.238091065566736,0.231788059077619,0.301099304770022,0.235181308493827,0.222042492004148,0.327810135581643,0.407360851662152,0.301356389200938,0.307815051403579,0.351393550192962,0.321486751563644,0.314386868671925,0.287188435116338,0.276427487655997,0.327481741923022,0.227777811696625,0.327621539238918
"ENSG00000272004",0.00399265151256708,0.00225506408335971,0.00554278651297026,0.00287643238186297,0.00614571643820696,0.00381702116633315,0.000736929392166356,0.0035897495361113,0.0024795599749121,0.00592276972015811,0.00570821000173993,0.00291442402239928,0.00340193702749261,0.00289414611601443,0.00438813921393052,0.00741861025710593,0.0010971690207932,0.00443851229180644,0.00281101905811541,0.00154193413582562,0.00348846645879135,0.00448682229920318,0.011056687595398,0.0112222468635753,0.0193054889554504,0
"SLC35E2B",0.112931133393151,0.0511756037287866,0.0935844296673788,0.090063335435235,0.0986104492346882,0.106161685533057,0.0942162566276826,0.109770321757817,0.0567082468320974,0.0623591790304134,0.0913956211024485,0.0722625355983436,0.0858386269145308,0.0397185072401527,0.108250646382744,0.0980033593676561,0.0424896872353119,0.0735572463443839,0.102309783527305,0.0841431323858194,0.121178760038832,0.0849829442008721,0.089834567117057,0.112428505499248,0.0367214045513592,0.14503824553873
"CDK11A",0.241179016327766,0.237325465872146,0.242529149231983,0.311328263358172,0.219269902834277,0.225237256665695,0.325687195043698,0.252224920159401,0.274458228792301,0.233923749031966,0.234830521445551,0.2457824292798,0.229276952085556,0.214801334278351,0.270026596389765,0.293415004177544,0.253133860005508,0.322115693792723,0.293453300831621,0.259282306186761,0.255565171488973,0.279146424274539,0.194819897675442,0.331848911356455,0.193228277767178,0.21558304220626
"ENSG00000290854",0.0548958693057659,0.0299308140394432,0.0414258296966469,0.0391122308420608,0.0453904099560144,0.046540090794472,0.0375443127700648,0.0427758142356995,0.0271369273821975,0.0304634882978969,0.0316837975494102,0.0316921126434274,0.0433865437839458,0.0150443832208712,0.043492707121268,0.0408440222123334,0.0201757664746355,0.0343926512222372,0.0472045175234889,0.0285998792015554,0.0499197629686411,0.0745000693021537,0.0317836719729444,0.0773109909027228,0.0456141476666998,0.0935647317146433
"NADK",0.0762396468003561,0.170771522101064,0.077173235670737,0.121557763535608,0.0768078792665265,0.0728837823228452,0.111472486195409,0.0817368656151276,0.298230613525121,0.0817474838075656,0.0662222880828244,0.264353402396008,0.0722961489891955,0.32773273187056,0.092232201668348,0.0738689298028456,0.145944489946938,0.089339618478463,0.113334656173929,0.13028724839685,0.0787527718006384,0.376317765821609,0.0887026635536414,0.137790577947211,0.125106738506625,0.295805432551329
"GNB1",0.645072997919824,0.88700582446299,0.67839498438483,0.844366290539325,0.611769757174647,0.626208968456576,0.802210960865541,0.811685413715989,1.04836316662448,0.76158813709759,0.571611800510025,1.01033408770411,0.620669320404196,1.16676982038092,0.745585555608283,0.933777897450754,0.784562793584284,0.772380818117622,0.935620732061006,0.973272398935738,0.568078155449931,1.23951446682203,0.871894742034944,0.802527837679659,0.703184990527406,0.537893467025749
"PRKCZ",0.0236557555057362,0.031046237835835,0.0223121139468181,0.039787449688836,0.0258046459221153,0.0243708346978868,0.0352527331329072,0.0400569306449765,0.0141370097355458,0.0277961556176056,0.0303688587167275,0.0333329607036082,0.0188976796178628,0.0180702336301414,0.0371588537986478,0.0430136086375067,0.0160723850727699,0.0414607984051409,0.0274818803978914,0.0604836077483459,0.0313711818718417,0.0111949976901681,0.0543595287316191,0.057685167346076,0,0.0434178503109704
"FAAP20",0.332983292772822,0.278183855812674,0.309638609566421,0.282165367343538,0.29611113324905,0.32463098395509,0.25853911882391,0.267919926326596,0.250667938208429,0.247517926062393,0.263120301468301,0.347622393906606,0.250034811413508,0.266465383755743,0.2851430533867,0.273289941053732,0.186172863245345,0.278549317448086,0.411021282662893,0.302758450315246,0.33473342019009,0.42290010030211,0.278338907495458,0.391790375678793,0.280289621770438,0.150460607212729
"SKI",0.225233364175624,0.18450698754199,0.226880134737995,0.35935029227524,0.208150042564915,0.22331688051097,0.449117332645463,0.29715095177452,0.223256056281743,0.22162523921712,0.210448252296412,0.251357248458661,0.225741481248914,0.443950701148837,0.282177274893754,0.357266684702648,0.176444433900092,0.384959098173012,0.325523158002813,0.45533782689737,0.251297899873423,0.291640652068412,0.314074011721083,0.328206369269958,0.310929193514838,0.109983312891215
"MORN1",0.0080934337304134,0.00981211908500791,0.0109380976038052,0.0100822206358499,0.00695807974677361,0.00956805700012137,0.00715434443840463,0.00637584621050764,0.006783727057939,0.00749185954776566,0.0114112212052095,0.0139731671633058,0.0106446592921999,0.00754507899931562,0.0126743561918359,0.0121324261259031,0.00750959208680091,0.00601578249175815,0.00985848992949552,0.0134982187731477,0.00614633983067892,0.0246286991282016,0.0103703935020805,0,0,0.0204520181970989
"RER1",0.287332010440232,0.300038919326375,0.303807997027731,0.370499009985048,0.255855409190472,0.279218365967845,0.381579930825418,0.347955638075982,0.264889860314134,0.203473357947356,0.197551026529141,0.345259001692742,0.264820097908407,0.353302888061755,0.305930077942587,0.334450408837961,0.149885162018188,0.306256362880238,0.481351137303554,0.472370515756702,0.277287859396811,0.509710934582512,0.391645267300061,0.32267243781306,0.285137653880711,0.341473114351034
"PEX10",0.0439086911026157,0.0445614425679165,0.0406938629698085,0.0281538936021449,0.0373822836793027,0.0425490636957036,0.0284476267719673,0.0423058954174732,0.0351430677130366,0.0402490251335847,0.0274405471991983,0.0566683368913158,0.0373859953776086,0.0387517057317924,0.0388848049450168,0.0385421782040549,0.0308091957375127,0.0366106462009019,0.0391978076599293,0.0236803286715389,0.0272840392530644,0.0244401171539955,0.0254777037521233,0.0796351627231901,0.017173900668531,0.067046290623174
"PLCH2",0.00464861620103035,0.00563752426684522,0.00337031491189308,0.0202060481362133,0.00320002234583255,0.00422148645284709,0.00362878706262379,0.00323609124212476,0.010976930045406,0.00345342992737836,0.0113542219130895,0.00876774055128624,0.00756648203812169,0.0016820184421806,0.00370744209865584,0.028346286635169,0.0163795903322049,0.0156566341989746,0.00455653619038843,0.031481906782755,0.0113659256137579,0,0,0,0.0134122977134398,0
"PANK4",0.125237690699484,0.0883231087622731,0.119876354797289,0.0946383973591835,0.115330297929642,0.124492545424399,0.0855311271014476,0.0944572917367137,0.0920351525684658,0.113840853486222,0.0842998957453713,0.100581048311878,0.141381928093048,0.080964642269,0.103948573677615,0.0672892109907842,0.0732811202272881,0.0754485291881812,0.113959036650996,0.0742629003972881,0.0619150721583698,0.0484114306261908,0.0574118691918758,0.0926355904432893,0.0816573863558921,0.0803778626683852
"ENSG00000272449",0.105602936637339,0.0768318758406028,0.105929016830916,0.158876908992357,0.145628998760417,0.107636679843914,0.109022448895564,0.0829867341902837,0.0742782901720297,0.145802101544554,0.197725663236678,0.128481360088741,0.193221995126288,0.296470908616227,0.112241762751852,0.0837821708848672,0.285818840304139,0.17645777412269,0.0828711168457794,0.0643164471131314,0.114529152912991,0.0579910342540728,0.083648794269507,0.117770805134217,0.0544718473415645,0.024099581952616
"TNFRSF14-AS1",0.00387236781668221,0.0104454116150871,0.00781264107571178,0.0195239643409426,0.00526186675505737,0.0054532967348637,0.00407062022901906,0.00755481735073234,0.00647213423718993,0.00675133692464234,0.00755378440044793,0.0141668835558865,0.00521289911431356,0.0264006371457762,0.0070135261504609,0.0122452986113751,0.0235957015861449,0.0185328461933484,0.00812338326470353,0.0274026720813122,0.00595536102600191,0.00386918915846456,0.0211201453441712,0,0,0.0122226666391621
"TNFRSF14",0.534780262943302,0.576939982224927,0.476765441196405,0.589079715703995,0.502060211376144,0.555739284964077,0.593448715001988,0.602035041912232,0.492452421567496,0.475618812345168,0.438529994744743,0.700373731759902,0.510194050518926,0.705216222963667,0.575251991720097,0.403477085016959,0.622739385031873,0.528296113642936,0.67922685225751,0.432111739051723,0.461213262199907,0.264146931363287,0.529801404737381,0.529422896778648,0.380704988443268,0.287010899837995
"ENSG00000228037",0.011047200354099,0.00571537700371082,0.016869023801379,0.000357076809668788,0.0122390345763373,0.01467577635117,0,0.00816204981477955,0.00188758570820134,0.0106011750638214,0.00934409111180826,0.00880462503017995,0.0202608077458208,0.00723708400882733,0.0128927262217599,0.00533952545823905,0.00258574351402684,0.000995688058102032,0.00260735950601663,0.00164721380151929,0.0154167205812278,0,0,0,0,0.0456129759490226
"ENSG00000289610",0.00510027868739676,0.00436772224929904,0.00734495867237223,0.00288901776415808,0.00467367604396831,0.00370067196452721,0.0012429665161878,0.00266007948087913,0.00311234864441324,0.00191169663530553,0.0133890424559173,0.00458627466760854,0.00676052936924768,0.00667714449857754,0.00563238875131816,0.00358943880729072,0.0150330931397083,0.00501926668755441,0.00207751317341836,0.00387461875662374,0.00929727758802192,0.00385955721159119,0,0,0,0.0163745557386214
"PRXL2B",0.0808003479339618,0.0626159033026503,0.092525449895987,0.0165521197253599,0.0763810831127115,0.0782485705913515,0.0187484343792223,0.055990840532117,0.0369428660888072,0.0667383617039928,0.0612309732984818,0.0806971564400657,0.0901606625020778,0.0351321784998427,0.0564083429151942,0.0214369829462135,0.0287005240560641,0.0189364855109743,0.0218361470176954,0.0260163207424722,0.0433367506431623,0.0153494253724674,0.0715678064527989,0.035922454741507,0.04478630761446,0.0346593086589441
