"avg.exp","pct.exp","gene","cluster","avg.exp.scaled"
0.000142419386472131,0.0095488183337312,"ASCL2","0",-0.436545186667064
0.432409897178903,14.6311768918596,"BATF","0",0.46574493778987
0.0285123786390179,1.59942707089998,"BATF3","0",0.405224739908671
0.788586605268338,30.408211983767,"BCL6","0",-0.282623715060995
0.317714415207533,16.6865600381953,"C1QBP","0",1.41211859335042
0.00632044079388681,0.370016710432084,"CCL2","0",-0.330768578436833
0.0187607455797174,1.05753163046073,"CCL3","0",-0.387942969778777
0.00519163860253137,0.312723800429697,"CCL4L2","0",-0.423204681503076
0.0236729470438905,1.30341370255431,"CCL5","0",-0.671045301809374
9.60683462749857,93.3182143709716,"CCND3","0",1.2409809840849
0.00173455054231148,0.107424206254476,"CD14","0",-0.296295393683281
0.00584595914602377,0.35808068751492,"CD19","0",-0.617610751474212
0.000319120531540781,0.0190976366674624,"CD1C","0",-0.519662969723909
0.0399401278066752,1.97899259966579,"CD200","0",-0.641541629062311
0.475656093995885,23.6977798997374,"CD27","0",1.31771457639277
0.867989245442172,37.9637144903318,"CD3D","0",0.766478404195104
1.3638913150825,51.3917402721413,"CD3E","0",1.0254698688162
0.0135366819763052,0.787777512532824,"CD36","0",-0.411301200203471
1.00470936449061,39.4270708999761,"CD4","0",1.46211146688209
0.0127160391547405,0.790164717116257,"CD40","0",-0.748713125958387
0.261772274327026,12.752446884698,"CD40LG","0",1.09230166855358
0.00633585082865018,0.338983050847458,"CD70","0",-0.743575305939233
0.528144372218713,25.8343280019098,"CD7","0",0.784128342622977
0.0137886909456762,0.797326330866555,"CD79A","0",-0.648790485516444
0.0162137574950477,0.983528288374314,"CD8A","0",-0.697669594367188
0.0206355045034341,1.18405347338267,"CD8B","0",-0.582885473133891
0.00373368917147324,0.217235617092385,"CLEC9A","0",-0.140541882989602
0.121387429895142,5.48818333731201,"CR2","0",0.325550579640737
0.0337214181521851,1.8047266650752,"CTLA4","0",-0.228750826534937
0.00801022280850731,0.429696825017904,"CTSW","0",-0.453347903308531
0.153917626215788,7.1616137502984,"CXCL8","0",-0.456157837809403
0.00167574908203346,0.107424206254476,"CXCR3","0",-0.764706170342995
0.0265352527425735,1.71401289090475,"CXCR5","0",-0.579567797890266
0.00153436281263715,0.105037001671043,"EBI3","0",-0.405348248609244
0.0184858749421087,1.14347099546431,"ENTPD1","0",-0.941232943308052
0.00812376907381904,0.49415134877059,"FABP5","0",-0.650352750492742
0.000884122535643113,0.047744091668656,"FCGR2B","0",-0.603740070008142
0.00379546953844978,0.210074003342086,"FCGR3A","0",-0.566540056128967
0.00642926862863015,0.370016710432084,"FCRL5","0",-0.546717819050354
0.00515839907835419,0.296013368345667,"FOXP3","0",-0.22950305897046
0.00403090125226914,0.205299594175221,"FASLG","0",-0.651963018726402
0.0270330403946327,1.58749104798281,"GNLY","0",-0.639464138925269
0.0022959521718129,0.140845070422535,"GP1BA","0",-0.124195064855812
0.000474570637026309,0.0214848412508952,"GP9","0",-0.0769214823341609
0.414218453002455,18.6536166149439,"GATA3","0",-0.0195382698379221
0.0162147789961004,0.990689902124612,"GZMK","0",-0.32614241532466
0.174189029096215,8.6607782286942,"HAVCR2","0",-0.735870796116164
4.49904293381548,79.9427070899976,"HIF1A","0",1.00740373411002
0.0177548457200099,1.02888517545954,"HLA-DPA1","0",-0.870308297377927
0.0150939492319441,0.93817140128909,"HLA-DRA","0",-0.824550447129218
0.0115140904240794,0.689902124612079,"HLA-DRB1","0",-0.863056720147249
3.34465511830466,70.3127238004297,"ICOS","0",1.6985347350113
0.023682802763312,1.37264263547386,"IFI30","0",-0.57383951084805
0.00132193390656616,0.0787777512532824,"IFNG","0",-0.35147231142327
0.0052307944643595,0.293626163762234,"IGFBP2","0",0.460551201063722
0.00794219875013824,0.486989735020291,"IGFBP4","0",-0.751756358461864
0.00521211350150628,0.169491525423729,"IGHA1","0",-0.297831492102399
0.00109614907882961,0.0525185008355216,"IGHA2","0",-0.231586213674447
0.00393625650805513,0.181427548340893,"IGHG1","0",-0.239735254847493
0.00107166184406087,0.0549057054189544,"IGHG2","0",-0.242442440807666
0.00108085987564984,0.0763905466698496,"IGHG3","0",-0.247181776741465
0.000747846593778895,0.0334208641680592,"IGHG4","0",-0.193429474540871
0.062134941330657,3.41131534972547,"IGHM","0",-0.709965375159367
1.81047625664724,40.4559560754357,"IKZF2","0",-0.9602306697336
0.00214262468991023,0.116973024588207,"IL10","0",-0.418126412779241
5.25305032912413e-05,0.0071616137502984,"IL17A","0",-0.068462032420604
0.178412511608893,9.77560276915732,"IL18BP","0",-0.534664393693225
0.00578632220705835,0.2984005729291,"IL18RAP","0",-0.572112180162275
0.0661996219837424,3.48054428264502,"IL1B","0",-0.408071418495308
0.000262062467044967,0.0214848412508952,"IL21","0",-0.374876396635977
0.0281038956110893,1.13392217713058,"IL2RA","0",-0.824571926825307
0.12596985409321,6.97302458820721,"IL2RB","0",-0.643949607887561
0.32159569456627,8.79446168536644,"IRF4","0",-0.68857443887627
0.0266127751368539,1.52064931964669,"IRF8","0",-0.902833695812473
0.0169798214094804,0.973979470040582,"ITGAX","0",-0.524829237444566
0.00816118294017623,0.484602530436858,"JCHAIN","0",-0.309985383693632
0.0102061717095262,0.63977082835999,"KLRB1","0",-0.553714570830615
0.0497216606590812,2.59727858677489,"KLRD1","0",-0.731536900475718
0.0103825865832522,0.589639532107902,"KLRC1","0",-0.512758914057132
0.00386889057628814,0.28169014084507,"LAG3","0",-0.562123076201342
0.745160665885264,33.7884936739079,"LDHA","0",0.352382883785387
0.00358298612657656,0.202912389591788,"LGALS1","0",-0.785420099503455
0.0431517101339893,2.65457149677727,"LTA","0",-0.0343131868423162
0.940926794476171,38.9400811649558,"LTB","0",0.580034400004898
0.0426700040024702,2.12222487467176,"MAF","0",-0.491860145979856
0.984812761688842,31.6042014800668,"MAL","0",1.86031107797813
333.450270561568,100,"MALAT1","0",0.528188893507213
0.105162271733371,4.43065170685128,"MIR155HG","0",-0.573454033074553
0.00953557831147177,0.429696825017904,"MKI67","0",-0.591121916248531
0.798197791949803,35.2136548102172,"MT-ND1","0",-0.364635562480208
6.17327665229726,90.4105991883504,"MT-ND5","0",0.15545864938259
0.0418153329202023,2.40630222010026,"MS4A1","0",-0.652813618807721
14.7191790764264,84.9964191931249,"NELL2","0",1.54050904919283
0.0162737201777716,0.957269037956553,"NCAM1","0",-0.425435032706751
0.00360730185106167,0.198137980424922,"NKG7","0",-0.629115055238365
0.0183827313159316,0.976366674624015,"NR4A1","0",-0.694267196046042
0.00315484584238365,0.167104320840296,"PDCD1","0",-0.81418086227338
0.00343039096907754,0.17904034375746,"PF4","0",-0.264371150540784
0.0058231864812003,0.262592504177608,"PPBP","0",-0.318340301451086
0.016271816248374,0.964430651706851,"PRDM1","0",-0.82254039810709
0.00788610743665712,0.465504893769396,"PRF1","0",-0.629928748765382
0.00193358458713225,0.133683456672237,"RORC","0",-0.34707377840867
6.7115497734342,87.5435664836477,"SELL","0",1.54400271166522
0.00268715142046428,0.169491525423729,"SERPINA1","0",-0.341424005170544
0.00199651270857243,0.133683456672237,"SERPING1","0",-0.434588650054692
0.526931808335893,26.1542134160898,"SH2D1A","0",0.789134789417472
0.901499106214575,27.352590116973,"TCF4","0",-0.618325170160799
14.9568338021764,98.1546908570064,"TCF7","0",1.45271334804666
0.0126966533401993,0.740033420864168,"TIGIT","0",-0.689399763915043
0.0555159764149063,2.72857483886369,"TNF","0",-0.510307150951647
0.00833093847209478,0.439245643351635,"TNFAIP2","0",-0.451821487305826
0.00163313603001049,0.0931009787538792,"TNFRSF18","0",-0.705010154018416
0.00692810329042321,0.405824779183576,"TNFRSF4","0",-0.480635061487513
0.00336418693847034,0.181427548340893,"TNFRSF9","0",-0.786899859667617
2.20389407050006,46.0921460969205,"TOX","0",-0.13246786384971
0.00556256151290716,0.327047027930294,"TBX21","0",-0.742963291898124
1.36128060456438,39.7230842683218,"TRBC1","0",0.973015818350449
0.0176241140564715,0.873716877536405,"TRDC","0",-0.569762684446389
0.00777951648238841,0.420148006684173,"TRDV1","0",-0.241439211457365
0.00140623245849404,0.10264979708761,"TRDV2","0",-0.301579030106835
0.00686042526661327,0.458343280019098,"TRGC1","0",-0.578548641592416
0.0715336303478609,3.65719742181905,"TRGC2","0",-0.639356005514648
0.000380538073365379,0.0286464550011936,"TRGV9","0",-0.564550826206783
0.163610328353449,9.12867032704703,"XBP1","0",-0.397360374466183
0.00036665392141431,0.0167104320840296,"XCL1","0",-0.33456542663288
0.000167873357493842,0.011936022917164,"XCL2","0",-0.38383340727924
0.0324848602961753,1.16495583671521,"ZBTB16","0",-0.608961817329926
0.150013306177033,8.07352590116973,"ZEB2","0",-1.63474114954333
2.73679728838983,68.615421341609,"TRAC","0",1.17461573500481
0.00017267547504963,0.0153061224489796,"ASCL2","1",-0.433623920744708
0.202330254111644,7.4234693877551,"BATF","1",-0.507019728731506
0.0077557817679942,0.438775510204082,"BATF3","1",-0.713915540978565
0.712594273012871,25.2474489795918,"BCL6","1",-0.436732680167872
0.250569181893926,12.3545918367347,"C1QBP","1",0.70431537175318
0.00547329312028122,0.298469387755102,"CCL2","1",-0.332915861811716
