Readout,Group,Condition,Compartment,n_pairs,median_Prolif,median_NonProlif,median_diff_pp,wilcox_stat,p_value,effect_rbc,p_adj
IL-2,Infants 12wks,BCG,CD4,35,11.588357521132837,2.1032413915733805,9.933484096976928,606,1.953839721269128e-6,0.03809523809523807,1.0081276906883527e-5
IL-2,Infants 12wks,BCG,CD8,35,29.8,4.35,24.759999999999998,624,4.350022510913011e-7,0.00952380952380949,1.0081276906883527e-5
IL-2,Infants 12wks,BCG,gdTCR,35,18.6,1.4329361526549587,17.848294525909306,602,2.697223378633174e-6,0.0444444444444444,1.0081276906883527e-5
IL-2,Infants 12wks,DosR,CD4,34,7.676613193760268,1.661724607230111,5.051117665056447,571,3.04984826834903e-6,0.04033613445378148,1.0081276906883527e-5
IL-2,Infants 12wks,DosR,CD8,34,32.65,4.52,28.645,589,6.518811825885947e-7,0.010084033613445342,1.0081276906883527e-5
IL-2,Infants 12wks,DosR,gdTCR,34,14.6,1.6950350440727808,13.75011570713537,555,1.1134290782308185e-5,0.0672268907563025,2.863103344022105e-5
IL-2,Infants 44wks,BCG,CD4,34,12.39255912480331,1.6746521417783606,10.814048556974004,586,8.488116982555608e-7,0.015126050420168013,1.0081276906883527e-5
IL-2,Infants 44wks,BCG,CD8,34,27.7,2.08,25.225,547,2.0057654126956163e-6,0.08067226890756307,1.0081276906883527e-5
IL-2,Infants 44wks,BCG,gdTCR,34,16.299999999999997,1.4234635486761262,13.870240131965375,559,8.112607387833063e-6,0.060504201680672276,2.2465681997076173e-5
IL-2,Infants 44wks,DosR,CD4,32,6.6025497546720855,1.6622789829591749,4.444497684107435,514,3.0803901659921885e-6,0.02651515151515149,1.0081276906883527e-5
IL-2,Infants 44wks,DosR,CD8,32,26.6,2.015,23.485,456,4.499601279304404e-6,0.13636363636363635,1.3498803837913213e-5
IL-2,Infants 44wks,DosR,gdTCR,32,17.4,1.3863883024892756,15.974294829156797,497,1.3769587191280869e-5,0.058712121212121215,3.304700925907408e-5
IL-2,Mothers Dx,BCG,CD4,3,16.642565365326558,4.36060548835882,9.684121324998742,6,0.1814492077214203,0,0.18663347079917517
IL-2,Mothers Dx,BCG,CD8,3,44.8,8.22,31.4,6,0.1814492077214203,0,0.18663347079917517
IL-2,Mothers Dx,BCG,gdTCR,3,32.4,3.2726556365386044,30.604792022827873,6,0.1814492077214203,0,0.18663347079917517
IL-2,Mothers Dx,DosR,CD4,6,6.030383039410202,3.2248056972061354,2.8423892876503274,20,0.05917206782585943,0.04761904761904767,0.06871594973325612
IL-2,Mothers Dx,DosR,CD8,6,26.85,12.100000000000001,17.58,17,0.20841280368414858,0.19047619047619047,0.20841280368414858
IL-2,Mothers Dx,DosR,gdTCR,6,24.95,2.538621974554075,22.70843735660265,21,0.036031686218233556,0,0.04632645370915743
IL-2,Mothers Dx,E6C10,CD4,6,10.301528095264434,3.3531980842798674,6.461123497784671,21,0.036031686218233556,0,0.04632645370915743
IL-2,Mothers Dx,E6C10,CD8,6,44.8,10.205,31.6,21,0.036031686218233556,0,0.04632645370915743
IL-2,Mothers Dx,E6C10,gdTCR,6,29.3,2.155072453886494,25.91216793195588,21,0.036031686218233556,0,0.04632645370915743
IL-2,Mothers Dx,GAG,CD4,5,6.013297715329754,1.9137200731311081,2.644924134312766,14,0.10564542920187692,0.06666666666666665,0.11885110785211153
IL-2,Mothers Dx,GAG,CD8,5,16.7,5.41,7.699999999999999,15,0.059058229090536735,0,0.06871594973325612
IL-2,Mothers Dx,GAG,gdTCR,5,12.5,1.8796955032432374,10.167438163496847,15,0.059058229090536735,0,0.06871594973325612
IL-2,Mothers Entry,BCG,CD4,18,13.953442664452533,5.641441411152266,4.700108131257904,161,0.0010897172408254267,0.05847953216374269,0.0018680866985578742
IL-2,Mothers Entry,BCG,CD8,18,26.3,6.6,18.56,168,3.5544554613709e-4,0.01754385964912286,6.39801983046762e-4
IL-2,Mothers Entry,BCG,gdTCR,18,15.25,2.281651469967042,13.059740174755177,160,0.001269768125062661,0.06432748538011701,0.002077802386466173
IL-2,Mothers Entry,DosR,CD4,29,14.144146576657377,4.929450523142888,3.885846235578125,413,2.4809664346738787e-5,0.05057471264367819,5.582174478016227e-5
IL-2,Mothers Entry,DosR,CD8,29,32.9,8.78,19.099999999999998,399,9.085511862779366e-5,0.08275862068965523,1.923990747412101e-4
IL-2,Mothers Entry,DosR,gdTCR,29,28.3,2.3683687259914077,24.372320154981104,434,3.0030449393951785e-6,0.0022988505747126853,1.0081276906883527e-5
IL-2,Mothers Entry,E6C10,CD4,31,7.53994918891915,4.629674048639664,3.400000000000004,487,2.9571186108223724e-6,0.01814516129032262,1.0081276906883527e-5
IL-2,Mothers Entry,E6C10,CD8,31,24.6,7.98,18.71,438,2.0437587313645262e-4,0.11693548387096775,3.872384964690681e-4
IL-2,Mothers Entry,E6C10,gdTCR,31,19.2,2.4948235630797995,17.847873205921992,491,2.0125284809263654e-6,0.01008064516129037,1.0081276906883527e-5
IL-2,Mothers Entry,GAG,CD4,24,2.83206829827558,2.111991706572921,1.0454901687958862,239,0.011452777964334908,0.20333333333333337,0.017926087248524205
IL-2,Mothers Entry,GAG,CD8,24,6.095,5.119999999999999,1.2049999999999998,233,0.018416160576303967,0.22333333333333338,0.027624240864455953
IL-2,Mothers Entry,GAG,gdTCR,24,6.51,1.7458202693545277,4.221957515340145,286,1.0819936456642207e-4,0.046666666666666634,2.1639872913284413e-4
