"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GGT1",7.72338692525235e-69,5.44715620054586,0.733,0.511,1.05810400875957e-66
"CD47",1.17911069024741e-48,1.64392767059674,0.606,0.32,1.61538164563895e-46
"CD52",6.07700093146698e-24,1.97269927827291,0.901,0.865,8.32549127610976e-22
"CD82",1.2111723044172e-19,1.61499596520866,0.617,0.477,1.65930605705156e-17
"CD226",1.95757723186717e-19,2.38007868606004,0.176,0.075,2.68188080765802e-17
"ITGAL",2.17868857467694e-18,3.06709754590641,0.967,0.973,2.98480334730741e-16
"BTLA",3.01907744506746e-18,1.47509832991131,0.288,0.148,4.13613609974241e-16
"CD48",3.36309918486887e-18,1.49821179927796,0.992,0.997,4.60744588327035e-16
"CD38",4.60792589575832e-15,4.45695002843285,0.511,0.378,6.3128584771889e-13
"ITGB7",5.48280415338611e-13,1.09916184321752,0.343,0.224,7.51144169013896e-11
"CD58",2.17431688597967e-11,2.60938682888446,0.072,0.018,2.97881413379215e-09
"ICOS",2.82154520972747e-11,-0.600029058620969,0.966,0.97,3.86551693732663e-09
"CD44",4.70432183686304e-11,1.73998913874149,0.997,0.998,6.44492091650237e-09
"ITGB2",6.15819244731535e-11,1.84172753522985,0.953,0.961,8.43672365282202e-09
"CD28",1.51723486341282e-08,1.70717494935037,0.981,0.977,2.07861176287556e-06
"IL7R",1.52171985550821e-08,1.54898819539394,0.581,0.514,2.08475620204625e-06
"CD81",1.63536203754685e-08,1.52546159459054,0.248,0.161,2.24044599143918e-06
"HLA-E",1.84498197628548e-07,-0.429388388761312,0.216,0.327,2.5276253075111e-05
"TNFRSF14",2.14108070881443e-07,1.44093146326321,0.113,0.054,2.93328057107577e-05
"CD99",2.86169126173852e-07,2.75382099309252,0.957,0.973,3.92051702858177e-05
"CD45",3.44693928876859e-07,3.11184418173213,0.996,0.998,4.72230682561297e-05
"PDCD1",1.43276060717333e-06,0.278835520897075,0.133,0.212,0.000196288203182747
"CD4",6.50870280859058e-06,0.586066017740801,0.99,0.986,0.000891692284776909
"SELL",6.67622056366034e-06,-3.76576913529127,0.807,0.727,0.000914642217221467
"SLAMF6",7.96015297550241e-06,0.963658688178184,0.963,0.97,0.00109054095764383
"CR1",2.12192010216674e-05,4.50516923498778,0.101,0.068,0.00290703053996843
"ITGB1",3.59859587263249e-05,0.31686444111298,0.581,0.671,0.00493007634550651
"CD27",4.85151996653792e-05,-6.88710447084899,0.845,0.795,0.00664658235415694
"CD45RA",0.000106887568434294,1.86946398908381,0.185,0.128,0.0146435968754983
"CCR5",0.000144600795002555,6.98837824489551,0.035,0.016,0.0198103089153501
"MCAM",0.000262524835310846,3.11026589450858,0.046,0.088,0.035965902437586
"ITGA6",0.000273745032781274,0.988650269172355,0.311,0.388,0.0375030694910346
"IL3RA",0.000302986800188145,-2.30690370718913,0.027,0.042,0.0415091916257759
"CCR6",0.000318045546471766,-6.31484298938709,0.098,0.15,0.0435722398666319
"CD33",0.000384199473046628,3.79655550184671,0.02,0.042,0.052635327807388
"KLRG1",0.000491654452940752,4.78346106496234,0.074,0.054,0.067356660052883
"CD45RO",0.00230724719072581,0.638296300347003,0.7,0.766,0.316092865129436
"CD1C",0.00505245264922016,-1.1462854605234,0.042,0.022,0.692186012943161
"FAS",0.00539236075837141,1.08110960520463,0.575,0.616,0.738753423896883
"CCR4",0.00648040524003558,6.78203919870345,0.487,0.499,0.887815517884875
"CD69",0.00744834541078195,2.38697330161115,0.216,0.255,1
"CD3D",0.00747050268410908,2.86262715952879,0.984,0.991,1
"IL2RA",0.00766243787172709,10.8425922827102,0.2,0.188,1
"ANPEP",0.00833067701779141,0.178435999089016,0.026,0.05,1
"TNFRSF9",0.00898487945638748,0.243093808790812,0.226,0.182,1
"HLA-A",0.00968803118030483,0.642890370641114,0.532,0.518,1
"HLA-DRA",0.0126531978283755,-1.61262737262174,0.02,0.04,1
"CD7",0.0137373254265398,3.91508337050204,0.847,0.836,1
"DPP4",0.0158950373913018,3.45005786919788,0.343,0.297,1
"CXCR5",0.0168679781595117,1.02942913835317,0.06,0.044,1
"CD36",0.0193067194973285,0.460327157157003,0.031,0.02,1
"TIGIT",0.0195894832276561,4.67199725359952,0.078,0.06,1
