"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"UTY",0,1.10696296163043,0.728,0.34,0,5,5,FALSE,"CD4_Naive_T","week44"
"OXR1",0,7.32698739499354,0.626,0.425,0,5,5,FALSE,"CD4_Naive_T","week44"
"JDP2",1.32715095939666e-298,7.25303559042407,0.186,0.003,8.32256366637648e-294,3,5,FALSE,"CD4_Naive_T","week44"
"XIST",1.39537643687921e-291,-1.35728862080519,0.158,0.464,8.7504056356695e-287,5,5,FALSE,"CD4_Naive_T","week44"
"USP9Y",3.05408268109789e-283,1.19745254604698,0.618,0.269,1.91521524931649e-278,5,5,FALSE,"CD4_Naive_T","week44"
"PRKY",1.55308135791411e-271,0.836607938379415,0.66,0.316,9.73937319547939e-267,5,5,FALSE,"CD4_Naive_T","week44"
"H4C8",1.76901441444246e-271,4.73737565777898,0.219,0.021,1.10934893929687e-266,5,5,FALSE,"CD4_Naive_T","week44"
"ENSG00000232855",1.94837256563212e-271,3.1025016609628,0.378,0.152,1.2218244359079e-266,5,5,FALSE,"CD4_Naive_T","week44"
"RNU4-2",1.29338733990676e-263,1.52741970022871,0.883,0.655,8.11083200855528e-259,5,5,FALSE,"CD4_Naive_T","week44"
"ANK3",1.41771387908014e-253,-0.714781831737603,0.973,0.992,8.89048373571158e-249,5,5,FALSE,"CD4_Naive_T","week44"
"LINC02934",1.41709387386915e-228,6.73469026014043,0.158,0.02,8.88659568303347e-224,4,5,FALSE,"CD4_Naive_T","week44"
"RNU4-1",4.87222661477403e-225,2.21338835582016,0.445,0.18,3.05537331012479e-220,4,5,FALSE,"CD4_Naive_T","week44"
"COLGALT2",2.50959953665196e-213,5.9846170335136,0.148,0.004,1.57376986943444e-208,4,4,FALSE,"CD4_Naive_T","week44"
"LRRC52-AS1",3.22287230806409e-201,-9.63438864274946,0.002,0.112,2.02106322438699e-196,3,4,FALSE,"CD4_Naive_T","week44"
"IFI44L",7.53202985307876e-192,1.64225766154524,0.483,0.236,4.72333592086569e-187,5,5,FALSE,"CD4_Naive_T","week44"
"CSMD1",2.38303436967452e-188,3.38389022610131,0.204,0.037,1.49440085322289e-183,5,5,FALSE,"CD4_Naive_T","week44"
"EEF1A1",6.22135701611201e-181,-0.576491308778628,0.89,0.935,3.90141298480384e-176,5,5,FALSE,"CD4_Naive_T","week44"
"RPS4Y1",7.03209176271333e-181,0.880127674639568,0.469,0.204,4.40982474439753e-176,5,5,FALSE,"CD4_Naive_T","week44"
"CENPK",1.78438571881344e-180,1.24026105374633,0.438,0.175,1.11898828426791e-175,5,5,FALSE,"CD4_Naive_T","week44"
"ZFPM2",2.40500776796355e-179,-5.16390971070231,0.036,0.142,1.50818037128994e-174,5,5,FALSE,"CD4_Naive_T","week44"
"CNTNAP5",1.0952396850185e-176,4.58131231548066,0.169,0.04,6.86824806475101e-172,5,5,FALSE,"CD4_Naive_T","week44"
"KDM5D",6.05107423905653e-174,1.51759429229511,0.319,0.096,3.79462865531235e-169,5,4,FALSE,"CD4_Naive_T","week44"
