"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"BACE2",2.49490603396764e-27,-3.09504837778505,0.007,0.121,1.56455557390111e-22,4,4,FALSE,"CD8_TCM_TEM","week12"
"DDX60L",2.61270071674048e-27,0.652282389702805,0.495,0.567,1.63842461946795e-22,5,5,FALSE,"CD8_TCM_TEM","week12"
"MX1",2.73221856407209e-26,0.970313447558626,0.431,0.416,1.71337426152961e-21,5,5,FALSE,"CD8_TCM_TEM","week12"
"ABCA10",2.83560273857973e-26,-2.03547870394291,0.052,0.235,1.77820647736335e-21,5,5,FALSE,"CD8_TCM_TEM","week12"
"ZNF98",1.05480637950552e-25,6.2142323585657,0.127,0.016,6.61469080587911e-21,4,5,FALSE,"CD8_TCM_TEM","week12"
"ZNF335",2.18204995480831e-25,1.44400004505359,0.416,0.465,1.36836352666029e-20,5,5,FALSE,"CD8_TCM_TEM","week12"
"RNF217",2.28036083897715e-25,-6.38679669271916,0.008,0.119,1.43001428212257e-20,4,4,FALSE,"CD8_TCM_TEM","week12"
"HTR4",9.09467910148289e-25,-3.7581461655848,0.006,0.114,5.70327326453992e-20,4,4,FALSE,"CD8_TCM_TEM","week12"
"HLA-C",9.13216733771592e-25,-0.615932310221768,0.761,0.965,5.72678213748165e-20,5,5,FALSE,"CD8_TCM_TEM","week12"
"ENSG00000291061",2.9743191312598e-24,7.33435327207221,0.101,0.004,1.86519552721302e-19,3,3,FALSE,"CD8_TCM_TEM","week12"
"MT-CYB",4.70548317693976e-24,0.713487450334195,0.411,0.48,2.95080850025892e-19,5,5,FALSE,"CD8_TCM_TEM","week12"
"SAMD9L",5.8929391528777e-24,0.482451697201053,0.589,0.698,3.69546214276961e-19,5,5,FALSE,"CD8_TCM_TEM","week12"
"PARP9",6.42150143792424e-24,0.624058650786392,0.489,0.509,4.02692355172229e-19,5,5,FALSE,"CD8_TCM_TEM","week12"
"N4BP1",7.03542592817209e-24,0.440781389457184,0.715,0.808,4.41191559955672e-19,5,5,FALSE,"CD8_TCM_TEM","week12"
"GPR107",1.137784867437e-23,1.09239499683444,0.417,0.47,7.1350489036974e-19,5,5,FALSE,"CD8_TCM_TEM","week12"
"XRN1",7.87430321388561e-23,0.31492333639365,0.762,0.875,4.93797554542767e-18,5,5,FALSE,"CD8_TCM_TEM","week12"
"ENSG00000283907",8.83235329191255e-23,3.37480928435339,0.163,0.085,5.53876874935836e-18,5,5,FALSE,"CD8_TCM_TEM","week12"
"TRIM22",1.30752143300956e-22,0.481729027421709,0.536,0.633,8.19946690640297e-18,5,5,FALSE,"CD8_TCM_TEM","week12"
"EPSTI1",1.50966049342036e-22,0.607468965671092,0.612,0.647,9.46708095423905e-18,5,5,FALSE,"CD8_TCM_TEM","week12"
"RALYL",1.58677266350152e-22,-3.34834513434258,0.023,0.156,9.95065137281801e-18,5,5,FALSE,"CD8_TCM_TEM","week12"
"RPL13A",1.69154825285174e-22,0.16146393251847,0.432,0.663,1.06076990936333e-17,5,5,FALSE,"CD8_TCM_TEM","week12"
"CHD7",2.72839922597219e-22,0.543071781384502,0.455,0.483,1.71097915460716e-17,5,5,FALSE,"CD8_TCM_TEM","week12"
"ENSG00000285658",3.02737294122281e-22,-2.60845386962456,0.036,0.175,1.89846557144082e-17,5,5,FALSE,"CD8_TCM_TEM","week12"
"NBPF26",6.38501838104078e-22,-2.0676356574062,0.049,0.21,4.00404502675067e-17,5,5,FALSE,"CD8_TCM_TEM","week12"
"NCOR1",7.38130075610097e-22,0.315745101964161,0.822,0.928,4.62881370415092e-17,5,5,FALSE,"CD8_TCM_TEM","week12"
"CD8A",8.56984145809463e-22,-0.312172335219296,0.442,0.671,5.37414757837114e-17,5,5,FALSE,"CD8_TCM_TEM","week12"
"7SK",1.02420126387398e-21,-0.996195008611716,0.492,0.829,6.42276612575372e-17,5,5,FALSE,"CD8_TCM_TEM","week12"
"SLC5A3",1.51779664628514e-21,0.301225137794033,0.598,0.757,9.51810276885414e-17,5,5,FALSE,"CD8_TCM_TEM","week12"
"TALAM1",1.663753872317e-21,0.302511368417091,0.828,0.912,1.04334005332999e-16,5,5,FALSE,"CD8_TCM_TEM","week12"
"CST7",1.87120022155763e-21,-0.775737822071988,0.215,0.443,1.17342965893879e-16,5,5,FALSE,"CD8_TCM_TEM","week12"
"MT-ND4",1.94404827761187e-21,0.481570287782134,0.559,0.686,1.2191126748904e-16,5,5,FALSE,"CD8_TCM_TEM","week12"
"OAS3",2.42528317085284e-21,1.15356948423405,0.334,0.271,1.52089507644182e-16,5,5,FALSE,"CD8_TCM_TEM","week12"
"STEAP1B",8.21352482255772e-21,0.104401238932971,0.465,0.661,5.15070141622594e-16,5,5,FALSE,"CD8_TCM_TEM","week12"
"DTHD1",1.63974465425766e-20,-1.04095521840007,0.256,0.499,1.02828387268498e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"MT-CO3",1.66986289665957e-20,0.690546811320657,0.327,0.393,1.04717102249522e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"RBFOX1",1.86419453177382e-20,-2.35467037547876,0.112,0.271,1.16903639087537e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"C3orf70",2.39693546283274e-20,-2.44391392737935,0.012,0.118,1.50311822874241e-15,4,5,FALSE,"CD8_TCM_TEM","week12"
"HFM1",2.68465861073971e-20,1.84902351770878,0.136,0.166,1.68354941479487e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"STAT1",3.02855240311781e-20,0.232771232096245,0.738,0.777,1.89920521199518e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"PRRC2C",3.27739500151597e-20,0.264151310572087,0.9,0.966,2.05525440545066e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"ZMYM2",4.1949592795163e-20,0.121374783264969,0.6,0.78,2.63065896418467e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"USP9Y",5.12797491202353e-20,1.11711039343747,0.443,0.251,3.21575306732996e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"ABCA5",8.59434424786246e-20,-1.19084941427938,0.234,0.511,5.38951327783455e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"SYNE2",9.13521468310936e-20,0.399854610006183,0.945,0.987,5.72869312777788e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"LNPEP",9.75943499369919e-20,0.236633383809479,0.683,0.818,6.12014168454876e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"AHNAK",1.02852540383842e-19,0.82576823731183,0.601,0.572,6.44988280747075e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"OAS2",1.54698524843057e-19,0.592553986826792,0.38,0.455,9.70114449290808e-15,5,5,FALSE,"CD8_TCM_TEM","week12"
"FAM102A",2.93863049627222e-19,0.229109132310103,0.557,0.678,1.84281518421231e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"RSAD2",3.08237800580663e-19,1.67598082465291,0.261,0.18,1.93295924744134e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"CTSS",3.23352545778848e-19,0.885579351817738,0.307,0.364,2.02774381457916e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"PLEC",3.66026986398422e-19,0.709700029998781,0.405,0.448,2.29535523170451e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"ADAMTS3",4.76790785184026e-19,-8.34218342187014,0.069,0.221,2.98995501388902e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"TRIM14",6.69229821099894e-19,0.524845023623724,0.495,0.562,4.19674020811744e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"SAMD9",8.27156817150732e-19,0.515326487448183,0.533,0.622,5.18710040035224e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"SLCO5A1",8.98271889033172e-19,-1.60114737294674,0.098,0.281,5.63306301612702e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"TARP",1.06984100167589e-18,-0.872147380363184,0.21,0.453,6.7089729215095e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"FBN1",1.22588247036995e-18,-1.46495200144653,0.026,0.145,7.68750897168996e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"ESR2",1.49269717098383e-18,2.72846487479813,0.184,0.118,9.36070395923961e-14,5,5,FALSE,"CD8_TCM_TEM","week12"
"LTBP3",2.13792770511487e-18,-1.647323159496,0.183,0.343,1.34069446387754e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"TFCP2",2.90006087790574e-18,-2.86204068970535,0.458,0.643,1.81862817653469e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"IFIT3",3.14785156947006e-18,1.90256092125627,0.218,0.13,1.97401771921467e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"KMT2A",3.26920357784583e-18,0.228856570111518,0.782,0.89,2.05011756366712e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"GZMB",4.03934329823631e-18,-0.503618518254113,0.238,0.439,2.53307218232399e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"ANKRD12",5.37331217274232e-18,0.286194089668221,0.826,0.902,3.36960406352671e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"B2M",5.65168472825112e-18,-0.289577184400107,0.804,0.98,3.54417149308628e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"MX2",5.76118665991914e-18,0.821894725097795,0.413,0.433,3.61284015443529e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"CACNA1B",7.11186617021444e-18,-3.53142170724499,0.011,0.108,4.45985127534148e-13,5,4,FALSE,"CD8_TCM_TEM","week12"
"LIN7C",9.88649554102002e-18,1.60701095444988,0.155,0.168,6.19982135377366e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"LAPTM4B",1.00512523547103e-17,-2.93594810431531,0.025,0.138,6.30314035163881e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"PUM1",1.16402997273362e-17,0.18183378440837,0.598,0.756,7.29963195901252e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"APOL6",1.17819654671876e-17,0.531337651442171,0.429,0.52,7.38847054447335e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"OSBPL8",1.3739605028555e-17,0.37394627895208,0.705,0.781,8.61610631340681e-13,5,5,FALSE,"CD8_TCM_TEM","week12"
"SH2D2A",2.31216152820849e-17,-0.413764144278095,0.398,0.657,1.44995649433954e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"ZCCHC2",2.32589646255422e-17,0.57754738097566,0.442,0.488,1.45856967166775e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"TAB2",2.37194449831137e-17,0.185954039247033,0.633,0.771,1.48744639489106e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"HLA-H",3.88893274430956e-17,1.11348887125248,0.3,0.297,2.43874972395653e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"PVT1",4.64847528612374e-17,0.397180912555009,0.322,0.336,2.9150588519282e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"TXNIP",4.75377119215043e-17,0.6666340817274,0.391,0.451,2.98108991459753e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"NCOA3",4.99187885328713e-17,0.141435031865507,0.666,0.825,3.13040722889636e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"IKZF3",5.70072016816515e-17,0.277960085698886,0.799,0.911,3.57492161745636e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"KLRK1",6.1810224775819e-17,-0.406831032516582,0.469,0.737,3.87611919569161e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"PCM1",6.20552008000925e-17,0.177986936004559,0.758,0.896,3.8914816421738e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"MAFIP",8.70015970525788e-17,-1.49793994956217,0.029,0.141,5.45587015116721e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"ANTXR2",9.27015368453649e-17,0.9599417271966,0.32,0.329,5.81331337557283e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"TRANK1",1.05759484893784e-16,0.13898945604648,0.676,0.853,6.63217729768917e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"DDX60",1.05856500496553e-16,0.534183367619308,0.488,0.553,6.63826114613885e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"TMOD3",1.26812705722286e-16,0.198845963686871,0.526,0.687,7.95242477584456e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"USP15",1.34540164530782e-16,0.190016982918114,0.768,0.874,8.43701371772535e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"MYL6",1.40241678420492e-16,-0.166886597128991,0.268,0.474,8.79455565374907e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"RALA",1.49709404220703e-16,0.33399997299681,0.515,0.609,9.38827673868031e-12,5,5,FALSE,"CD8_TCM_TEM","week12"
"NUP153",1.99900913053775e-16,0.326190173042041,0.555,0.659,1.25357862576022e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"UBE2K",2.92626578254627e-16,0.30100114204364,0.596,0.736,1.83506127223476e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"RIGI",3.90174556848604e-16,0.556694706950932,0.521,0.615,2.4467846459976e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"SP100",5.62145737017609e-16,0.36584789515239,0.89,0.93,3.52521591683743e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"TRIP12",5.67621199234667e-16,0.10517225639332,0.726,0.889,3.5595525404006e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"JARID2",6.75912488469222e-16,0.204238802414602,0.689,0.825,4.23864721519049e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"JAK2",7.05422376893806e-16,0.391102367965278,0.52,0.631,4.42370372550106e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"GRIK4",7.24107466729817e-16,-4.43548889847502,0.025,0.12,4.54087792386269e-11,4,5,FALSE,"CD8_TCM_TEM","week12"
"VPS13A",7.47352609978399e-16,0.344675694937782,0.586,0.694,4.68664821717454e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"NCL",7.66509383208293e-16,0.119921267482203,0.559,0.728,4.80678034209921e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"HNRNPD",9.33744701585122e-16,0.122610188597327,0.604,0.768,5.8555130236403e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"TLN1",9.78993234807276e-16,0.309017000724126,0.575,0.688,6.13926657547643e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"ODF2L",1.00434453832031e-15,0.380668400585506,0.512,0.617,6.29824459980669e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"VOPP1",1.00633072199782e-15,0.305603637713151,0.649,0.765,6.31069995764834e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"MAP4",1.02110786443611e-15,0.148548653880189,0.61,0.768,6.40336741787886e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"SMARCC1",1.09408152980625e-15,0.136713246507825,0.605,0.776,6.86098527341499e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"UHRF2",1.28648384715033e-15,0.224747216882974,0.517,0.661,8.06754020547969e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"BOD1L1",1.38214589872514e-15,0.261044653905347,0.585,0.717,8.66743693090536e-11,5,5,FALSE,"CD8_TCM_TEM","week12"
"AKT3",2.33285360125204e-15,0.319331209078737,0.475,0.492,1.46293249334516e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"LRRC8C",2.4386293507513e-15,0.17836277049894,0.605,0.744,1.52926446585614e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"MCEE",2.49765167701983e-15,1.77553942403773,0.187,0.164,1.56627736665914e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"DYM",2.54810430895428e-15,0.264168365235608,0.687,0.807,1.59791621214523e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"FYB1",2.62813539556155e-15,0.251628352767449,0.906,0.934,1.64810370655665e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"ZC3H11A",2.68085447426735e-15,0.19354691591289,0.558,0.721,1.68116384081306e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"FBXL20",2.90929109796281e-15,0.257482173434146,0.593,0.735,1.82441644753248e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"DUSP2",3.2469737376415e-15,-0.729904190390453,0.138,0.302,2.03617723087499e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"MT-ND2",3.31767153988099e-15,0.834890161896018,0.287,0.312,2.08051182265937e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"ENSG00000268081",3.6230128216775e-15,-1.96070011428853,0.042,0.163,2.27199134047396e-10,4,4,FALSE,"CD8_TCM_TEM","week12"
"HIF1A",3.66958634137848e-15,0.15308840058653,0.559,0.705,2.30119759467845e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"SPEN",3.76340904961941e-15,0.163053373605526,0.562,0.718,2.36003381501633e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"SETX",4.0605971780482e-15,0.13550020921863,0.688,0.828,2.54640049035403e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"PLSCR1",4.16789314473968e-15,0.760711143819447,0.386,0.421,2.61368579106625e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"NIN",4.25530082105336e-15,0.184881984298051,0.613,0.756,2.66849914488256e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"FNIP1",4.43361991297968e-15,0.267720612048075,0.521,0.654,2.78032304742956e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"PRF1",4.96511792595535e-15,-0.209232559147958,0.327,0.517,3.1136254513666e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"TENT5C",5.0444998240149e-15,-0.282345747018971,0.327,0.516,3.16340583963975e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"CD38",5.0572400400163e-15,0.704312002309372,0.476,0.509,3.17139522909422e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"TAX1BP1",5.39574972010875e-15,0.183409858419306,0.621,0.787,3.3836746494802e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"RIF1",6.00254526389462e-15,0.330699048652168,0.555,0.642,3.76419613498832e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"EFCAB10",8.67423466480372e-15,-3.23415013943197,0.035,0.135,5.43961255829841e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"YTHDC1",9.08786054373969e-15,0.155573862881196,0.548,0.72,5.69899734697916e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"IL16",9.59030060936872e-15,-0.26867112487448,0.363,0.598,6.01407751213512e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"WDR33",1.0095414204152e-14,0.203646332384528,0.552,0.697,6.33083424742372e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"CEP350",1.02013403421266e-14,0.217702112686889,0.682,0.819,6.3972605285476e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"ERBIN",1.05716792274059e-14,0.160196302173877,0.722,0.847,6.62950004350625e-10,5,5,FALSE,"CD8_TCM_TEM","week12"
"ZNF217",1.66540805758943e-14,0.144923549467431,0.445,0.602,1.04437739291433e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"TSPAN14",1.95444208259746e-14,0.273650725080886,0.636,0.751,1.22563062999686e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"GALNT2",2.09385963929625e-14,0.45571416697665,0.593,0.671,1.31305937980268e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"TMEM71",2.38442693112859e-14,-0.301983369343944,0.243,0.451,1.49527412851074e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"TOP1",2.47488139648183e-14,0.225055252340858,0.519,0.65,1.55199812373375e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"ASCC3",2.61031950294171e-14,0.344725754908005,0.607,0.71,1.63693136029475e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"BDP1",2.79885014293963e-14,0.292425220668385,0.588,0.708,1.75515892463744e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"METRNL",2.87329044948243e-14,-0.879841018194337,0.112,0.261,1.80184044087043e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"UBE2D2",3.00059209840468e-14,0.248382690213025,0.528,0.668,1.88167130490957e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"ARPC2",3.40998103497722e-14,0.199511665295245,0.678,0.832,2.13839910703421e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"HERC6",4.19086751751095e-14,0.796909793204282,0.337,0.342,2.62809302023112e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"SRGAP2",4.48121113347841e-14,0.327538947631237,0.434,0.544,2.81016750180431e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"NPC1",5.81517882162722e-14,0.329866537528285,0.638,0.765,3.64669863904243e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"IFI44L",6.20892869468049e-14,0.794594081502507,0.199,0.232,3.89361918443414e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"RLF",6.36392309706656e-14,0.382595570528188,0.448,0.55,3.99081617417044e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"WSB1",6.77706574482159e-14,-0.155304903911579,0.397,0.622,4.24989792857762e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"ADGRG5",7.04128525256525e-14,-0.153281959095094,0.304,0.473,4.41558998188367e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"CDK11A",7.1231394723149e-14,-0.353329605366102,0.305,0.533,4.46692076308867e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"MYCBP2",7.14131559324816e-14,0.169579195951592,0.79,0.891,4.47831900852592e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"FAM107B",7.37077764169982e-14,0.172261401707783,0.61,0.737,4.62221465910995e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"SDHAP2",7.73231538694848e-14,-0.764028030217102,0.174,0.375,4.84893497915539e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"S100PBP",8.08708702732693e-14,-0.290513740073421,0.506,0.764,5.07141227483672e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"MIR142HG",9.58979458222116e-14,-0.112482933810089,0.374,0.58,6.01376018251089e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"PARP8",1.19949431583834e-13,0.39543948524808,0.912,0.952,7.52202885462223e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"XRCC5",1.5239129520872e-13,0.153057338146085,0.597,0.752,9.55645812253882e-09,5,5,FALSE,"CD8_TCM_TEM","week12"
"FAM210A",1.59807961893893e-13,-1.84703007978504,0.173,0.357,1.00215572903661e-08,5,5,FALSE,"CD8_TCM_TEM","week12"
"SNHG22",1.65682227468186e-13,-0.359703098297516,0.494,0.731,1.03899324845299e-08,5,5,FALSE,"CD8_TCM_TEM","week12"
"ZNF800",1.67118605272387e-13,0.121643347878626,0.456,0.614,1.04800077366314e-08,5,5,FALSE,"CD8_TCM_TEM","week12"
"CD3D",1.78799701276144e-13,0.292546967942164,0.433,0.58,1.1212529267027e-08,5,5,FALSE,"CD8_TCM_TEM","week12"
"RNF166",1.95753560705578e-13,0.187697395894558,0.343,0.493,1.22757057918468e-08,5,5,FALSE,"CD8_TCM_TEM","week12"
"SFMBT2",1.97229608132378e-13,0.160828773627724,0.602,0.676,1.23682687259815e-08,5,5,FALSE,"CD8_TCM_TEM","week12"
"DDX21",1.98343295710531e-13,0.488845818815937,0.317,0.398,1.24381080740074e-08,5,5,FALSE,"CD8_TCM_TEM","week12"
"YPEL4",2.00488648762882e-13,-1.35990235413332,0.034,0.138,1.25726431639203e-08,5,4,FALSE,"CD8_TCM_TEM","week12"
"ANKIB1",2.03615205515934e-13,0.300592572663081,0.629,0.731,1.27687095379042e-08,5,5,FALSE,"CD8_TCM_TEM","week12"
"HERC5",2.05048842670075e-13,1.30451244195658,0.238,0.192,1.28586129238404e-08,5,5,FALSE,"CD8_TCM_TEM","week12"
