"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"CD38",3.53638058485798e-53,1.23073134224449,0.601,0.336,2.21766426476444e-48,5,5,FALSE,"CD8_TCM_TEM","week44"
"MT-RNR1",7.17018611563538e-53,0.61965705908087,0.977,0.997,4.49642371311494e-48,5,5,FALSE,"CD8_TCM_TEM","week44"
"MT-RNR2",1.19286291650782e-52,-0.326871059108996,0.98,0.999,7.48044334942054e-48,5,5,FALSE,"CD8_TCM_TEM","week44"
"SYNM",2.08765039496909e-52,-3.36737973876369,0.017,0.151,1.30916556268512e-47,5,5,FALSE,"CD8_TCM_TEM","week44"
"RNU4-2",3.28934863741705e-51,1.0137628334453,0.819,0.593,2.06275053052423e-46,5,5,FALSE,"CD8_TCM_TEM","week44"
"RNU4-1",1.49866211214181e-50,2.12101032681222,0.345,0.125,9.39811010524128e-46,5,5,FALSE,"CD8_TCM_TEM","week44"
"DDX60",6.54031402762259e-50,0.791570898343399,0.744,0.513,4.10143092672212e-45,5,5,FALSE,"CD8_TCM_TEM","week44"
"IFIT1",2.03063986520804e-49,2.19924600904073,0.225,0.049,1.27341425947196e-44,4,5,FALSE,"CD8_TCM_TEM","week44"
"UGDH-AS1",2.21742231775942e-49,-3.99064748739661,0.019,0.144,1.39054553546693e-44,3,5,FALSE,"CD8_TCM_TEM","week44"
"PYY",1.08785805651648e-47,4.87624936533567,0.104,0.003,6.82195787241484e-43,3,3,FALSE,"CD8_TCM_TEM","week44"
"TC2N",5.45970553660519e-47,-0.776906980860565,0.429,0.611,3.42378134200512e-42,5,5,FALSE,"CD8_TCM_TEM","week44"
"MX2",2.16268009859146e-46,1.25194863501068,0.584,0.359,1.3562166898267e-41,5,5,FALSE,"CD8_TCM_TEM","week44"
"EEF1A1",3.15897564074734e-45,-0.593038339413542,0.625,0.681,1.98099362431266e-40,5,5,FALSE,"CD8_TCM_TEM","week44"
"HERC5",1.46401487419902e-44,1.41045961510376,0.39,0.166,9.18083727610203e-40,5,5,FALSE,"CD8_TCM_TEM","week44"
"KDM6A",1.27705423468135e-43,-0.535815652526942,0.78,0.81,8.00840710568676e-39,5,5,FALSE,"CD8_TCM_TEM","week44"
"EPSTI1",8.21498843835028e-43,0.894975951081088,0.776,0.588,5.15161924968946e-38,5,5,FALSE,"CD8_TCM_TEM","week44"
"NR6A1",4.69345850241279e-42,1.80634293553312,0.246,0.073,2.94326782686306e-37,5,5,FALSE,"CD8_TCM_TEM","week44"
"YRDC",2.87582012698707e-41,3.07203038006623,0.162,0.03,1.80342680163359e-36,5,5,FALSE,"CD8_TCM_TEM","week44"
"ENSG00000228334",6.99304191664826e-40,1.45807002109298,0.333,0.139,4.38533658593013e-35,4,5,FALSE,"CD8_TCM_TEM","week44"
"RPS6",3.11983404167413e-39,-0.625957483299041,0.611,0.66,1.95644792753385e-34,5,5,FALSE,"CD8_TCM_TEM","week44"
"MT-ND4",8.61106316231722e-38,-0.65124958917253,0.536,0.612,5.39999770908913e-33,5,5,FALSE,"CD8_TCM_TEM","week44"
"PAG1",5.80483365065779e-37,-0.478409264772864,0.756,0.795,3.6402111823275e-32,5,5,FALSE,"CD8_TCM_TEM","week44"
"PLSCR1",3.30055345384526e-36,1.03679059956554,0.555,0.347,2.06977707090636e-31,5,5,FALSE,"CD8_TCM_TEM","week44"
"LINC02267",7.25678799601412e-36,2.99826302821295,0.105,0.01,4.55073175230045e-31,4,5,FALSE,"CD8_TCM_TEM","week44"
"SP100",7.43375065651794e-36,0.452297319924383,0.964,0.936,4.6617050367024e-31,5,5,FALSE,"CD8_TCM_TEM","week44"
"IFI6",2.9841638427093e-34,1.28490167796759,0.291,0.115,1.871369145763e-29,4,5,FALSE,"CD8_TCM_TEM","week44"
"MALAT1",8.75529815163927e-34,-0.212967531705619,1,1,5.49044747089299e-29,5,5,FALSE,"CD8_TCM_TEM","week44"
"OXR1",1.64501415973953e-33,6.51997973209798,0.472,0.369,1.03158837957266e-28,5,5,FALSE,"CD8_TCM_TEM","week44"
"NLGN4X",4.34551583407625e-33,3.90154455944223,0.106,0.014,2.72507297954922e-28,5,4,FALSE,"CD8_TCM_TEM","week44"
"TRBC2",5.20014524755078e-33,-0.633390610460025,0.706,0.793,3.26101108473909e-28,5,5,FALSE,"CD8_TCM_TEM","week44"
"ENSG00000289707",1.04873269431319e-32,2.29031007860929,0.134,0.026,6.57660272603801e-28,4,5,FALSE,"CD8_TCM_TEM","week44"
"TRIM22",1.4570454834615e-32,0.757461521683263,0.749,0.587,9.13713222678708e-28,5,5,FALSE,"CD8_TCM_TEM","week44"
"MT-ND5",1.75863744133113e-32,-0.382947671361884,0.823,0.83,1.10284153945875e-27,5,5,FALSE,"CD8_TCM_TEM","week44"
"IQGAP1",2.0471057646856e-32,0.561582351976886,0.89,0.815,1.28374002503434e-27,5,5,FALSE,"CD8_TCM_TEM","week44"
"MT-CO1",8.14452199688254e-32,-0.424910475319703,0.721,0.758,5.10742974424504e-27,5,5,FALSE,"CD8_TCM_TEM","week44"
"EIF1AY",2.56101615620636e-31,2.31032642081252,0.113,0.017,1.60601323155701e-26,4,5,FALSE,"CD8_TCM_TEM","week44"
"MT-ATP6",4.60567785441365e-31,-0.953653230893023,0.273,0.394,2.8882205825028e-26,5,5,FALSE,"CD8_TCM_TEM","week44"
"JPX",5.16127388511423e-31,-0.625870196376108,0.533,0.592,3.23663485335513e-26,5,5,FALSE,"CD8_TCM_TEM","week44"
"LINC02384",5.86462003195295e-30,1.02285931625914,0.412,0.224,3.6777032220377e-25,5,5,FALSE,"CD8_TCM_TEM","week44"
"STEAP1B",1.43501477910807e-28,-0.518574475957839,0.577,0.601,8.99897767978669e-24,5,5,FALSE,"CD8_TCM_TEM","week44"
"ENSG00000253452",1.77394259156924e-28,-3.73334122773175,0.026,0.106,1.11243939917307e-23,5,5,FALSE,"CD8_TCM_TEM","week44"
"DHRS3",2.86287271818344e-28,-1.47601623363419,0.093,0.188,1.79530748157283e-23,5,5,FALSE,"CD8_TCM_TEM","week44"
"IL12RB2",2.94509915401222e-28,-2.52513702528788,0.053,0.137,1.84687167948106e-23,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPL37A",3.83067600624808e-28,-0.857022557732088,0.313,0.42,2.40221692351817e-23,4,5,FALSE,"CD8_TCM_TEM","week44"
"SLFN12L",9.94535431430784e-28,0.236765280098646,0.989,0.975,6.23673169050245e-23,5,5,FALSE,"CD8_TCM_TEM","week44"
"TCF7",1.53921136118485e-27,-0.663971225168472,0.368,0.388,9.65239444599019e-23,5,5,FALSE,"CD8_TCM_TEM","week44"
"USP18",1.72241023519087e-27,1.45788739645541,0.242,0.096,1.0801234584882e-22,5,5,FALSE,"CD8_TCM_TEM","week44"
"HFM1",3.85362465186756e-27,-2.18068760268132,0.085,0.17,2.41660801918615e-22,5,5,FALSE,"CD8_TCM_TEM","week44"
"RNF213",8.01933829049052e-27,0.321642400503286,0.993,0.98,5.0289270419666e-22,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPL13A",9.63687593137581e-27,-0.516920764288988,0.54,0.57,6.04328489656577e-22,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPS4X",1.39564778643583e-26,-0.77054622148521,0.32,0.398,8.75210726873906e-22,5,5,FALSE,"CD8_TCM_TEM","week44"
"ENSG00000232855",1.53583966021921e-26,1.49364362205974,0.423,0.272,9.63125050923465e-22,5,5,FALSE,"CD8_TCM_TEM","week44"
"H4C8",1.79050914811822e-26,2.50759914594139,0.158,0.055,1.12282828678494e-21,5,5,FALSE,"CD8_TCM_TEM","week44"
"NRIR",4.33527960162462e-26,1.8482563218799,0.152,0.042,2.7186538381788e-21,5,5,FALSE,"CD8_TCM_TEM","week44"
"KDM5C",5.99837753262101e-26,-0.647373640451457,0.412,0.483,3.76158255070663e-21,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPL34",1.38192795524612e-25,-0.728982293679425,0.367,0.463,8.6660702073484e-21,5,5,FALSE,"CD8_TCM_TEM","week44"
"WDR7",1.54675961508328e-25,0.703254501028151,0.782,0.695,9.69972954618722e-21,5,5,FALSE,"CD8_TCM_TEM","week44"
"PRKX",1.56978010044234e-25,-0.516740993117478,0.595,0.641,9.84409100987389e-21,5,5,FALSE,"CD8_TCM_TEM","week44"
"ATP8A1",2.00125697243474e-25,0.37218215022724,0.964,0.925,1.25498824741382e-20,5,5,FALSE,"CD8_TCM_TEM","week44"
"CMPK2",3.07792989881191e-25,1.53883362757872,0.208,0.078,1.93016983954495e-20,5,5,FALSE,"CD8_TCM_TEM","week44"
"NLGN4Y",3.11325667102439e-25,1.67757076560427,0.158,0.046,1.95232325839939e-20,4,5,FALSE,"CD8_TCM_TEM","week44"
"TTTY14",3.70993550777101e-25,2.14188306635701,0.117,0.026,2.3265005569232e-20,5,5,FALSE,"CD8_TCM_TEM","week44"
"SERINC5",4.052409510161e-25,-0.579146397180463,0.414,0.471,2.54126600382196e-20,5,5,FALSE,"CD8_TCM_TEM","week44"
"ADAR",5.54001731895129e-25,0.5567059501059,0.825,0.701,3.47414486071435e-20,5,5,FALSE,"CD8_TCM_TEM","week44"
"BDNF-AS",8.61892463943941e-25,-3.41617978823547,0.042,0.112,5.40492764139245e-20,4,5,FALSE,"CD8_TCM_TEM","week44"
"PARP8",1.30661135396099e-24,0.343512464041793,0.973,0.936,8.19375980068938e-20,5,5,FALSE,"CD8_TCM_TEM","week44"
"SLC10A7",2.01028329091586e-24,0.781274803781036,0.536,0.355,1.26064865173334e-19,5,5,FALSE,"CD8_TCM_TEM","week44"
"KCNAB2",2.03743184112312e-24,-0.505772142549718,0.64,0.674,1.27767350756831e-19,5,5,FALSE,"CD8_TCM_TEM","week44"
"CATSPERB",2.94115776870707e-24,-0.848927527257127,0.232,0.35,1.84440003675621e-19,5,5,FALSE,"CD8_TCM_TEM","week44"
"CCND3",3.88088154125595e-24,-0.427118593333039,0.715,0.732,2.43370081452161e-19,5,5,FALSE,"CD8_TCM_TEM","week44"
"IFIH1",4.18668621449753e-24,0.809866025812256,0.52,0.329,2.6254709251114e-19,5,5,FALSE,"CD8_TCM_TEM","week44"
"UTRN",6.77828200495433e-24,0.333414831066109,0.981,0.957,4.25066064530686e-19,5,5,FALSE,"CD8_TCM_TEM","week44"
"LTBP3",1.16292889248111e-23,-1.28537814591551,0.099,0.182,7.29272708474906e-19,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPL4",1.44762474950764e-23,-0.587520585559442,0.391,0.43,9.07805480416241e-19,5,5,FALSE,"CD8_TCM_TEM","week44"
"AFAP1",2.59827561259551e-23,0.947164683325473,0.298,0.145,1.62937863665865e-18,5,5,FALSE,"CD8_TCM_TEM","week44"
"OTOF",4.14809199217946e-23,2.76019738722403,0.103,0.021,2.60126848829574e-18,4,5,FALSE,"CD8_TCM_TEM","week44"
"ENSG00000276241",5.07889907277292e-23,0.631202952849647,0.599,0.482,3.1849776085359e-18,5,5,FALSE,"CD8_TCM_TEM","week44"
"ENSG00000290199",6.76539171960964e-23,-1.31318512625765,0.062,0.167,4.24257714736721e-18,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPS8",7.1725772350379e-23,-0.657729117631128,0.377,0.43,4.49792318409227e-18,5,5,FALSE,"CD8_TCM_TEM","week44"
"IL7R",1.49426127561022e-22,-0.761291007966827,0.3,0.362,9.37051245935168e-18,5,5,FALSE,"CD8_TCM_TEM","week44"
"GBP5",1.61052839716518e-22,0.620705196285628,0.78,0.655,1.00996235786228e-17,5,5,FALSE,"CD8_TCM_TEM","week44"
"SEPTIN6",2.01923444077981e-22,-0.334280811905491,0.717,0.704,1.26626191781302e-17,5,5,FALSE,"CD8_TCM_TEM","week44"
"GPR141",3.46639951797381e-22,1.07598319204445,0.353,0.218,2.17377913772138e-17,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPS3",3.79469157913408e-22,-0.630390358753646,0.442,0.509,2.37965108927498e-17,5,5,FALSE,"CD8_TCM_TEM","week44"
"STK17A",4.1923534350484e-22,-0.321155346536085,0.893,0.891,2.62902483911885e-17,5,5,FALSE,"CD8_TCM_TEM","week44"
"NUP210",7.06081973696238e-22,-0.408126097757844,0.552,0.601,4.42784005704911e-17,5,5,FALSE,"CD8_TCM_TEM","week44"
"ARHGEF18",1.46333083282724e-21,-0.48545262432728,0.48,0.51,9.17654765265963e-17,5,5,FALSE,"CD8_TCM_TEM","week44"
"LEF1",2.23679491279478e-21,-0.681762781708213,0.28,0.313,1.40269408981361e-16,5,5,FALSE,"CD8_TCM_TEM","week44"
"SMAD3",2.45916291765585e-21,-0.408034471619066,0.76,0.798,1.54214106566198e-16,5,5,FALSE,"CD8_TCM_TEM","week44"
"PDE5A",2.51724469231938e-21,1.32870382119968,0.131,0.039,1.57856414655349e-16,5,5,FALSE,"CD8_TCM_TEM","week44"
"TGFBR3",2.8075219662335e-21,-0.468042547832709,0.88,0.922,1.76059702502503e-16,5,5,FALSE,"CD8_TCM_TEM","week44"
"PTPRK",5.55836112993942e-21,-1.2119861098129,0.125,0.216,3.48564826458501e-16,5,5,FALSE,"CD8_TCM_TEM","week44"
"IFI16",7.10133042014941e-21,0.296808834671395,0.948,0.919,4.4532443064757e-16,5,5,FALSE,"CD8_TCM_TEM","week44"
"PTMA",7.27671044136544e-21,-0.375886797383502,0.73,0.738,4.56322511778027e-16,5,5,FALSE,"CD8_TCM_TEM","week44"
"ZNF805",1.04812981206568e-20,-1.70846743587774,0.146,0.18,6.57282205146389e-16,5,5,FALSE,"CD8_TCM_TEM","week44"
"PARP12",1.84686011108584e-20,0.728775841288078,0.596,0.435,1.15816597566193e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"ZFX",1.87180220489768e-20,-0.461136465524106,0.5,0.544,1.17380716269133e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"MDFIC",1.94019811694722e-20,-0.613383610912856,0.471,0.559,1.2166982391376e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"IFIT5",2.57823492368706e-20,1.02909730494793,0.216,0.095,1.61681112064416e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"LY6E",2.79319914922236e-20,1.03534608102556,0.216,0.095,1.75161518647734e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"TRANK1",3.2777907330973e-20,0.391585716015225,0.88,0.8,2.05550256872531e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"CUX1",3.79678412289631e-20,-0.462574104096544,0.566,0.587,2.38096332346827e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"MCOLN2",5.12649929451817e-20,0.542020330287339,0.644,0.485,3.21482770759234e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"ADAMTS17",6.12359304062685e-20,-1.36215271539529,0.068,0.149,3.8401051957771e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"SORL1",7.30394147223836e-20,-0.449854125341449,0.505,0.563,4.58030169724067e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPS27A",8.3397641829444e-20,-0.886439799440729,0.222,0.306,5.22986611912444e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"CPA6",8.56607858602498e-20,-1.66602572020613,0.031,0.108,5.37178788129627e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPL19",8.60136500382065e-20,-0.610996210517943,0.386,0.442,5.39391599389593e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"RNF144A",1.06029751905443e-19,-0.816349540526662,0.219,0.302,6.64912574199033e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"RAF1",1.45499047882768e-19,-0.434526353047929,0.526,0.537,9.12424529272836e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"LAP3",1.53258794608258e-19,0.900141872561119,0.334,0.181,9.61085900988387e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"XRN1",1.57052838226791e-19,0.362929867634985,0.921,0.876,9.84878348520204e-15,5,5,FALSE,"CD8_TCM_TEM","week44"
"TRBC1",1.8378533477049e-19,-0.665570605641113,0.435,0.511,1.15251783434574e-14,5,5,FALSE,"CD8_TCM_TEM","week44"
"APBA2",2.76035544536116e-19,-0.564342063228037,0.356,0.398,1.73101889978599e-14,5,5,FALSE,"CD8_TCM_TEM","week44"
"PELI1",3.00272750072215e-19,-0.8169936209951,0.196,0.289,1.88301041570286e-14,5,5,FALSE,"CD8_TCM_TEM","week44"
"TYMP",4.20397759721521e-19,1.01498050306225,0.213,0.095,2.63631435121366e-14,5,5,FALSE,"CD8_TCM_TEM","week44"
"DTX3L",7.10214317790373e-19,0.774401226683583,0.467,0.291,4.45375398686343e-14,5,5,FALSE,"CD8_TCM_TEM","week44"
"ERC1",1.14033614561075e-18,-0.457621427263737,0.557,0.613,7.15104796912502e-14,5,5,FALSE,"CD8_TCM_TEM","week44"
"L3MBTL3",1.15353625107453e-18,0.696139079696536,0.555,0.383,7.23382583048838e-14,5,5,FALSE,"CD8_TCM_TEM","week44"
"SMCHD1",2.25184039949077e-18,0.332240368544968,0.966,0.938,1.41212911452066e-13,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPL13",2.80484211881487e-18,-0.744277314546248,0.281,0.348,1.75891649270881e-13,5,5,FALSE,"CD8_TCM_TEM","week44"
"PIK3CD",3.01924073199586e-18,-0.274263073758755,0.813,0.821,1.8933658630346e-13,5,5,FALSE,"CD8_TCM_TEM","week44"
"LINC01876",3.88248899240923e-18,-1.86211369394934,0.042,0.103,2.43470884713983e-13,4,5,FALSE,"CD8_TCM_TEM","week44"
"ANK3",4.03096209070169e-18,-0.564722209761934,0.305,0.378,2.52781632707903e-13,5,5,FALSE,"CD8_TCM_TEM","week44"
"GRAMD1A",4.7247284703063e-18,-0.580646582964144,0.277,0.331,2.96287722372908e-13,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPL11",5.42509025598635e-18,-0.49884050646058,0.472,0.519,3.40207409952904e-13,5,5,FALSE,"CD8_TCM_TEM","week44"
"ZNF19",6.65464305659043e-18,1.80075821445599,0.125,0.04,4.17312666078786e-13,5,5,FALSE,"CD8_TCM_TEM","week44"
"TPT1",8.41276673114873e-18,-0.360347697326176,0.591,0.599,5.27564601710337e-13,5,5,FALSE,"CD8_TCM_TEM","week44"
"RFX3-DT",1.12865168606373e-17,0.742957853380683,0.458,0.294,7.07777472330564e-13,5,5,FALSE,"CD8_TCM_TEM","week44"
"CCR7",2.04565380204189e-17,-0.564596030990622,0.253,0.297,1.28282949926047e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"TNFAIP8",2.19479003607434e-17,-0.350637554051063,0.626,0.648,1.37635283162222e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"FHIT",2.6859550797753e-17,-0.520424522820127,0.317,0.393,1.68436243052709e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPL35",2.70763118403013e-17,-0.936090648262954,0.164,0.25,1.69795551550529e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"PBX4",3.17838467817504e-17,-0.746512540659242,0.207,0.312,1.99316503168357e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPL21",4.04740604243794e-17,-0.576941602458719,0.296,0.342,2.53812832921283e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"ENSG00000251652",4.17858923508371e-17,-2.07419510689657,0.048,0.121,2.62039330932099e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPLP2",5.21651028410595e-17,-0.656051323566394,0.316,0.385,3.27127359916284e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"LRRN3",5.23716402614173e-17,-0.983989633270008,0.116,0.177,3.28422556079348e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"USP9X",5.85281646172741e-17,-0.284431608569516,0.737,0.731,3.67030120314926e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"IGF1R",7.22730371004292e-17,-0.591411706099058,0.244,0.308,4.53224215656792e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"DDX39B",8.47121925053103e-17,-0.285445452759351,0.71,0.708,5.31230159200801e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"IL6ST",8.59334076825366e-17,-0.404225667671909,0.374,0.372,5.38888399577187e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"CAMK4",9.0740538258261e-17,-0.248510849755335,0.831,0.872,5.69033915417555e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"LINC02446",9.32427759296251e-17,1.11891423763335,0.224,0.11,5.84725447854679e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"RIPOR2",1.12206075104186e-16,-0.288688757231922,0.881,0.866,7.03644296978353e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"GNAQ",1.36676497178292e-16,-0.661856293468479,0.181,0.247,8.57098313805068e-12,5,5,FALSE,"CD8_TCM_TEM","week44"
"FAM117B",1.62665082892073e-16,-0.560922544950997,0.304,0.343,1.02007273481619e-11,5,5,FALSE,"CD8_TCM_TEM","week44"
"LINC02649",1.75218563491569e-16,-0.627853195452776,0.269,0.342,1.09879561165563e-11,5,5,FALSE,"CD8_TCM_TEM","week44"
"RPS14",1.75439486486135e-16,-0.658607080924867,0.281,0.348,1.10018101975455e-11,5,5,FALSE,"CD8_TCM_TEM","week44"
"COG5",1.84255021864178e-16,-0.378757739183428,0.721,0.733,1.15546324211026e-11,5,5,FALSE,"CD8_TCM_TEM","week44"
