"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"ATP9A",2.45414491144406e-48,1.59090238553645,0.223,0.088,1.53899427396657e-43,5,5,FALSE,"NK","week12"
"7SK",1.48178717206467e-47,0.266455315479331,0.683,0.795,9.29228735601754e-43,5,5,FALSE,"NK","week12"
"MT-ND5",2.52620095848978e-47,0.42194627228232,0.775,0.843,1.58418062106894e-42,5,5,FALSE,"NK","week12"
"LINC00278",3.52534104491003e-47,1.64585298107017,0.306,0.132,2.21074136926308e-42,5,4,FALSE,"NK","week12"
"MX2",1.67764626836034e-46,1.52803820163962,0.432,0.28,1.05205197488877e-41,5,5,FALSE,"NK","week12"
"OAS3",5.71991776500026e-45,1.30531233119939,0.391,0.25,3.58696043043166e-40,5,5,FALSE,"NK","week12"
"PARP9",1.00648954559586e-44,1.03568002704889,0.501,0.392,6.31169594043166e-40,5,5,FALSE,"NK","week12"
"PPM1L",2.7937670463861e-44,-1.22079958358392,0.124,0.312,1.75197131478872e-39,5,5,FALSE,"NK","week12"
"ESR2",6.57818732262971e-44,3.23126654631179,0.171,0.057,4.12518127002109e-39,5,5,FALSE,"NK","week12"
"MX1",7.37487458830415e-42,1.35676222518223,0.474,0.33,4.62478385432553e-37,5,5,FALSE,"NK","week12"
"RNU4-2",2.49310121189295e-41,0.387716883015758,0.612,0.699,1.56342376997807e-36,5,5,FALSE,"NK","week12"
"RNU4ATAC",2.18237301879358e-40,3.08308113528711,0.1,0.02,1.36856612008545e-35,4,5,FALSE,"NK","week12"
"SP100",3.41650054394122e-39,0.525801611411248,0.895,0.908,2.14248749110554e-34,5,5,FALSE,"NK","week12"
"PEBP4",5.49598252170065e-39,4.38515595746838,0.12,0.017,3.44653063935848e-34,3,5,FALSE,"NK","week12"
"DDX3Y",3.65201255223203e-38,1.49481917898083,0.222,0.104,2.29017707150471e-33,4,5,FALSE,"NK","week12"
"ZFY",1.35782306440244e-37,1.42090405001725,0.21,0.093,8.51490843686772e-33,4,5,FALSE,"NK","week12"
"CD38",1.70256606760588e-37,0.702868992902365,0.785,0.755,1.06767918099565e-32,5,5,FALSE,"NK","week12"
"PCDH9",2.48402570551465e-37,3.3422789040836,0.12,0.028,1.55773251992824e-32,4,5,FALSE,"NK","week12"
"OAS2",2.95398481504633e-37,0.921038684126969,0.422,0.354,1.85244387751556e-32,5,5,FALSE,"NK","week12"
"TRIM22",3.48371069150556e-37,0.725357382482692,0.588,0.539,2.18463497464314e-32,5,5,FALSE,"NK","week12"
"IFI44",1.29219308945794e-36,1.61115974733603,0.296,0.177,8.10334286399074e-32,5,5,FALSE,"NK","week12"
"HERC6",1.52177131302387e-36,1.14401056321475,0.416,0.318,9.5430279039727e-32,5,5,FALSE,"NK","week12"
"PLSCR1",2.31249233106752e-36,1.00080971480662,0.468,0.383,1.45016394081244e-31,5,5,FALSE,"NK","week12"
"DDX60L",8.38412313572221e-35,0.868492006372804,0.521,0.436,5.2576836184114e-30,5,5,FALSE,"NK","week12"
"DIP2A",3.43514807044192e-34,0.440929361696815,0.572,0.603,2.15418135497413e-29,5,5,FALSE,"NK","week12"
"ARMC9",9.70059578518563e-34,2.3428430807544,0.162,0.069,6.08324361688991e-29,5,5,FALSE,"NK","week12"
"MT-CO1",1.02569982371013e-33,0.19159264955561,0.69,0.804,6.43216359448623e-29,5,5,FALSE,"NK","week12"
"RIGI",1.69692613842602e-33,0.655381894296821,0.527,0.512,1.06414238140696e-28,5,5,FALSE,"NK","week12"
"IFI6",2.94478725477504e-33,2.00801569546249,0.219,0.1,1.84667608746943e-28,5,5,FALSE,"NK","week12"
"CTSS",1.96888501936504e-31,1.04383921478756,0.323,0.271,1.23468779564381e-26,5,5,FALSE,"NK","week12"
"IFIT3",4.25189991486459e-31,1.65839166047408,0.258,0.137,2.66636643661158e-26,5,5,FALSE,"NK","week12"
"PRMT2",4.51514772117141e-31,0.390742072720301,0.587,0.638,2.83144913594659e-26,5,5,FALSE,"NK","week12"
"ADAR",9.43879243712721e-31,0.320136320336927,0.673,0.74,5.91906673732247e-26,5,5,FALSE,"NK","week12"
"OAS1",2.78803585815095e-30,1.48700782258152,0.235,0.129,1.74837728664646e-25,5,5,FALSE,"NK","week12"
"CFAP418-AS1",1.28297416835517e-29,1.45600832595189,0.124,0.041,8.04553100975525e-25,5,5,FALSE,"NK","week12"
"LY6E",2.50531033505474e-29,1.52982874583907,0.22,0.124,1.57108011111282e-24,5,5,FALSE,"NK","week12"
"TAPBP",3.28724953804547e-29,0.192591069477277,0.639,0.732,2.06143418530831e-24,5,5,FALSE,"NK","week12"
"CEMIP2",1.05814324521984e-28,-0.511831026611979,0.681,0.855,6.63561629077363e-24,5,5,FALSE,"NK","week12"
"KDM5D",1.22826981706099e-28,1.30616384154287,0.18,0.086,7.70248002278946e-24,4,3,FALSE,"NK","week12"
"SAMHD1",8.50548934201373e-28,0.666097061977409,0.366,0.345,5.33379236637681e-23,5,5,FALSE,"NK","week12"
"PLCD1",1.87234970153207e-27,1.53249595807795,0.131,0.056,1.17415049783076e-22,5,5,FALSE,"NK","week12"
"CMPK2",4.22543198604101e-27,1.77069987125117,0.179,0.081,2.64976839844631e-22,5,5,FALSE,"NK","week12"
"IL32",5.962554816133e-27,1.11649925293561,0.289,0.212,3.739118125197e-22,5,5,FALSE,"NK","week12"
"MYO9A",6.41220230394618e-27,0.502756368522452,0.485,0.516,4.02109206480465e-22,5,5,FALSE,"NK","week12"
"LINC02899",8.02032988977921e-27,-1.66912183241729,0.021,0.101,5.02954887388054e-22,5,5,FALSE,"NK","week12"
"RPS4Y1",8.18789857544859e-27,1.01445120796583,0.227,0.126,5.13463119666381e-22,4,5,FALSE,"NK","week12"
"RSAD2",1.18538092202357e-26,1.52734455491779,0.249,0.153,7.43352376200978e-22,5,5,FALSE,"NK","week12"
"SAMD9",2.40067593775542e-26,0.529975303654119,0.567,0.572,1.50546388056642e-21,5,5,FALSE,"NK","week12"
"SP110",7.37392300125413e-26,0.521588766626973,0.688,0.709,4.62418711408647e-21,5,5,FALSE,"NK","week12"
"DCLRE1A",7.40894567864989e-26,-2.74676391727266,0.03,0.106,4.64614983508135e-21,5,5,FALSE,"NK","week12"
"ENSG00000266049",1.243124561916e-25,1.63408761014126,0.162,0.1,7.79563412777522e-21,5,5,FALSE,"NK","week12"
"STAT2",1.88356586702824e-25,0.710909764537899,0.371,0.345,1.18118415521341e-20,5,5,FALSE,"NK","week12"
"ODF2L",2.6129412072486e-25,0.483660865438443,0.531,0.547,1.6385754310656e-20,5,5,FALSE,"NK","week12"
"PARP12",4.09235861285725e-25,0.676875927512572,0.486,0.45,2.56631808612278e-20,5,5,FALSE,"NK","week12"
"TFCP2",4.62592140150777e-25,-2.05973570672541,0.387,0.509,2.90091531088552e-20,5,5,FALSE,"NK","week12"
"UVRAG",4.98595781294535e-25,0.430086221446895,0.628,0.65,3.12669414449803e-20,5,5,FALSE,"NK","week12"
"ENSG00000255641",8.2451585637531e-25,-0.631344432969199,0.2,0.359,5.17053893532957e-20,5,5,FALSE,"NK","week12"
"STAT6",9.52528887405503e-25,0.194660781324555,0.418,0.487,5.97330865291991e-20,5,5,FALSE,"NK","week12"
"TRIM56",1.00171380779328e-24,0.426967664696667,0.448,0.485,6.28174728867163e-20,5,5,FALSE,"NK","week12"
"IFITM1",1.64903549847236e-24,1.10939260373033,0.248,0.197,1.03411016109202e-19,5,5,FALSE,"NK","week12"
"ZCCHC2",1.83481605152674e-24,0.755960295982366,0.399,0.368,1.15061314591242e-19,5,5,FALSE,"NK","week12"
"TMSB10",2.33846415230413e-24,0.848605139401379,0.263,0.231,1.46645086990992e-19,5,5,FALSE,"NK","week12"
"XRN1",2.364785884232e-24,0.342168657554405,0.809,0.852,1.48295722800188e-19,5,5,FALSE,"NK","week12"
"MT-CYB",3.44525817520447e-24,0.359608283243481,0.374,0.389,2.16052140167072e-19,5,5,FALSE,"NK","week12"
"APOL6",4.0820040095601e-24,0.549946097326759,0.391,0.37,2.55982471439514e-19,5,5,FALSE,"NK","week12"
"IFIT1",4.2856008361227e-24,2.17709074123466,0.133,0.05,2.68750028433255e-19,5,5,FALSE,"NK","week12"
"GCNT1",4.6195626151791e-24,1.01394781973926,0.361,0.294,2.89692771597882e-19,5,5,FALSE,"NK","week12"
"DDX60",4.86562719982024e-24,0.706321784444899,0.484,0.443,3.05123481700727e-19,5,5,FALSE,"NK","week12"
"PLCG2",8.83317733829328e-24,-0.631241406670777,0.61,0.81,5.53928550884372e-19,5,5,FALSE,"NK","week12"
"DOCK10",1.0675285690172e-23,0.261636946724349,0.9,0.938,6.69447165630689e-19,5,5,FALSE,"NK","week12"
"ISG20",1.26346905882989e-23,0.820326212013596,0.338,0.308,7.92321446792227e-19,5,5,FALSE,"NK","week12"
"NUTM2A-AS1",1.48608831725971e-23,0.3880166483262,0.32,0.321,9.31925983753566e-19,5,5,FALSE,"NK","week12"
"IFIH1",1.5453979637903e-23,0.698765728095948,0.48,0.444,9.69119063092899e-19,5,5,FALSE,"NK","week12"
"ENSG00000232855",2.18701894716046e-23,0.672211091410708,0.485,0.477,1.37147958176433e-18,5,5,FALSE,"NK","week12"
"MT-ND4",2.42716892344891e-23,0.346971015144434,0.577,0.624,1.52207763189481e-18,5,5,FALSE,"NK","week12"
"TRIM14",3.36349754355751e-23,0.716589898583944,0.456,0.414,2.10924930956492e-18,5,5,FALSE,"NK","week12"
"APOL3",4.38288189530843e-23,0.464177551150775,0.429,0.423,2.74850523654791e-18,5,5,FALSE,"NK","week12"
"ERN1",5.11320905073685e-23,0.487441380860479,0.471,0.464,3.20649339571708e-18,5,5,FALSE,"NK","week12"
"N4BP1",7.35083198778562e-23,0.382181186436101,0.692,0.735,4.60970673954036e-18,5,5,FALSE,"NK","week12"
"RNF149",1.11853524913502e-22,0.349528195518728,0.599,0.664,7.01433454732569e-18,5,5,FALSE,"NK","week12"
"OSBPL7",1.4066318046543e-22,-0.558918935564168,0.18,0.318,8.82098804698714e-18,5,5,FALSE,"NK","week12"
"TMEM123",1.522039893693e-22,0.484792434950944,0.432,0.417,9.54471217334877e-18,5,5,FALSE,"NK","week12"
"USP15",3.19309178930467e-22,0.344836841102356,0.809,0.851,2.00238786107296e-17,5,5,FALSE,"NK","week12"
"KLRC1",4.56688455606388e-22,-0.595060387695882,0.293,0.472,2.86389330510766e-17,5,5,FALSE,"NK","week12"
"TRAF1",1.14680666295824e-21,-0.557576468283289,0.396,0.609,7.1916245834111e-17,5,5,FALSE,"NK","week12"
"ENSG00000228541",1.65355658920985e-21,2.07531159971849,0.122,0.041,1.0369453370935e-16,5,5,FALSE,"NK","week12"
"RPLP1",2.6046178883682e-21,0.740892881776181,0.299,0.278,1.6333558777957e-16,5,5,FALSE,"NK","week12"
"HELZ2",3.19164012184707e-21,1.00397162604956,0.265,0.206,2.0014775204103e-16,5,5,FALSE,"NK","week12"
"ABLIM1",3.48047344054649e-21,-0.654183254951711,0.43,0.605,2.1826048945667e-16,5,5,FALSE,"NK","week12"
"NDE1",4.42985508772785e-21,0.261973913098396,0.44,0.494,2.77796212551414e-16,5,5,FALSE,"NK","week12"
"ANKFY1",6.91709249336485e-21,0.185321828918772,0.412,0.497,4.3377087025891e-16,5,5,FALSE,"NK","week12"
"HERC5",7.53559517392521e-21,1.12116053921131,0.28,0.202,4.7255717335685e-16,5,5,FALSE,"NK","week12"
"GIMAP7",1.1076134621611e-20,0.288230797174786,0.364,0.42,6.94584402121225e-16,5,5,FALSE,"NK","week12"
"TRBC1",1.29049849146237e-20,0.440376482826077,0.274,0.299,8.09271603996052e-16,5,5,FALSE,"NK","week12"
"RPL13A",1.36225784420747e-20,0.356409726719569,0.352,0.389,8.54271894102504e-16,5,5,FALSE,"NK","week12"
"PLD1",1.70157076617995e-20,-1.23407722077885,0.03,0.101,1.06705502747144e-15,5,5,FALSE,"NK","week12"
"PRKD2",1.72740442745672e-20,0.620713344372102,0.359,0.327,1.08325531645811e-15,5,5,FALSE,"NK","week12"
"ITGA1",1.9969713997248e-20,-0.398532449403937,0.224,0.369,1.25230076476742e-15,5,5,FALSE,"NK","week12"
"CLSTN3",3.41373373776111e-20,-0.789955004143167,0.144,0.275,2.14075242694999e-15,5,5,FALSE,"NK","week12"
"SMCHD1",3.41918706182177e-20,0.264300897871162,0.832,0.901,2.14417220646843e-15,5,5,FALSE,"NK","week12"
"XRRA1",3.74895077619925e-20,0.61022973597868,0.331,0.273,2.35096703175455e-15,5,5,FALSE,"NK","week12"
"FMNL3",4.09594539408144e-20,0.273038258989277,0.429,0.48,2.56856735662847e-15,5,5,FALSE,"NK","week12"
"PABPN1",4.75615387538695e-20,0.333587121476886,0.32,0.367,2.98258409525516e-15,5,5,FALSE,"NK","week12"
"MT-CO3",4.82079202489937e-20,0.515562662105459,0.289,0.267,3.02311867881439e-15,5,5,FALSE,"NK","week12"
"RBFOX1",5.16310677159018e-20,-1.64725370448741,0.075,0.167,3.2377842564642e-15,5,5,FALSE,"NK","week12"
"UBC",6.87170125331446e-20,0.288970951809881,0.403,0.489,4.3092438559535e-15,5,5,FALSE,"NK","week12"
"B4GALT1",9.17076801559561e-20,0.13999092785993,0.518,0.593,5.75098862258001e-15,5,5,FALSE,"NK","week12"
"PLAC8",1.0043056509431e-19,0.436414580031564,0.362,0.383,6.29800073706419e-15,5,5,FALSE,"NK","week12"
"RPL34",1.0285179192947e-19,0.359517535979596,0.271,0.326,6.44983587189707e-15,5,5,FALSE,"NK","week12"
"SFMBT2",1.15520563616525e-19,0.326973587820228,0.573,0.605,7.24429454439227e-15,5,5,FALSE,"NK","week12"
"KLRC2",1.20558328086925e-19,-0.594221783073052,0.438,0.625,7.56021275433105e-15,5,5,FALSE,"NK","week12"
"STEAP1B",4.0758324112712e-19,0.297766857739371,0.478,0.516,2.55595450510817e-14,5,5,FALSE,"NK","week12"
"TNFSF10",5.57385461722288e-19,0.604198291227459,0.321,0.306,3.49536423046047e-14,5,5,FALSE,"NK","week12"
"NBPF26",7.15436589710254e-19,-1.59139825309427,0.041,0.122,4.486502854073e-14,5,5,FALSE,"NK","week12"
"TNK2",8.13686255087775e-19,0.301050091988114,0.534,0.585,5.10262650565544e-14,5,5,FALSE,"NK","week12"
"TSPOAP1-AS1",8.28500763973346e-19,0.163056171863965,0.717,0.798,5.19552829087685e-14,5,5,FALSE,"NK","week12"
"RBCK1",8.73233064937445e-19,0.583261471276635,0.286,0.257,5.47604455022272e-14,5,5,FALSE,"NK","week12"
"MT-ND2",1.05855751385586e-18,0.637779835515745,0.251,0.214,6.63821416939008e-14,5,5,FALSE,"NK","week12"
"ENSG00000251652",1.13068933270957e-18,-1.65768529469615,0.037,0.115,7.0905528054217e-14,4,5,FALSE,"NK","week12"
"ENSG00000285582",1.27465342692207e-18,0.55233373066665,0.267,0.316,7.99335164022833e-14,5,5,FALSE,"NK","week12"
"USP18",1.38955082738131e-18,1.78200384002936,0.129,0.065,8.7138732385082e-14,5,5,FALSE,"NK","week12"
"ZNFX1",1.58519910789059e-18,0.453723192938544,0.379,0.389,9.94078360558187e-14,5,5,FALSE,"NK","week12"
"DTX3L",1.83874577779294e-18,0.571333379357097,0.309,0.293,1.15307747725395e-13,5,5,FALSE,"NK","week12"
"PPP1R2",2.00156718514538e-18,0.404150165415817,0.32,0.358,1.25518278180467e-13,5,5,FALSE,"NK","week12"
"DUSP2",2.20656239100066e-18,-0.643270036221941,0.139,0.255,1.38373527539651e-13,5,5,FALSE,"NK","week12"
"MVB12A",2.38380000963015e-18,0.908460995850414,0.217,0.169,1.49488098603907e-13,5,5,FALSE,"NK","week12"
"NCR1",2.43275727874652e-18,0.182811075805353,0.441,0.524,1.52558208950195e-13,5,5,FALSE,"NK","week12"
"PARP4",2.46094809643738e-18,0.24981330234359,0.658,0.717,1.54326055127588e-13,5,5,FALSE,"NK","week12"
"YWHAB",2.64031579099938e-18,-0.130836694809782,0.35,0.464,1.65574203253571e-13,5,5,FALSE,"NK","week12"
"CST7",2.64742697713317e-18,-0.327896446233263,0.281,0.418,1.66020145736021e-13,5,5,FALSE,"NK","week12"
"TRANK1",4.67191278085906e-18,0.231237096176234,0.638,0.712,2.92975650487672e-13,5,5,FALSE,"NK","week12"
"CD48",4.81522719130786e-18,0.550826973271912,0.306,0.283,3.01962897166916e-13,5,5,FALSE,"NK","week12"
"KDM5C",4.89004546282006e-18,-0.671694278828098,0.266,0.436,3.06654750973446e-13,5,5,FALSE,"NK","week12"
"APPL2",5.03167007147086e-18,-0.214514621262116,0.333,0.473,3.15536030181938e-13,5,5,FALSE,"NK","week12"
"PACSIN2",5.19811879129379e-18,-0.383181587198899,0.415,0.601,3.25974029402033e-13,5,5,FALSE,"NK","week12"
"PHF11",5.49664040621393e-18,0.436097511182771,0.36,0.362,3.44694319873675e-13,5,5,FALSE,"NK","week12"
"MBNL2",5.50991085669208e-18,0.253437542410664,0.502,0.564,3.45526509823161e-13,5,5,FALSE,"NK","week12"
"ENSG00000274767",5.7385917006057e-18,-0.349485783919909,0.208,0.334,3.59867085544983e-13,5,5,FALSE,"NK","week12"
"ARHGAP9",6.69365751490034e-18,0.143414117073346,0.458,0.537,4.197592627594e-13,5,5,FALSE,"NK","week12"
"IRF9",6.98526421964543e-18,0.3388902457527,0.319,0.34,4.38045919213965e-13,5,5,FALSE,"NK","week12"
"SLC4A5",9.59098344883201e-18,-1.971373238802,0.093,0.156,6.01450572076255e-13,5,5,FALSE,"NK","week12"
"ISG15",1.03759773276178e-17,2.31197284330312,0.108,0.046,6.50677538214915e-13,5,5,FALSE,"NK","week12"
"MLLT6",1.1240643522307e-17,0.134847284824402,0.524,0.599,7.04900755283872e-13,5,5,FALSE,"NK","week12"
"GIMAP5",1.27989239829822e-17,0.175566434619361,0.365,0.42,8.02620522972811e-13,5,5,FALSE,"NK","week12"
"TCIRG1",1.50774966646936e-17,0.479586776231707,0.2,0.186,9.45509815842937e-13,5,5,FALSE,"NK","week12"
"SNX6",1.53456339646401e-17,0.339372761698246,0.433,0.477,9.6232470592258e-13,5,5,FALSE,"NK","week12"
"FNDC3B",2.12438755318638e-17,0.244609543893822,0.724,0.774,1.33220343460318e-12,5,5,FALSE,"NK","week12"
"CASP10",2.37183525280343e-17,0.711862736870042,0.245,0.203,1.48737788703303e-12,5,5,FALSE,"NK","week12"
"MT-RNR1",2.48127074043202e-17,0.152816102792333,0.969,0.999,1.55600488132492e-12,5,5,FALSE,"NK","week12"
"NFKBIA",2.80153506951859e-17,0.299666736426852,0.357,0.382,1.75684264209511e-12,5,5,FALSE,"NK","week12"
"RPLP2",3.029828477797e-17,0.489186734743951,0.251,0.267,1.9000054384265e-12,5,5,FALSE,"NK","week12"
"MAFIP",3.15343018697672e-17,-1.3614159822515,0.04,0.109,1.9775160702531e-12,5,5,FALSE,"NK","week12"
"HSP90AA1",3.35378652246578e-17,1.13787991256766,0.487,0.566,2.10315952823829e-12,5,5,FALSE,"NK","week12"
"ZBTB7A",3.82049464545594e-17,0.333804980912959,0.329,0.362,2.39583219216542e-12,5,5,FALSE,"NK","week12"
"PPM1K",4.763945291802e-17,0.57356819027717,0.376,0.377,2.98747009248903e-12,5,5,FALSE,"NK","week12"
"RIN3",4.86919789508138e-17,0.133181661484383,0.745,0.84,3.05347400000553e-12,5,5,FALSE,"NK","week12"
"DLG2",4.93146232877564e-17,1.55360335177062,0.189,0.105,3.09252002637521e-12,5,5,FALSE,"NK","week12"
"DNAJA1",5.08399615372567e-17,0.301072414523179,0.334,0.378,3.18817398800137e-12,5,5,FALSE,"NK","week12"
"DENND1A",5.29173214400008e-17,-0.450146035297441,0.486,0.678,3.31844522750245e-12,5,5,FALSE,"NK","week12"
"RPL27",5.81901565706131e-17,0.33390585690733,0.18,0.21,3.64910471854315e-12,5,5,FALSE,"NK","week12"
"RPS14",6.34651577179192e-17,0.608509832872457,0.252,0.252,3.97990004049071e-12,5,5,FALSE,"NK","week12"
"HSPA8",7.26630100192668e-17,0.156736656112966,0.32,0.398,4.55669735830822e-12,5,5,FALSE,"NK","week12"
"CHD1",9.5355730330898e-17,0.215356774366139,0.609,0.691,5.97975784905061e-12,5,5,FALSE,"NK","week12"
"TTTY14",1.02635374398323e-16,1.14912968305322,0.138,0.071,6.43626432851884e-12,5,5,FALSE,"NK","week12"
"XRCC6",1.15758969379946e-16,-0.282876879227731,0.258,0.38,7.2592449698164e-12,5,5,FALSE,"NK","week12"
"AOAH",1.24625672199828e-16,-0.190742427571044,0.97,0.975,7.81527590365119e-12,5,5,FALSE,"NK","week12"
"HIRA",1.27303069920654e-16,0.256753725890782,0.487,0.546,7.98317551472423e-12,5,5,FALSE,"NK","week12"
"KHDC4",1.30981200396072e-16,0.431488044798031,0.24,0.257,8.21383107683766e-12,5,5,FALSE,"NK","week12"
"MACROD2",1.31112182882219e-16,1.64733257669512,0.11,0.065,8.22204498854394e-12,4,5,FALSE,"NK","week12"
"MAVS",1.74617981827181e-16,0.283150315992321,0.297,0.324,1.09502936403825e-11,5,5,FALSE,"NK","week12"
"CRTC3",1.820350374126e-16,0.148132990947152,0.476,0.548,1.14154171961442e-11,5,5,FALSE,"NK","week12"
"CLSTN1",1.87822313623871e-16,0.314486103951647,0.366,0.397,1.17783372873529e-11,5,5,FALSE,"NK","week12"
"SLC7A5",1.99882505047184e-16,0.921899996351855,0.169,0.111,1.25346318915089e-11,5,5,FALSE,"NK","week12"
"ZNF395",2.02887903719474e-16,-1.96143482082365,0.172,0.275,1.27231004422482e-11,5,5,FALSE,"NK","week12"
"APOL2",2.05412518750492e-16,-0.249499785346628,0.331,0.479,1.28814190508433e-11,5,5,FALSE,"NK","week12"
"CDK5RAP3",2.21992741910193e-16,-0.281273513608138,0.148,0.232,1.39211648451882e-11,5,5,FALSE,"NK","week12"
"ERCC5",2.23444832962993e-16,-0.195611801114836,0.314,0.448,1.40122254751093e-11,5,5,FALSE,"NK","week12"
"URGCP",2.28945057122853e-16,0.656395193671401,0.197,0.149,1.43571445321741e-11,5,5,FALSE,"NK","week12"
"DENND4A",2.30999133697377e-16,0.158541111430989,0.64,0.739,1.44859556741625e-11,5,5,FALSE,"NK","week12"
"ENSG00000291188",2.4278664261242e-16,-0.35719183622568,0.406,0.577,1.52251503582248e-11,5,5,FALSE,"NK","week12"
"NARF",2.42998534558936e-16,0.108072150821351,0.323,0.405,1.52384381021909e-11,5,5,FALSE,"NK","week12"
"CSNK1G2",2.43738644130973e-16,0.12143672667181,0.396,0.477,1.52848503734533e-11,5,5,FALSE,"NK","week12"
"MORC3",2.5906026253277e-16,0.117006459060779,0.448,0.551,1.624566906343e-11,5,5,FALSE,"NK","week12"
"MPHOSPH9",2.68257022385017e-16,0.22380029180843,0.375,0.438,1.68223978737644e-11,5,5,FALSE,"NK","week12"
"DRAP1",2.70201590677805e-16,0.65708697226455,0.204,0.185,1.69443417514052e-11,5,5,FALSE,"NK","week12"
"DOP1A",2.77654478790691e-16,0.428657633863054,0.413,0.426,1.74117123649643e-11,5,5,FALSE,"NK","week12"
"HMBOX1",2.83559258608036e-16,0.110058033678712,0.489,0.588,1.77820011073099e-11,5,5,FALSE,"NK","week12"
"RTF1",2.89258382886355e-16,0.269243640537737,0.357,0.411,1.81393931908033e-11,5,5,FALSE,"NK","week12"
"ZFX",3.26946378738919e-16,-0.458113317681632,0.324,0.493,2.05028074107176e-11,5,5,FALSE,"NK","week12"
"PITPNB",3.29789213844559e-16,0.136516218900278,0.424,0.493,2.06810816001923e-11,5,5,FALSE,"NK","week12"
"PARP11",3.30278647282788e-16,0.336927035696896,0.401,0.422,2.07117739711037e-11,5,5,FALSE,"NK","week12"
"GBP2",3.49679221417109e-16,0.355712762358062,0.563,0.62,2.19283839750669e-11,5,5,FALSE,"NK","week12"
"KBTBD2",3.5702160977337e-16,0.139646793619189,0.206,0.257,2.2388825148888e-11,5,5,FALSE,"NK","week12"
"YEATS2",3.60948834932269e-16,0.45441887504338,0.329,0.342,2.26351014386026e-11,5,5,FALSE,"NK","week12"
"LIMD2",3.67455493099824e-16,0.276302942275605,0.338,0.373,2.304313397229e-11,5,5,FALSE,"NK","week12"
"SPTBN1",4.40530117995466e-16,-0.68085735241983,0.218,0.362,2.76256436994957e-11,5,5,FALSE,"NK","week12"
"NLRC5",4.44543620596524e-16,0.219665534918527,0.784,0.841,2.7877330447608e-11,5,5,FALSE,"NK","week12"
"PNPT1",4.60649514019269e-16,0.879079727844478,0.205,0.17,2.88873310241484e-11,5,5,FALSE,"NK","week12"
