"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"MX1",8.7659445267422e-20,1.16128632078845,0.409,0.282,5.49712381272004e-15,5,5,FALSE,"gdT","week12"
"RNU4-2",9.50675682588141e-20,0.641220348987162,0.608,0.662,5.96168720551023e-15,5,5,FALSE,"gdT","week12"
"PARP9",2.76113332327556e-19,0.955919932214998,0.48,0.347,1.7315067070261e-14,5,5,FALSE,"gdT","week12"
"DMGDH",3.05118703209415e-19,3.7905193735583,0.112,0.034,1.91339938782624e-14,5,5,FALSE,"gdT","week12"
"CADPS",3.29766724606985e-19,-3.90391054596212,0.016,0.109,2.06796713001041e-14,3,5,FALSE,"gdT","week12"
"EIF2AK2",3.14070571141802e-18,0.850011819088847,0.483,0.384,1.96953655163024e-13,5,5,FALSE,"gdT","week12"
"BAIAP2L1",5.83411188156402e-18,2.8588515530027,0.104,0.016,3.6585715609288e-13,4,5,FALSE,"gdT","week12"
"NPAS3",9.14301283954703e-18,2.61392993593724,0.116,0.02,5.73358335167994e-13,4,5,FALSE,"gdT","week12"
"OAS2",2.71837597970736e-17,0.963220844442426,0.381,0.268,1.70469357687449e-12,5,5,FALSE,"gdT","week12"
"MT-RNR1",3.49767383624815e-17,0.387044141599454,0.955,0.996,2.19339126271121e-12,5,5,FALSE,"gdT","week12"
"ATG16L1",4.83619028042591e-17,0.433134353939345,0.453,0.441,3.03277492485509e-12,5,5,FALSE,"gdT","week12"
"TRIM22",5.81542879437313e-17,0.638314241842565,0.54,0.451,3.64685539695139e-12,5,5,FALSE,"gdT","week12"
"ABCA5",8.09139768441647e-17,-0.840812602529945,0.28,0.438,5.07411548789757e-12,5,5,FALSE,"gdT","week12"
"RN7SKP255",2.81144818287261e-16,-2.34576265883187,0.07,0.172,1.76305915547941e-11,4,4,FALSE,"gdT","week12"
"EPSTI1",2.81498937538836e-16,0.787212495249659,0.567,0.486,1.76527983730604e-11,5,5,FALSE,"gdT","week12"
"ADAMTS3",4.59412845422261e-16,-7.73933374827072,0.078,0.177,2.880977953643e-11,4,5,FALSE,"gdT","week12"
"OAS3",7.71314330033059e-16,1.42360297988443,0.258,0.136,4.83691216363731e-11,5,5,FALSE,"gdT","week12"
"7SK",8.30648912939924e-16,0.248934951949719,0.679,0.783,5.20899933304627e-11,5,5,FALSE,"gdT","week12"
"SP100",1.27832930617639e-15,0.438288881089387,0.877,0.858,8.01640307903212e-11,5,5,FALSE,"gdT","week12"
"SP110",1.36586852802985e-15,0.49471111505265,0.681,0.648,8.56536153927516e-11,5,5,FALSE,"gdT","week12"
"PARP4",2.08973270383221e-15,0.358137438982316,0.637,0.643,1.31047137857318e-10,5,5,FALSE,"gdT","week12"
"HERC5",3.38186934562001e-15,1.49115856735559,0.212,0.12,2.12077026663831e-10,5,5,FALSE,"gdT","week12"
"PCDH9",6.3883520418887e-15,2.43359141852065,0.119,0.042,4.0061355654684e-10,5,5,FALSE,"gdT","week12"
"KLRC2",1.00668476919382e-14,-1.10278093828091,0.187,0.334,6.31292018761444e-10,5,5,FALSE,"gdT","week12"
"NEAT1",1.01039360699802e-14,-0.60127248935202,0.801,0.902,6.33617830948458e-10,5,5,FALSE,"gdT","week12"
"ANK3",1.17697186588731e-14,-0.9037621596185,0.339,0.487,7.38079057097933e-10,5,5,FALSE,"gdT","week12"
"ARMC9",1.2654787073176e-14,1.79289601807263,0.163,0.069,7.93581697358865e-10,5,5,FALSE,"gdT","week12"
"PLSCR1",5.81819446453621e-14,1.0134662167146,0.302,0.228,3.64858974871066e-09,5,5,FALSE,"gdT","week12"
"TXLNGY",5.99608245686044e-14,0.971007641033873,0.273,0.139,3.76014330869718e-09,4,5,FALSE,"gdT","week12"
"RPS4X",6.17096832682274e-14,-0.722386853819189,0.275,0.422,3.86981423775054e-09,5,5,FALSE,"gdT","week12"
"PLCD1",6.38507046356588e-14,1.21252531670109,0.203,0.107,4.00407768770216e-09,5,5,FALSE,"gdT","week12"
"RSAD2",1.5356020508932e-13,1.68980174189875,0.17,0.083,9.62976046115129e-09,5,5,FALSE,"gdT","week12"
"GPR107",1.76941086008936e-13,0.748584507031675,0.376,0.34,1.10959755036204e-08,5,5,FALSE,"gdT","week12"
"LENG8",2.25661311133051e-13,0.318097395305754,0.47,0.476,1.41512208211536e-08,5,5,FALSE,"gdT","week12"
"IFI6",4.08574512518415e-13,1.971466409987,0.147,0.069,2.56217076800298e-08,4,5,FALSE,"gdT","week12"
"ESR2",5.16583176514451e-13,2.12897745131356,0.137,0.073,3.23949309992212e-08,5,5,FALSE,"gdT","week12"
"DTHD1",6.09653119109328e-13,-0.89960214285433,0.137,0.265,3.8231347099346e-08,5,5,FALSE,"gdT","week12"
"ARHGEF1",8.03439817105212e-13,0.267051467750034,0.814,0.853,5.03837109306679e-08,5,5,FALSE,"gdT","week12"
"WWTR1",8.60873302412102e-13,-1.81281012505682,0.026,0.104,5.39853647942629e-08,5,5,FALSE,"gdT","week12"
"DDX3Y",1.04145708734611e-12,0.812235573705763,0.279,0.161,6.53097739474748e-08,4,3,FALSE,"gdT","week12"
"CD38",1.5581202964476e-12,1.32774395599264,0.271,0.203,9.77097237902289e-08,5,5,FALSE,"gdT","week12"
"IFI44L",2.3188585884205e-12,1.3759531569312,0.24,0.14,1.4541562207985e-07,5,5,FALSE,"gdT","week12"
"ADAR",2.49870052766493e-12,0.304815586827561,0.696,0.669,1.56693510089868e-07,5,5,FALSE,"gdT","week12"
"FMN1",2.55981909665742e-12,-0.90478039823357,0.084,0.174,1.60526255551387e-07,5,5,FALSE,"gdT","week12"
"ZZEF1",3.18180631832535e-12,0.135965680691389,0.596,0.654,1.99531074222183e-07,5,5,FALSE,"gdT","week12"
"KDM5D",7.21686627507788e-12,0.84394783472974,0.258,0.136,4.52569684110134e-07,5,4,FALSE,"gdT","week12"
"CFAP418-AS1",9.58440780111429e-12,1.12389941232306,0.178,0.071,6.01038213207877e-07,5,5,FALSE,"gdT","week12"
"CTSS",1.29008333068077e-11,0.981097152178883,0.235,0.19,8.09011256669913e-07,5,5,FALSE,"gdT","week12"
"OAS1",1.39222746150555e-11,1.42673119648344,0.178,0.086,8.73065841110128e-07,5,5,FALSE,"gdT","week12"
"TARP",1.5876557901449e-11,-0.575817601849376,0.319,0.463,9.95618945999865e-07,5,5,FALSE,"gdT","week12"
"KCNQ5",1.66502620336863e-11,0.809410317991375,0.286,0.157,1.04413793213247e-06,5,5,FALSE,"gdT","week12"
"MT-ND4",1.75681516671812e-11,0.307886826622079,0.637,0.642,1.10169879104893e-06,5,5,FALSE,"gdT","week12"
"UBR4",1.80953030164714e-11,0.153493432859468,0.717,0.782,1.13475645216292e-06,5,5,FALSE,"gdT","week12"
"IFIH1",2.03614001531935e-11,0.791717510805809,0.344,0.266,1.27686340360677e-06,5,5,FALSE,"gdT","week12"
"DDX60",2.41968296812932e-11,0.681749106497971,0.445,0.348,1.5173831893139e-06,5,5,FALSE,"gdT","week12"
"PRKCB",2.45836575511284e-11,-0.556546140712703,0.525,0.671,1.54164116503126e-06,5,5,FALSE,"gdT","week12"
"SAMD9",3.42088422593711e-11,0.440219727504866,0.477,0.454,2.14523649808516e-06,5,5,FALSE,"gdT","week12"
"N4BP1",3.77677047895803e-11,0.387998334252642,0.695,0.673,2.36841276735458e-06,5,5,FALSE,"gdT","week12"
"TAB2",6.06425774661919e-11,0.268206820034691,0.712,0.723,3.8028960329049e-06,5,5,FALSE,"gdT","week12"
"MIR142HG",6.7256789954028e-11,-0.522073375119274,0.336,0.476,4.2176732980171e-06,5,5,FALSE,"gdT","week12"
"ST6GALNAC3",6.91700507524643e-11,1.12540011772926,0.115,0.034,4.33765388268703e-06,5,5,FALSE,"gdT","week12"
"ELAPOR2",7.12253950128943e-11,1.35962747983459,0.158,0.063,4.4665445212586e-06,5,5,FALSE,"gdT","week12"
"OGT",8.70840912335623e-11,0.172892896935247,0.742,0.802,5.46104336125669e-06,5,5,FALSE,"gdT","week12"
"RIGI",1.05637166751754e-10,0.37839189338912,0.5,0.486,6.62450672700247e-06,5,5,FALSE,"gdT","week12"
"APOL3",1.15498952533308e-10,0.487803277697858,0.328,0.303,7.24293931336375e-06,5,5,FALSE,"gdT","week12"
"TAP1",1.3655130765028e-10,0.195770281635972,0.37,0.376,8.56313250274908e-06,5,5,FALSE,"gdT","week12"
"ENSG00000267645",1.85258144150578e-10,0.178509106365704,0.141,0.189,1.16175382196827e-05,5,5,FALSE,"gdT","week12"
"PPP4R3A",2.02922370894467e-10,0.265810647126072,0.516,0.526,1.2725261878792e-05,5,5,FALSE,"gdT","week12"
"USP15",2.21344088561793e-10,0.272523698352696,0.822,0.838,1.38804877937101e-05,5,5,FALSE,"gdT","week12"
"PHF12",2.29051890921525e-10,0.123476143500668,0.558,0.605,1.43638440796888e-05,5,5,FALSE,"gdT","week12"
"SCD5",2.86586373593192e-10,-0.790464951745323,0.102,0.198,1.79718314880291e-05,5,5,FALSE,"gdT","week12"
"MT-ND2",3.40922382194863e-10,0.539797641508655,0.328,0.241,2.13792425874399e-05,5,5,FALSE,"gdT","week12"
"PALLD",3.51047969674068e-10,-2.24493805839494,0.04,0.109,2.20142181782608e-05,5,5,FALSE,"gdT","week12"
"CIITA",4.94525331423062e-10,-1.08653676848777,0.058,0.141,3.10116835335402e-05,5,5,FALSE,"gdT","week12"
"URGCP",4.97502504828762e-10,0.800167313704716,0.255,0.166,3.11983820778117e-05,5,5,FALSE,"gdT","week12"
"ZCCHC2",4.99550009915633e-10,0.492664772499719,0.384,0.348,3.13267811218093e-05,5,5,FALSE,"gdT","week12"
"SNRPN",5.10746615563922e-10,-0.168101037951982,0.307,0.376,3.20289202620136e-05,5,5,FALSE,"gdT","week12"
"ENSG00000255641",6.11216348696085e-10,-1.26877815040331,0.082,0.174,3.83293772267315e-05,5,5,FALSE,"gdT","week12"
"EP400",6.14784428897672e-10,0.120865339758562,0.568,0.62,3.8553131536173e-05,5,5,FALSE,"gdT","week12"
"TLE3",6.76168749474852e-10,0.161171062819104,0.365,0.409,4.2402542279568e-05,5,5,FALSE,"gdT","week12"
"HERC6",8.62040517105007e-10,0.916625382460071,0.327,0.231,5.4058560827655e-05,5,5,FALSE,"gdT","week12"
"NBPF26",9.50525429662801e-10,-1.22486469830698,0.054,0.128,5.96074496941542e-05,5,5,FALSE,"gdT","week12"
"DUSP2",1.19523319244037e-09,-0.794203588643458,0.176,0.288,7.49530734979354e-05,5,5,FALSE,"gdT","week12"
"PLEC",1.26129070575048e-09,0.451943001869288,0.467,0.452,7.90955401576127e-05,5,5,FALSE,"gdT","week12"
"XRN1",1.65503380535443e-09,0.25202425359044,0.782,0.809,0.000103787169933776,5,5,FALSE,"gdT","week12"
"ENSG00000290199",1.75263231988053e-09,-0.5031202865583,0.064,0.144,0.000109907572779708,4,5,FALSE,"gdT","week12"
"SGCD",1.77007733914425e-09,-1.96701980203019,0.041,0.107,0.000111001549937736,4,5,FALSE,"gdT","week12"
"TAPBP",1.79289672342973e-09,0.212905353974883,0.629,0.652,0.000112432553526278,5,5,FALSE,"gdT","week12"
"NPIPB11",1.79978221170804e-09,1.47345137664517,0.131,0.049,0.000112864342496211,4,5,FALSE,"gdT","week12"
"ZFY",1.88918867500793e-09,0.859331454042181,0.218,0.116,0.000118471021809747,4,3,FALSE,"gdT","week12"
"TRANK1",2.0691996467202e-09,0.156612006898722,0.635,0.69,0.000129759509845824,5,5,FALSE,"gdT","week12"
"GCNT1",2.35410853963336e-09,1.12889344604186,0.265,0.187,0.000147626146520408,5,5,FALSE,"gdT","week12"
"SLFN5",2.41591514933708e-09,0.226974918273431,0.792,0.795,0.000151502039014928,5,5,FALSE,"gdT","week12"
"CFDP1",2.45274008661221e-09,0.379988840587204,0.463,0.46,0.000153811330831452,5,5,FALSE,"gdT","week12"
"NUTM2A-AS1",2.54412837198002e-09,0.335573862152459,0.422,0.388,0.000159542290206867,5,5,FALSE,"gdT","week12"
"NUP98",3.27974307376011e-09,0.174137674324973,0.554,0.586,0.000205672688155496,5,5,FALSE,"gdT","week12"
"CLSTN1",3.34842847433745e-09,-0.172679310026922,0.321,0.419,0.000209979949625701,5,5,FALSE,"gdT","week12"
"MYL6",3.42930027758992e-09,-0.299707683963425,0.308,0.412,0.000215051420407664,5,5,FALSE,"gdT","week12"
"PHF11",3.97678326017232e-09,0.32986399357072,0.376,0.381,0.000249384078245406,5,5,FALSE,"gdT","week12"
"DYNLT1",5.79789299103699e-09,0.24369499852547,0.144,0.172,0.000363585869467929,5,5,FALSE,"gdT","week12"
"TTTY14",5.9016876670808e-09,0.806610800778798,0.238,0.133,0.000370094833602637,4,5,FALSE,"gdT","week12"
"MTATP6P1",6.13342063538384e-09,0.903825647850631,0.163,0.071,0.000384626808044921,5,5,FALSE,"gdT","week12"
"SNHG22",6.40360996840286e-09,-0.686172178594149,0.323,0.447,0.000401570381118543,5,5,FALSE,"gdT","week12"
"CD3D",6.40453321658616e-09,-0.209413694557574,0.349,0.444,0.000401628278012118,5,5,FALSE,"gdT","week12"
"MVB12A",6.84860744619337e-09,0.743057671927825,0.251,0.174,0.000429476172950786,5,5,FALSE,"gdT","week12"
"ADGRG5",7.44047501183371e-09,-0.940216268119754,0.1,0.194,0.000466592187992092,5,5,FALSE,"gdT","week12"
"RPS4Y1",7.61468799602274e-09,0.515222707765205,0.337,0.22,0.000477517084230586,4,5,FALSE,"gdT","week12"
"HCLS1",8.08274880323462e-09,-0.148748604538771,0.43,0.526,0.000506869177450843,5,5,FALSE,"gdT","week12"
"SAMD12",8.34214951147172e-09,1.20345508326222,0.168,0.09,0.000523136195864392,5,5,FALSE,"gdT","week12"
"SFT2D2",9.10148316604839e-09,0.175810802773311,0.269,0.28,0.000570754009342894,5,5,FALSE,"gdT","week12"
"HECTD4",9.50878620564480e-09,0.214389892003324,0.675,0.683,0.000596295982955985,5,5,FALSE,"gdT","week12"
"RDX",9.52244793072932e-09,-0.146326616849827,0.195,0.274,0.000597152709736036,5,5,FALSE,"gdT","week12"
"MYH9",9.70633418177909e-09,0.205610499637281,0.898,0.931,0.000608684216539367,5,5,FALSE,"gdT","week12"
"EXOG",1.01738604306505e-08,0.534161434665476,0.242,0.203,0.000638002787606092,5,5,FALSE,"gdT","week12"
"MAVS",1.1082447444632e-08,0.390712003546726,0.365,0.33,0.000694980279252874,5,5,FALSE,"gdT","week12"
"ZNF655",1.17109374442627e-08,0.138928920638715,0.449,0.472,0.000734392887129714,5,5,FALSE,"gdT","week12"
"BLTP1",1.1987286379515e-08,0.196456708874796,0.713,0.754,0.000751722728859383,5,5,FALSE,"gdT","week12"
"SMCHD1",1.4236596577372e-08,0.184266615876856,0.91,0.939,0.000892776971366997,5,5,FALSE,"gdT","week12"
"AHNAK",1.42622099180551e-08,0.265073240479998,0.43,0.459,0.000894383183961238,5,5,FALSE,"gdT","week12"
"HELZ2",1.46714844977667e-08,1.02253529984922,0.219,0.14,0.00092004879285495,5,5,FALSE,"gdT","week12"
"GLG1",1.52662370891978e-08,0.230393962276542,0.728,0.74,0.000957345727863595,5,5,FALSE,"gdT","week12"
"NIN",1.66180627110441e-08,0.269746454851912,0.71,0.721,0.00104211871260958,5,5,FALSE,"gdT","week12"
"LTN1",1.70085523883527e-08,0.265139157132566,0.36,0.365,0.0010666063202736,5,5,FALSE,"gdT","week12"
"RALA",1.71742025254839e-08,0.338774773769621,0.619,0.592,0.0010769942403731,5,5,FALSE,"gdT","week12"
"YTHDC1",1.87990061440664e-08,0.196425580029332,0.597,0.612,0.0011788856752944,5,5,FALSE,"gdT","week12"
"CSGALNACT1",1.93995342905342e-08,-0.642858984454401,0.388,0.495,0.0012165447953594,5,5,FALSE,"gdT","week12"
"EP300",2.04191524955534e-08,0.171615956358567,0.661,0.688,0.00128048505299615,5,5,FALSE,"gdT","week12"
"UVRAG",2.07290350314213e-08,0.281644641252851,0.639,0.643,0.00129991778682043,5,5,FALSE,"gdT","week12"
"SEC31A",2.1007549075643e-08,0.182264185443535,0.458,0.474,0.00131738340253357,5,5,FALSE,"gdT","week12"
"OXCT1",2.144624428953e-08,0.522622834750323,0.389,0.342,0.00134489397939643,5,5,FALSE,"gdT","week12"
"LNPEP",2.18605024711253e-08,0.158322898434862,0.691,0.751,0.00137087210996427,5,5,FALSE,"gdT","week12"
"KDM6A",2.49674406518096e-08,-0.443970164435643,0.637,0.765,0.00156570820327498,5,5,FALSE,"gdT","week12"
"ISG20",2.55292008851805e-08,0.602967522502868,0.306,0.264,0.00160093618750967,5,5,FALSE,"gdT","week12"
"PBXIP1",2.57583388050787e-08,-0.328425081070023,0.394,0.506,0.00161530542646648,5,5,FALSE,"gdT","week12"
"SIRT2",2.64655486083397e-08,0.103077224488802,0.17,0.208,0.00165965455322898,5,5,FALSE,"gdT","week12"
"TRAPPC8",2.66825727194565e-08,0.177158348195058,0.433,0.461,0.00167326413523712,5,5,FALSE,"gdT","week12"
"TMEM245",2.91865628319303e-08,-0.673600422082506,0.619,0.74,0.00183028935519035,5,5,FALSE,"gdT","week12"
"RNF213",2.94807415717235e-08,0.232232617967748,0.95,0.97,0.00184873730396278,5,5,FALSE,"gdT","week12"
"CSNK1G2",3.17827166056411e-08,-0.1581019833785,0.369,0.454,0.00199309415833975,5,5,FALSE,"gdT","week12"
"SMARCA4",3.46727562962947e-08,0.143384416865447,0.459,0.483,0.00217432854734064,5,5,FALSE,"gdT","week12"
"PRKX",3.52363085866402e-08,-0.474997659068132,0.49,0.619,0.00220966891146821,5,5,FALSE,"gdT","week12"
"EIF4G2",3.71772585604905e-08,0.111596737537895,0.594,0.644,0.00233138588432836,5,5,FALSE,"gdT","week12"
"DCAF16",3.74466680639565e-08,0.435556186994649,0.217,0.203,0.00234828055429071,5,5,FALSE,"gdT","week12"
"SYNPO2",3.88842638819232e-08,0.78081256225053,0.125,0.047,0.0024384321880354,5,5,FALSE,"gdT","week12"
"POLR2J3",4.01910141916672e-08,-0.506848612977768,0.158,0.244,0.00252037849995945,5,5,FALSE,"gdT","week12"
"PARP12",4.09932987935315e-08,0.476408784708881,0.445,0.388,0.00257068976734236,5,5,FALSE,"gdT","week12"
"EIF2S3",4.23576185215003e-08,-0.171775104027204,0.271,0.337,0.00265624625748328,5,5,FALSE,"gdT","week12"
"BPTF",4.24139264647047e-08,0.169458360332004,0.833,0.874,0.00265977732860163,5,5,FALSE,"gdT","week12"
"MRPS6",4.41712330224814e-08,-0.13989151771143,0.474,0.581,0.00276997802283981,5,5,FALSE,"gdT","week12"
"IFI16",4.52234267665789e-08,0.250640099595343,0.764,0.772,0.00283596109253216,5,5,FALSE,"gdT","week12"
"ZBTB7A",4.54766223254142e-08,0.114792638475446,0.363,0.416,0.00285183898602673,5,5,FALSE,"gdT","week12"
"UBR2",4.6997142217674e-08,0.249794382727082,0.723,0.742,0.00294719078847034,5,5,FALSE,"gdT","week12"
"PPM1A",4.73392746785893e-08,0.106525901925049,0.404,0.456,0.00296864591509434,5,5,FALSE,"gdT","week12"
"GPBP1L1",5.69838132773178e-08,0.153833432371621,0.554,0.58,0.0035734549306206,5,5,FALSE,"gdT","week12"
"IRF1",5.80829238689571e-08,0.232582729139696,0.579,0.595,0.0036423801558223,5,5,FALSE,"gdT","week12"
"MGAT4A",5.85078914004374e-08,-0.231799340946045,0.428,0.545,0.00366902986972143,5,5,FALSE,"gdT","week12"
"ARHGAP17",5.87261025280118e-08,0.246731458577843,0.36,0.356,0.00368271388953162,5,5,FALSE,"gdT","week12"
"ENSG00000232855",6.07094314622845e-08,0.378650108603333,0.278,0.286,0.00380708844699986,5,5,FALSE,"gdT","week12"
"SETX",6.78485430725145e-08,0.233924096222535,0.744,0.757,0.00425478213607738,5,5,FALSE,"gdT","week12"
"RIPK1",7.02707297268229e-08,0.178108981044248,0.367,0.394,0.00440667746116906,5,5,FALSE,"gdT","week12"
"MARCHF3",7.14541812889696e-08,-0.600572453086819,0.2,0.298,0.00448089170863128,5,5,FALSE,"gdT","week12"
"PSAP",7.71950128850331e-08,-0.249522299861196,0.237,0.311,0.00484089925802043,5,5,FALSE,"gdT","week12"
"KPNA4",8.11583107137311e-08,-0.102462099130975,0.433,0.515,0.00508943766485808,5,5,FALSE,"gdT","week12"
"TXLNGY.1",8.53330349316614e-08,0.899170283597786,0.151,0.068,0.00535123462056449,4,4,FALSE,"gdT","week12"
"TRIM14",9.9804348840232e-08,0.510817658611689,0.47,0.432,0.00625873071577095,5,5,FALSE,"gdT","week12"
"DIP2A",1.02831351453327e-07,0.379520987705047,0.582,0.554,0.00644855404963812,5,5,FALSE,"gdT","week12"
"RICTOR",1.08040609159868e-07,0.172274813145668,0.79,0.818,0.00677522660041531,5,5,FALSE,"gdT","week12"
"CYLD",1.08201200301457e-07,0.166670717596968,0.652,0.678,0.00678529727090435,5,5,FALSE,"gdT","week12"
"AHR",1.08278031225933e-07,0.753500145282008,0.132,0.119,0.00679011533817828,5,5,FALSE,"gdT","week12"
"MACROH2A1",1.09401652032634e-07,0.381199053115885,0.415,0.381,0.00686057759896648,5,5,FALSE,"gdT","week12"
"CENPK",1.0949113826024e-07,0.691142975888189,0.257,0.166,0.00686618928029967,5,5,FALSE,"gdT","week12"
"HSH2D",1.14658610762343e-07,0.735110204990758,0.293,0.238,0.00719024148090655,5,5,FALSE,"gdT","week12"
"ARPC5",1.15363369388329e-07,-0.158473589490764,0.275,0.34,0.00723443689434214,5,5,FALSE,"gdT","week12"
"PPM1K",1.17827877059674e-07,0.361882749604913,0.363,0.331,0.00738898617041218,5,5,FALSE,"gdT","week12"
"ZNF395",1.23554746470091e-07,-1.67300180908014,0.152,0.221,0.00774811815113943,5,5,FALSE,"gdT","week12"
"DAB1",1.2714867853656e-07,1.57557857767512,0.152,0.112,0.00797349363102768,5,5,FALSE,"gdT","week12"
"B2M",1.293219378507e-07,-0.229781486148003,0.862,0.967,0.00810977872261738,5,5,FALSE,"gdT","week12"
"CLEC16A",1.2968355254082e-07,0.19805818046601,0.577,0.593,0.00813245557983483,5,5,FALSE,"gdT","week12"
"KIAA0232",1.39257974529115e-07,0.119416342619791,0.489,0.533,0.00873286758272078,5,5,FALSE,"gdT","week12"
"ABCA10",1.52982728606699e-07,-0.732104950634143,0.107,0.174,0.00959354691092611,5,5,FALSE,"gdT","week12"
"FBXO34",1.54875207036165e-07,0.228796716375434,0.54,0.565,0.00971222423323793,5,5,FALSE,"gdT","week12"
"PARVG",1.57346648425088e-07,0.366668039798598,0.356,0.311,0.00986720832273724,5,5,FALSE,"gdT","week12"
"FNBP4",1.67066361391502e-07,0.109105040030461,0.696,0.753,0.0104767315228611,5,5,FALSE,"gdT","week12"
