"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"PPP1R9A",1.1907148802147e-73,-0.646201413825065,0.106,0.19,7.46697301382641e-69,6,4,FALSE,"B","week44"
"IFIT1",1.2155308929032e-73,2.083248075046,0.117,0.023,7.62259422939595e-69,6,4,FALSE,"B","week44"
"TRIM22",2.52899841772891e-73,0.559623788003646,0.739,0.589,1.5859349077578e-68,6,4,FALSE,"B","week44"
"STEAP1B",3.72050464768666e-73,-0.496422131099346,0.753,0.791,2.3331284645643e-68,6,4,FALSE,"B","week44"
"ARHGEF7",3.73927836122817e-72,-0.800778513149335,0.717,0.702,2.34490146032618e-67,6,4,FALSE,"B","week44"
"ENSG00000283907",1.8003571368102e-71,0.68689326874625,0.278,0.128,1.12900396049367e-66,6,4,FALSE,"B","week44"
"RPS8",1.16030294698912e-69,-0.613469496037698,0.504,0.574,7.27625978056879e-65,6,4,FALSE,"B","week44"
"NAALADL2",1.34860723589595e-69,-1.75433083408678,0.06,0.127,8.45711597630352e-65,6,4,FALSE,"B","week44"
"NLRC5",1.74611795493408e-69,0.388185795007582,0.914,0.821,1.09499056953916e-64,6,4,FALSE,"B","week44"
"USP9Y",1.44948743710675e-67,0.697267549314285,0.477,0.276,9.0897357180964e-63,6,4,FALSE,"B","week44"
"GAS7",1.49290896854049e-67,-0.978913256294562,0.186,0.285,9.36203214171739e-63,6,4,FALSE,"B","week44"
"ENSG00000253853",3.22238236448713e-67,-1.82717806198024,0.045,0.11,2.02075598076988e-62,6,4,FALSE,"B","week44"
"PLSCR1",7.57544810494124e-65,0.813762184255495,0.433,0.247,4.75056350660865e-60,6,4,FALSE,"B","week44"
"HS3ST3B1",3.17665454150388e-64,-1.34646297849971,0.083,0.167,1.99208006297709e-59,6,4,FALSE,"B","week44"
"WDR7",3.2690838150919e-64,0.861083749917889,0.573,0.442,2.05004246044413e-59,6,4,FALSE,"B","week44"
"NUTM2B-AS1",5.49533719928101e-64,-0.446969404107002,0.568,0.578,3.44612595766912e-59,6,4,FALSE,"B","week44"
"SLC9A9",2.82816371232074e-61,0.806113570088212,0.41,0.248,1.77354146399634e-56,6,4,FALSE,"B","week44"
"MT-RNR2",1.28821786836548e-60,-0.165558119256229,0.994,1,8.07841425251995e-56,6,4,FALSE,"B","week44"
"MALAT1",1.88151490771222e-60,-0.164067551648042,1,1,1.17989799862633e-55,6,4,FALSE,"B","week44"
"ENSG00000290199",2.49334408706101e-59,-1.12464677382321,0.075,0.151,1.56357607699596e-54,6,4,FALSE,"B","week44"
"ENSG00000237550",7.66236284218959e-57,-0.920111025702844,0.204,0.284,4.80506773833709e-52,6,4,FALSE,"B","week44"
"TIAM1",1.20484169862403e-55,-1.57490274652669,0.074,0.15,7.55556229207129e-51,6,4,FALSE,"B","week44"
"RPL34",1.82626581137542e-55,-0.586460495988936,0.458,0.516,1.14525129031353e-50,6,4,FALSE,"B","week44"
"ZDHHC14",2.03757501516606e-55,0.418691615754411,0.692,0.546,1.27776329201064e-50,6,4,FALSE,"B","week44"
"MIR3667HG",3.45285677798522e-55,-0.441244354444185,0.542,0.594,2.16528648547453e-50,6,4,FALSE,"B","week44"
"GPM6A",5.32062767047663e-55,0.654839702361848,0.156,0.058,3.3365656121559e-50,6,4,FALSE,"B","week44"
"ZNF19",7.11006910000105e-55,1.69049008446782,0.118,0.03,4.45872433261066e-50,6,4,FALSE,"B","week44"
"UTY",1.93253894963538e-54,0.599420902835671,0.538,0.354,1.21189517531635e-49,6,4,FALSE,"B","week44"
"ZNF805",3.49340029344374e-54,-1.9704305022859,0.113,0.144,2.19071132401857e-49,6,4,FALSE,"B","week44"
"WDFY1",4.85887113631456e-54,0.643790544080543,0.591,0.408,3.04699808958286e-49,6,4,FALSE,"B","week44"
"RRP7A",4.18045422838834e-53,-0.804624899417397,0.183,0.243,2.62156284662233e-48,6,4,FALSE,"B","week44"
"BACH2",4.74106076527225e-53,-0.381980696646234,0.97,0.972,2.97311920590223e-48,6,4,FALSE,"B","week44"
"IGHA1",1.02697089909924e-52,1.35909358772571,0.17,0.063,6.44013450825132e-48,6,4,FALSE,"B","week44"
"TPT1",1.83336626005274e-52,-0.470243637913091,0.62,0.636,1.14970398167907e-47,6,4,FALSE,"B","week44"
"MT-CO1",7.39260149733223e-52,-0.289630599459831,0.814,0.795,4.63590039897704e-47,6,4,FALSE,"B","week44"
"STAT2",9.13796011461201e-52,0.46062010019891,0.708,0.594,5.73041478787319e-47,6,4,FALSE,"B","week44"
"RPL14",9.38362444470531e-52,-0.625847363217214,0.331,0.378,5.8844708892747e-47,6,4,FALSE,"B","week44"
"TMCC3",6.5106582537209e-51,1.46225218734239,0.119,0.031,4.08283379090838e-46,6,4,FALSE,"B","week44"
"RPL19",6.89363053199669e-50,-0.562822676133394,0.481,0.515,4.32299570661512e-45,6,4,FALSE,"B","week44"
"RPS3",2.00442903900375e-49,-0.606372253685295,0.411,0.447,1.25697745035925e-44,6,4,FALSE,"B","week44"
"SGCE",9.90615557649514e-48,-1.05165646096962,0.12,0.189,6.21215016202011e-43,6,4,FALSE,"B","week44"
"UGDH-AS1",9.96292100659053e-48,1.68246748914285,0.11,0.042,6.24774776323292e-43,6,4,FALSE,"B","week44"
"PLEKHG7",2.05892113634017e-47,1.58048558824751,0.114,0.034,1.29114944459892e-42,6,4,FALSE,"B","week44"
"XRN1",4.5875299180466e-47,0.358107024192736,0.848,0.747,2.87684001160702e-42,6,4,FALSE,"B","week44"
"SLFN12L",8.74695425049206e-47,1.58716903811945,0.144,0.055,5.48521501048357e-42,6,4,FALSE,"B","week44"
"COL9A3",4.20134628182193e-46,1.09528576524983,0.153,0.056,2.63466425333053e-41,6,4,FALSE,"B","week44"
"MT-CYB",1.25402100898702e-45,-0.470439502744602,0.474,0.491,7.8639657473576e-41,6,4,FALSE,"B","week44"
"OXR1",1.28921167207722e-45,5.1775171261705,0.339,0.228,8.08464639559627e-41,6,4,FALSE,"B","week44"
"PARP12",1.84239505845107e-45,0.533410505247425,0.587,0.427,1.15536594115466e-40,6,4,FALSE,"B","week44"
"GBP5",2.1446433900919e-45,0.63473480067163,0.451,0.308,1.34490586992663e-40,6,4,FALSE,"B","week44"
"RPL37A",6.87996957614903e-45,-0.587736068937217,0.365,0.409,4.31442892120306e-40,6,4,FALSE,"B","week44"
"MGAT4A",6.98732742653416e-45,0.902310117685437,0.298,0.155,4.38175302917957e-40,6,4,FALSE,"B","week44"
"IFI6",1.62820394692945e-44,1.32418504037993,0.12,0.037,1.02104669511946e-39,6,4,FALSE,"B","week44"
"ANKUB1",6.05975751380364e-44,-1.31362364602388,0.095,0.147,3.80007393690626e-39,6,4,FALSE,"B","week44"
"RPS4Y1",2.02489583144879e-43,0.622865436463041,0.312,0.159,1.26981217590153e-38,6,4,FALSE,"B","week44"
"OAS1",2.28285562862599e-43,0.989359035377324,0.284,0.137,1.43157876471136e-38,6,4,FALSE,"B","week44"
"FRMD4A",7.6970766467478e-43,-1.16131299695676,0.086,0.143,4.82683676517554e-38,6,4,FALSE,"B","week44"
"RPS11",1.67019352996943e-42,-0.646586243874856,0.38,0.423,1.04737836264383e-37,6,4,FALSE,"B","week44"
"ACTB",2.4887852257839e-42,-0.376603502560062,0.543,0.555,1.56071721508908e-37,6,4,FALSE,"B","week44"
"SLC10A7",5.16859625699366e-42,0.86550695332637,0.346,0.196,3.24122671276072e-37,6,4,FALSE,"B","week44"
"LINC01128",5.32057293612381e-42,-1.80949884685604,0.084,0.125,3.33653128824324e-37,6,4,FALSE,"B","week44"
"DDX3Y",8.10616381902549e-42,0.664654870625209,0.265,0.125,5.08337533091088e-37,6,4,FALSE,"B","week44"
"EMILIN2",1.377791754514e-41,-0.792988462793141,0.202,0.255,8.64013209255727e-37,6,4,FALSE,"B","week44"
"RPS27AP16",1.48406807905044e-41,-1.01824109408777,0.13,0.197,9.30659092372532e-37,6,4,FALSE,"B","week44"
"CDC14A",7.47034981989886e-41,0.619882426501126,0.51,0.369,4.68465637205857e-36,6,4,FALSE,"B","week44"
"ENSG00000290588",2.03556294166828e-40,1.43959841354699,0.108,0.031,1.27650152072018e-35,5,4,FALSE,"B","week44"
"HSH2D",4.010712070969e-40,0.408988116020362,0.643,0.491,2.51511753970466e-35,6,4,FALSE,"B","week44"
"LAP3",4.01251199995183e-40,0.700279990201496,0.374,0.216,2.51624627516979e-35,6,4,FALSE,"B","week44"
"NCK1-DT",5.49658014471626e-40,-1.40649205934596,0.076,0.13,3.44690540875157e-35,6,4,FALSE,"B","week44"
"PTPRK",6.17670144515317e-40,0.987861663033668,0.215,0.118,3.87340947625556e-35,6,4,FALSE,"B","week44"
"IFIT2",8.89187054204188e-40,0.994289318270883,0.187,0.082,5.57609201691446e-35,6,4,FALSE,"B","week44"
"RPL5",1.5812308531423e-39,-0.484368964861371,0.46,0.481,9.91589868005537e-35,6,4,FALSE,"B","week44"
"JAK2",3.23049983470598e-39,0.492295458606345,0.618,0.458,2.02584644634412e-34,6,4,FALSE,"B","week44"
"RPLP2",4.28019576637619e-39,-0.63053342425158,0.404,0.445,2.68411076509451e-34,6,4,FALSE,"B","week44"
"RPL21",2.81188595718053e-38,-0.634164681836544,0.332,0.385,1.76333368374791e-33,6,4,FALSE,"B","week44"
"GBP4",4.47838349115562e-38,0.332836336972337,0.783,0.671,2.80839428730369e-33,6,4,FALSE,"B","week44"
"RPS4X",9.51926057675542e-38,-0.491951472716759,0.352,0.379,5.96952830768332e-33,6,4,FALSE,"B","week44"
"RRP7BP.1",1.37738469577202e-37,-0.65864696611542,0.2,0.25,8.63757942718632e-33,6,4,FALSE,"B","week44"
"TUBB8",1.47833797065552e-37,1.26325518840001,0.107,0.033,9.27065741398079e-33,5,4,FALSE,"B","week44"
"PHF11",4.91143538897823e-37,0.49228134610497,0.552,0.391,3.07996113242825e-32,6,4,FALSE,"B","week44"
"BTN3A1",6.47265394476402e-37,0.496681156685174,0.551,0.386,4.05900128876151e-32,6,4,FALSE,"B","week44"
"SLC38A1",1.3184055552556e-36,-0.247377802538525,0.934,0.93,8.26772123700789e-32,6,4,FALSE,"B","week44"
"DPY19L1P1",2.64752504080406e-36,-1.11875834798013,0.066,0.114,1.66026295308823e-31,6,4,FALSE,"B","week44"
"NBPF26",3.0114565273045e-36,-1.24037373969502,0.074,0.113,1.88848438827265e-31,6,4,FALSE,"B","week44"
"CDK14",4.5348595984102e-36,-0.266022942984815,0.861,0.88,2.84381045416304e-31,6,4,FALSE,"B","week44"
"SORL1",7.89820463595247e-36,0.286051335908176,0.816,0.718,4.95296412720579e-31,6,4,FALSE,"B","week44"
"POU2F2",9.65263004616933e-36,-0.301459141222653,0.817,0.833,6.05316430195279e-31,6,4,FALSE,"B","week44"
"CD22",9.96759083711489e-36,-0.538989255183244,0.283,0.333,6.25067621395475e-31,6,4,FALSE,"B","week44"
"ENSG00000251652",1.06745271868346e-35,-1.46173317568043,0.059,0.113,6.69399599886397e-31,6,4,FALSE,"B","week44"
"KIAA0586",2.41546645004684e-35,-0.846672639212912,0.275,0.274,1.51473901082437e-30,6,4,FALSE,"B","week44"
"GRK3",3.02855992679372e-35,-0.25086918932099,0.822,0.825,1.89920993009234e-30,6,4,FALSE,"B","week44"
"RPL23",3.14716156833734e-35,-0.538750490582394,0.392,0.413,1.97358501950434e-30,6,4,FALSE,"B","week44"
"C19orf12",3.58735344551086e-35,-1.08588511166557,0.169,0.192,2.24962934567986e-30,6,4,FALSE,"B","week44"
"ATP8A1",6.22499058502593e-35,0.337312327732504,0.819,0.737,3.90369159586976e-30,6,4,FALSE,"B","week44"
"PPM1K",7.57049506305843e-35,0.374659359920443,0.713,0.601,4.74745745404394e-30,6,4,FALSE,"B","week44"
"ZDHHC21",1.06602694722251e-34,0.628435082787755,0.409,0.251,6.68505498603233e-30,6,4,FALSE,"B","week44"
"ISG20",2.39910902919735e-34,0.41267835097112,0.571,0.424,1.50448127220966e-29,6,4,FALSE,"B","week44"
"IFITM1",4.34355365825693e-34,0.841636205191823,0.128,0.05,2.72384249909292e-29,6,4,FALSE,"B","week44"
"RPL32",4.96221809191998e-34,-0.543450399943083,0.338,0.367,3.11180696544302e-29,6,4,FALSE,"B","week44"
"RPL12",1.61145394846077e-33,-0.635456444894887,0.272,0.309,1.01054277107975e-28,6,4,FALSE,"B","week44"
"TMSB10",1.77153118366021e-33,-0.769359596940023,0.224,0.255,1.11092720527331e-28,6,4,FALSE,"B","week44"
"RIGI",2.10880413019164e-33,0.482377041050118,0.554,0.406,1.32243107004317e-28,6,4,FALSE,"B","week44"
"XIST",2.2732506897489e-33,-0.301359635283851,0.307,0.402,1.42555550754153e-28,6,4,FALSE,"B","week44"
"PTMA",2.33550348488326e-33,-0.302236516219021,0.85,0.852,1.46459423537029e-28,6,4,FALSE,"B","week44"
"TRANK1",2.60687911124699e-33,0.265474838136829,0.878,0.802,1.63477389066299e-28,6,4,FALSE,"B","week44"
"RPL13",2.74414761279334e-33,-0.557318671403227,0.352,0.384,1.72085496798271e-28,6,4,FALSE,"B","week44"
"THEMIS2",3.05361881792863e-33,1.21680911408986,0.134,0.051,1.91492436072304e-28,6,4,FALSE,"B","week44"
"MT-ND1",6.1658313701782e-33,-0.474783492234759,0.337,0.357,3.86659285223875e-28,6,4,FALSE,"B","week44"
"RPL6",8.97136894934886e-33,-0.408835104531103,0.403,0.403,5.62594546813667e-28,6,4,FALSE,"B","week44"
"GBP1",1.01623889838099e-32,0.42718236540001,0.431,0.297,6.3728341317472e-28,6,4,FALSE,"B","week44"
"RPLP1",1.43102920133315e-32,-0.528254856871378,0.385,0.419,8.97398412156021e-28,6,4,FALSE,"B","week44"
"SETDB2",1.60168548375688e-32,0.52540131750155,0.518,0.356,1.00441696686394e-27,6,4,FALSE,"B","week44"
"WDFY4",1.89792422659891e-32,0.204020177636958,0.954,0.898,1.19018828250018e-27,6,4,FALSE,"B","week44"
"UBA6-DT",2.90445196612699e-32,-0.68913960056942,0.201,0.249,1.82138182795823e-27,6,4,FALSE,"B","week44"
"RPS29",6.07663821005249e-32,-0.6078172107382,0.346,0.372,3.81065982152392e-27,6,4,FALSE,"B","week44"
"SP110",1.94774694519416e-31,0.193065389952053,0.877,0.81,1.22143210933126e-26,6,4,FALSE,"B","week44"
"TRIM25",2.08151642366752e-31,0.677802417548939,0.35,0.198,1.3053189492819e-26,6,4,FALSE,"B","week44"
"CLIC4",2.61423929396712e-31,-0.395654289387515,0.557,0.571,1.63938946124678e-26,6,4,FALSE,"B","week44"
"RPL35",3.89978234736779e-31,-0.704235067320855,0.215,0.253,2.44555351003434e-26,6,4,FALSE,"B","week44"
"RPS19",4.0071967374474e-31,-0.538369742926827,0.373,0.41,2.51291307405326e-26,6,4,FALSE,"B","week44"
"SMCHD1",5.60927658388331e-31,0.239274131988862,0.967,0.949,3.51757734575322e-26,6,4,FALSE,"B","week44"
"ARHGEF3",6.09121914246184e-31,0.517887740581103,0.425,0.282,3.81980352423782e-26,6,4,FALSE,"B","week44"
"RPL11",9.55185061410538e-31,-0.392440074512063,0.564,0.568,5.98996552010548e-26,6,4,FALSE,"B","week44"
"EFCAB11",1.35893491853838e-30,0.685395939334513,0.235,0.129,8.52188087415419e-26,6,4,FALSE,"B","week44"
"RPL18",1.4976313596978e-30,-0.665237021909187,0.275,0.301,9.39164625666493e-26,6,4,FALSE,"B","week44"
"ADAR",1.93706480181603e-30,0.31451589076477,0.746,0.627,1.21473333721883e-25,6,4,FALSE,"B","week44"
"RPL3",2.23550396764768e-30,-0.353954757003959,0.517,0.511,1.40188453811186e-25,6,4,FALSE,"B","week44"
"SMIM14",2.24966783380295e-30,-0.342461163213143,0.574,0.579,1.41076669857783e-25,6,4,FALSE,"B","week44"
"ANKRD12",5.91624852131681e-30,-0.251732494731084,0.966,0.96,3.71007944771777e-25,6,4,FALSE,"B","week44"
"MTG2",8.21293530508918e-30,-0.70900332453055,0.151,0.192,5.15033172982142e-25,6,4,FALSE,"B","week44"
"WWC3",8.60812559198334e-30,-0.506477812093139,0.275,0.326,5.39815555873275e-25,6,4,FALSE,"B","week44"
"RPL8",1.09999181173161e-29,-0.525475644697023,0.311,0.33,6.8980486513689e-25,6,4,FALSE,"B","week44"
"RMI2",1.78806701970952e-29,0.782324020289562,0.22,0.115,1.12129682805984e-24,6,4,FALSE,"B","week44"
"RPS18",1.84820846674903e-29,-0.590612583773432,0.199,0.235,1.15901152949832e-24,6,4,FALSE,"B","week44"
"IFIH1",2.02621610657699e-29,0.385000890434605,0.576,0.438,1.27064012043443e-24,6,4,FALSE,"B","week44"
"PGAP1",2.30333765992369e-29,0.904408389171574,0.178,0.09,1.44442304653815e-24,6,4,FALSE,"B","week44"
"TXLNGY",3.53161236675776e-29,0.547260079726347,0.249,0.128,2.21467411519379e-24,6,4,FALSE,"B","week44"
"UBB",3.83988959110689e-29,-0.681098051331564,0.223,0.243,2.40799476258313e-24,6,4,FALSE,"B","week44"
"GNS",4.34825206289543e-29,-0.620386151663033,0.167,0.192,2.72678886864172e-24,6,4,FALSE,"B","week44"
"COL19A1",1.08114523549565e-28,-0.321408724811056,0.859,0.891,6.77986177179323e-24,6,4,FALSE,"B","week44"
"MT-CO3",1.92677810700769e-28,-0.396090178882259,0.339,0.35,1.20828255090453e-23,6,4,FALSE,"B","week44"
"PAX5",2.14886651684399e-28,-0.259714763673074,0.909,0.905,1.34755419271287e-23,6,4,FALSE,"B","week44"
"TXLNGY.1",3.09597735558887e-28,0.650649849580933,0.158,0.069,1.94148739968978e-23,5,4,FALSE,"B","week44"
"HSP90AB1",6.12042364587292e-28,-0.255737391907254,0.587,0.587,3.83811766832691e-23,6,4,FALSE,"B","week44"
"KDM5D",8.75746266306378e-28,0.5796057399813,0.217,0.109,5.4918048360073e-23,6,4,FALSE,"B","week44"
"RPS5",1.14904852729656e-27,-0.505307489284268,0.254,0.28,7.20568331467674e-23,6,4,FALSE,"B","week44"
"ENSG00000287092",1.21213140968219e-27,0.179127340106455,0.767,0.716,7.60127607011699e-23,6,4,FALSE,"B","week44"
"RBPJ",1.47990275059273e-27,0.779232461424674,0.469,0.383,9.280470148967e-23,6,4,FALSE,"B","week44"
"SWAP70",1.63363677272746e-27,-0.170427450212893,0.867,0.858,1.02445362017739e-22,6,4,FALSE,"B","week44"
"ZFY",4.09030544543585e-27,0.473497160602203,0.196,0.097,2.56503054483282e-22,6,4,FALSE,"B","week44"
"HAPLN3",4.22026372128287e-27,0.682005005287952,0.152,0.077,2.64652737961649e-22,6,4,FALSE,"B","week44"
"SAMD9",8.52304351723523e-27,0.41318156547443,0.512,0.377,5.34480058965821e-22,6,4,FALSE,"B","week44"
