"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"ENSG00000265781",4.83420174185405e-147,-10.9217232474394,0.001,0.18,3.03152791231667e-142,1,3,TRUE,"CD8_Naive_T","week12"
"MTCO1P12",1.79833557392056e-137,4.18550933746236,0.202,0.011,1.12773623840558e-132,4,5,FALSE,"CD8_Naive_T","week12"
"MT-RNR1",1.15693323064725e-120,0.527433261830668,0.988,0.998,7.25512828938893e-116,5,5,FALSE,"CD8_Naive_T","week12"
"CCN6",1.51218327464738e-94,9.56463627556975,0.114,0.001,9.48290131531372e-90,2,2,FALSE,"CD8_Naive_T","week12"
"IFI44L",2.6744641125034e-94,1.74055026853399,0.468,0.246,1.67715644495088e-89,5,5,FALSE,"CD8_Naive_T","week12"
"DCLRE1A",5.24801421233589e-93,-4.67818995742169,0.022,0.16,3.29102971255584e-88,4,5,FALSE,"CD8_Naive_T","week12"
"NRXN3",7.20002084392794e-93,4.87007548443353,0.173,0.052,4.51513307122721e-88,5,5,FALSE,"CD8_Naive_T","week12"
"MT-ND5",8.6994164293661e-92,0.580725397770316,0.935,0.919,5.45540404285548e-87,5,5,FALSE,"CD8_Naive_T","week12"
"CD5L",1.02294807171755e-89,-6.3603195111134,0.003,0.124,6.41490735774075e-85,3,3,FALSE,"CD8_Naive_T","week12"
"ENSG00000260990",4.16045364988045e-89,8.15782133026566,0.112,0.001,2.60902048384003e-84,2,3,FALSE,"CD8_Naive_T","week12"
"PRDM14",5.14606064975424e-89,-5.71511669366753,0.004,0.124,3.22709463346088e-84,2,5,FALSE,"CD8_Naive_T","week12"
"XAF1",1.72295461188099e-88,1.34154940146153,0.557,0.372,1.08046483711057e-83,5,5,FALSE,"CD8_Naive_T","week12"
"RNU4ATAC",2.21148416199911e-88,3.8016813363636,0.171,0.024,1.38682171798964e-83,4,5,FALSE,"CD8_Naive_T","week12"
"ENSG00000283907",8.58067862559284e-88,3.71834397658619,0.252,0.103,5.38094356610927e-83,5,5,FALSE,"CD8_Naive_T","week12"
"LTBP3",9.5524978426605e-88,-1.29737155691682,0.341,0.54,5.9903713971324e-83,5,5,FALSE,"CD8_Naive_T","week12"
"CCDC144A",6.50631575098565e-81,3.66696560089165,0.159,0.02,4.0801106074431e-76,4,5,FALSE,"CD8_Naive_T","week12"
"SAMD4A",1.48948799793309e-78,4.78346019424699,0.138,0.029,9.3405792350384e-74,5,5,FALSE,"CD8_Naive_T","week12"
"MT-CO1",4.53744815651516e-78,0.485687388129262,0.877,0.864,2.84543373895066e-73,5,5,FALSE,"CD8_Naive_T","week12"
"NETO1",1.27060524214676e-76,6.55271167812001,0.106,0.004,7.96796547350231e-72,4,4,FALSE,"CD8_Naive_T","week12"
