"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"KIZ-AS1",1.20139557047701e-14,-1.06250549298898,0.131,0.183,7.53395162246133e-10,6,4,FALSE,"NK","week44"
"NCAM1",1.32464133023814e-14,0.950072851016647,0.36,0.196,8.3068257819234e-10,6,4,FALSE,"NK","week44"
"IL12RB2",1.37649069345694e-14,0.108072051211372,0.321,0.369,8.63197313866844e-10,6,4,FALSE,"NK","week44"
"ENSG00000290084",1.4931792105191e-14,0.922020670551548,0.168,0.064,9.36372682916526e-10,6,4,FALSE,"NK","week44"
"UBC",1.75370269522474e-14,-0.54005547666172,0.505,0.509,1.09974696017544e-09,6,4,FALSE,"NK","week44"
"LINC00310",1.90072971772459e-14,-0.973744818692102,0.14,0.201,1.19194760598509e-09,6,4,FALSE,"NK","week44"
"PARP8",2.37935191146182e-14,0.239531864486483,0.972,0.926,1.4920915836777e-09,6,4,FALSE,"NK","week44"
"SLC27A4",4.40031201903531e-14,-0.382335081706182,0.63,0.62,2.75943566713704e-09,6,4,FALSE,"NK","week44"
"TXLNGY",4.53044191814741e-14,1.43596358378945,0.138,0.041,2.84104012687024e-09,5,3,FALSE,"NK","week44"
"NRIR",4.74556797045921e-14,1.5379468551528,0.132,0.041,2.97594567427497e-09,5,4,FALSE,"NK","week44"
"GUCY1A1",5.29098120284251e-14,-1.35819721159843,0.055,0.109,3.31797431230254e-09,5,4,FALSE,"NK","week44"
"RPLP2",5.34567182559483e-14,-0.772736275052669,0.227,0.287,3.35227080183052e-09,6,4,FALSE,"NK","week44"
"LINC02384",6.16816740844619e-14,0.591481647440557,0.376,0.234,3.8680577818366e-09,6,4,FALSE,"NK","week44"
"GAS7",7.22248193496018e-14,-0.441301972344115,0.549,0.631,4.52921842141353e-09,6,4,FALSE,"NK","week44"
"SERPINB9",7.94309035811596e-14,0.624365676541871,0.434,0.249,4.98111196357452e-09,6,4,FALSE,"NK","week44"
"CDHR3",9.42267137090884e-14,-0.622378245953298,0.341,0.437,5.90895721669693e-09,6,4,FALSE,"NK","week44"
"IFIH1",9.82814709431548e-14,0.545798235581083,0.603,0.413,6.16323104284524e-09,6,4,FALSE,"NK","week44"
"LINC02446",1.2234735708087e-13,1.18523608513434,0.138,0.056,7.67240276254133e-09,6,4,FALSE,"NK","week44"
"BAZ2B",1.32978395882668e-13,-0.440958059560406,0.426,0.468,8.3390752058021e-09,6,4,FALSE,"NK","week44"
"H1-4",1.34009610919157e-13,-0.83069349973084,0.166,0.23,8.40374270074032e-09,6,4,FALSE,"NK","week44"
"ATXN7L1",1.44639354466831e-13,-0.386396701346113,0.698,0.732,9.07033391861495e-09,6,4,FALSE,"NK","week44"
"NCOA1",2.03407791602553e-13,-0.281912691576472,0.937,0.92,1.27557026113961e-08,6,4,FALSE,"NK","week44"
"SYTL3",2.42458794119419e-13,0.440546303906732,0.865,0.757,1.52045909792287e-08,6,4,FALSE,"NK","week44"
"WDPCP",3.80035170048303e-13,-0.608115609272543,0.391,0.431,2.38320055137291e-08,6,4,FALSE,"NK","week44"
"EEF1A1",4.24433686146061e-13,-0.255095603260919,0.663,0.603,2.66162364582195e-08,6,4,FALSE,"NK","week44"
"THEMIS2",4.41517397300306e-13,1.4953639712355,0.159,0.052,2.76875559847022e-08,6,4,FALSE,"NK","week44"
"JPX",5.35206693756165e-13,-0.466481733065725,0.508,0.515,3.35628117654491e-08,6,4,FALSE,"NK","week44"
"RPLP1",5.74552553574856e-13,-0.598642828240195,0.279,0.3,3.60301906346792e-08,5,4,FALSE,"NK","week44"
"CTBP2",6.05272389171554e-13,-0.326012801681111,0.645,0.682,3.79566315249481e-08,6,4,FALSE,"NK","week44"
"STXBP5",6.82798990849349e-13,-0.405580477700412,0.566,0.58,4.28183247161627e-08,6,4,FALSE,"NK","week44"
"APBB1IP",7.55461414638913e-13,-0.343721865552527,0.802,0.787,4.73749853120062e-08,6,4,FALSE,"NK","week44"
"RPS27AP16",8.49679508960964e-13,-1.18063606349815,0.104,0.152,5.32834020069421e-08,6,4,FALSE,"NK","week44"
"RAB3IP",9.09268683220808e-13,-0.795833035489605,0.17,0.207,5.70202391247768e-08,6,4,FALSE,"NK","week44"
"SP110",9.77387238745159e-13,0.368430347315404,0.806,0.678,6.12919537417089e-08,6,4,FALSE,"NK","week44"
"RPL5",1.08010027401902e-12,-0.532285237836024,0.324,0.318,6.77330881837327e-08,6,4,FALSE,"NK","week44"
"TSC22D1",1.10551191423264e-12,0.579262566915959,0.504,0.319,6.93266521415289e-08,6,4,FALSE,"NK","week44"
"RPS11",1.28392774127211e-12,-0.72314781227602,0.251,0.293,8.05151086551742e-08,6,4,FALSE,"NK","week44"
"ATG7",1.31931094709313e-12,-0.424369690987596,0.591,0.59,8.27339894922103e-08,6,4,FALSE,"NK","week44"
"7SK",1.32802643202768e-12,0.504097203660423,0.872,0.756,8.32805375524559e-08,6,4,FALSE,"NK","week44"
"ENSG00000274767",1.43052840597946e-12,-0.762313245838166,0.283,0.347,8.97084363389718e-08,6,4,FALSE,"NK","week44"
"ENSG00000237550",1.52750390860501e-12,-0.973386511757065,0.125,0.174,9.57897701086204e-08,6,4,FALSE,"NK","week44"
"ABHD17A",1.66279294382683e-12,0.677735524243805,0.253,0.126,1.04273745507381e-07,6,4,FALSE,"NK","week44"
"MVB12B",1.71987886779265e-12,0.998153723415159,0.286,0.142,1.07853603799277e-07,6,4,FALSE,"NK","week44"
"LCP2",1.72025665025511e-12,-0.332285805315018,0.836,0.827,1.07877294537498e-07,6,4,FALSE,"NK","week44"
"ZCCHC2",1.82903572596533e-12,0.530525566722903,0.536,0.344,1.14698830375286e-07,6,4,FALSE,"NK","week44"
"PIK3CD",2.09685724098644e-12,-0.289569171145006,0.809,0.808,1.31493917582259e-07,6,4,FALSE,"NK","week44"
"ENSG00000273748",2.12060470862017e-12,-0.760720597561362,0.269,0.318,1.32983121277571e-07,6,4,FALSE,"NK","week44"
"PTPRM",2.61843453882757e-12,-0.986023582776215,0.185,0.23,1.64202029929877e-07,6,4,FALSE,"NK","week44"
"CLK1",2.87061172031186e-12,0.491880751825849,0.701,0.516,1.80016060980756e-07,6,4,FALSE,"NK","week44"
"ENSG00000285582",3.09770225503232e-12,-0.647060127326385,0.365,0.405,1.94256908413077e-07,6,4,FALSE,"NK","week44"
"PRMT3",3.92653513782924e-12,-0.664694929689547,0.254,0.311,2.46233018493272e-07,6,4,FALSE,"NK","week44"
"RIN3",4.64420845798423e-12,-0.266928286286917,0.844,0.841,2.91238312400191e-07,6,4,FALSE,"NK","week44"
"GALNT2",8.6862562600609e-12,0.461320460245425,0.763,0.587,5.44715130068419e-07,6,4,FALSE,"NK","week44"
"ARHGAP31",1.00028402808377e-11,-0.596496899841142,0.321,0.34,6.27278114011332e-07,6,4,FALSE,"NK","week44"
"MAFIP",1.09681991424409e-11,-1.3745086740463,0.054,0.106,6.87815768222467e-07,6,4,FALSE,"NK","week44"
"ARRB1",1.10055618241171e-11,-0.694922906738563,0.237,0.289,6.90158781990381e-07,6,4,FALSE,"NK","week44"
"TMSB4X",1.11194738656485e-11,-0.232370501528816,0.824,0.797,6.97302206114815e-07,6,4,FALSE,"NK","week44"
"GBP1",1.16541776930912e-11,0.989275319427889,0.209,0.095,7.30833483133749e-07,6,4,FALSE,"NK","week44"
"PACS1",1.3539123922906e-11,-0.294336337812169,0.863,0.869,8.49038461205437e-07,6,4,FALSE,"NK","week44"
