"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"ENSG00000289228",2.27189084358362e-17,-4.30856845601195,0.019,0.106,1.42470274801129e-12,3,5,FALSE,"CD14_Mono_Infl","week44"
"XAF1",2.2762007065694e-17,1.6142525170096,0.358,0.16,1.42740546308967e-12,5,5,FALSE,"CD14_Mono_Infl","week44"
"ENSG00000286533",2.40916114047692e-17,-0.83176728249583,0.574,0.684,1.51078495119308e-12,5,5,FALSE,"CD14_Mono_Infl","week44"
"PPP1R42",2.53657044173308e-17,-4.61945276138874,0.018,0.1,1.59068332401082e-12,5,4,FALSE,"CD14_Mono_Infl","week44"
"SND1",3.23592043890872e-17,-0.449321824910494,0.813,0.829,2.02924570723966e-12,5,5,FALSE,"CD14_Mono_Infl","week44"
"LINC00278",5.73205420852967e-17,1.93060945958609,0.251,0.083,3.59457119416896e-12,4,5,FALSE,"CD14_Mono_Infl","week44"
"IL12RB2",1.11733161261348e-16,-4.04420675270533,0.033,0.113,7.00678654269916e-12,4,5,FALSE,"CD14_Mono_Infl","week44"
"CMPK2",1.14344880876943e-16,1.0779753892628,0.449,0.23,7.17056747979311e-12,5,5,FALSE,"CD14_Mono_Infl","week44"
"SERPINB10",1.5947521276591e-16,-4.66888646794916,0.021,0.109,1.00006905925502e-11,3,5,FALSE,"CD14_Mono_Infl","week44"
"CYBB",1.62386611740417e-16,0.86200848718435,0.63,0.391,1.01832644222416e-11,5,5,FALSE,"CD14_Mono_Infl","week44"
"BACH2",1.81685660186121e-16,-1.45926965115059,0.326,0.37,1.13935077502716e-11,5,5,FALSE,"CD14_Mono_Infl","week44"
"TIAM1",2.77297577933899e-16,-1.19974133284878,0.296,0.421,1.73893311122348e-11,5,5,FALSE,"CD14_Mono_Infl","week44"
"AFF3",2.9357787876391e-16,-1.35019461893604,0.348,0.375,1.84102687772848e-11,5,5,FALSE,"CD14_Mono_Infl","week44"
"RPLP2",2.95341344285585e-16,-1.05865520969362,0.289,0.382,1.8520855700149e-11,5,5,FALSE,"CD14_Mono_Infl","week44"
"PSTPIP2",4.22755547786317e-16,0.647557085439862,0.882,0.758,2.651100040168e-11,5,5,FALSE,"CD14_Mono_Infl","week44"
"AKR1C1",4.29925549174227e-16,-2.35931670437577,0.073,0.178,2.69606311887158e-11,3,5,FALSE,"CD14_Mono_Infl","week44"
"BCL11B",7.33947036409274e-16,-1.6363492700351,0.186,0.227,4.60258186532256e-11,4,5,FALSE,"CD14_Mono_Infl","week44"
"GSG1L",9.92389429312334e-16,-4.31113772249678,0.019,0.1,6.22327411121765e-11,3,4,FALSE,"CD14_Mono_Infl","week44"
"EPSTI1",1.05262884340685e-15,0.954615456935375,0.575,0.342,6.60103547700435e-11,5,5,FALSE,"CD14_Mono_Infl","week44"
"MT-ATP6",1.12955353685853e-15,-0.766459496090472,0.409,0.486,7.08343022963987e-11,5,5,FALSE,"CD14_Mono_Infl","week44"
"ENSG00000232855",3.12476802574819e-15,3.87340064597624,0.153,0.079,1.95954202894669e-10,4,5,FALSE,"CD14_Mono_Infl","week44"
"SYNE2",3.70941786636205e-15,-1.42656872153172,0.255,0.343,2.32617594399564e-10,5,5,FALSE,"CD14_Mono_Infl","week44"
"RPL13A",5.26077134828788e-15,-0.842671813674764,0.371,0.406,3.29902971251133e-10,5,5,FALSE,"CD14_Mono_Infl","week44"
"MMP2-AS1",5.42088200952879e-15,1.31171235833666,0.375,0.19,3.39943510817551e-10,5,5,FALSE,"CD14_Mono_Infl","week44"
"LILRB4",1.04839454997881e-14,1.06703559643021,0.338,0.151,6.57448222291712e-10,5,5,FALSE,"CD14_Mono_Infl","week44"
"EEF1A1",1.07811790186238e-14,-0.387480254362519,0.853,0.87,6.76087736257899e-10,5,5,FALSE,"CD14_Mono_Infl","week44"
"SLC10A7",1.17482569063702e-14,1.45047522143571,0.341,0.177,7.36733190598477e-10,5,5,FALSE,"CD14_Mono_Infl","week44"
"RPS24",1.43110712843701e-14,-0.999726783216068,0.289,0.358,8.97447280242846e-10,5,5,FALSE,"CD14_Mono_Infl","week44"
"MTCO1P12",1.85486051980123e-14,2.67565284540352,0.144,0.031,1.16318303196735e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"TMEM132D",2.02602689734059e-14,-3.70859664147826,0.031,0.117,1.27052146732228e-09,3,5,FALSE,"CD14_Mono_Infl","week44"
"PLSCR1",2.18994590116616e-14,1.35248756156845,0.382,0.203,1.3733150746213e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"TSPAN14",2.19118054533859e-14,0.813359587353858,0.723,0.53,1.37408931998183e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"SEPTIN6",2.8250340690222e-14,-1.80800828312099,0.162,0.264,1.77157886468382e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"AMZ1",3.69767726536648e-14,1.89600241721012,0.267,0.118,2.31881341311132e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"CDC37",3.98600345014956e-14,-0.614278263297896,0.661,0.695,2.49962276358879e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"CHCHD3",4.10713774739596e-14,-0.657039478090905,0.463,0.513,2.57558608139201e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"YRDC",5.43460638153775e-14,1.62729943898458,0.253,0.105,3.40804166186232e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"RMRP",9.02233864750209e-14,-1.58840468539546,0.243,0.26,5.65790856584856e-09,4,5,FALSE,"CD14_Mono_Infl","week44"
"IKZF1",1.05330730591978e-13,-1.18381342907835,0.337,0.371,6.60529011542294e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"HSPA8",1.13303897493369e-13,-0.758911601686951,0.572,0.64,7.1052874118092e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"ARHGAP15",1.16370884042303e-13,-0.720040385435454,0.516,0.547,7.29761813829285e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"FHIT",1.24140110778861e-13,-1.54155886792622,0.251,0.326,7.78482634694236e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"OAS3",1.46310942936718e-13,1.84712492871521,0.259,0.11,9.17515923156156e-09,5,5,FALSE,"CD14_Mono_Infl","week44"
"WTAP",2.143593276915e-13,0.439699855577166,0.969,0.904,1.34424734395339e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"LINC02432",2.34407318354653e-13,2.49321868659075,0.179,0.06,1.46996829340203e-08,4,5,FALSE,"CD14_Mono_Infl","week44"
"IQGAP1",2.94012466034084e-13,0.414943221980636,0.956,0.904,1.84375217449974e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"ANK3",3.27568439921281e-13,-2.02180562744066,0.209,0.258,2.05418168674636e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"IGSF6",3.33804977923193e-13,0.958219996176478,0.347,0.169,2.09329101655634e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"TTC39B",3.81982331047891e-13,1.47777762618059,0.37,0.212,2.39541119800133e-08,4,5,FALSE,"CD14_Mono_Infl","week44"
"CCND3",3.99655667429448e-13,-1.55304092068465,0.154,0.218,2.50624069045007e-08,4,5,FALSE,"CD14_Mono_Infl","week44"
"DDX60L",5.19228979863048e-13,0.513465990677358,0.912,0.822,3.25608493272118e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"GOLGB1",6.14782589130947e-13,-0.565272742340471,0.514,0.586,3.85530161644017e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"MAILR",6.47125843839729e-13,0.608216637669173,0.893,0.775,4.05812616671894e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"CCL3L1",9.11987581266536e-13,-0.616352626190706,0.842,0.861,5.71907412212245e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"TCF7",1.31361883084931e-12,-1.63237873157436,0.13,0.216,8.23770368825605e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"ABTB2",1.54412078092958e-12,-0.592645769270141,0.64,0.736,9.68318141720943e-08,5,5,FALSE,"CD14_Mono_Infl","week44"
"HSPH1",1.63033158947704e-12,-0.775169628587009,0.432,0.555,1.02238093976105e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"FTL",1.97133690267096e-12,-0.492504148254872,0.868,0.887,1.23622537166496e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"ZEB1",2.00809201797138e-12,-1.07829239999714,0.271,0.318,1.25927450446986e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"HSPA5",2.14059328380749e-12,-0.597383274803282,0.538,0.531,1.34236604827568e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"PTPRJ",2.29481674449752e-12,0.343644273446996,0.986,0.953,1.43907958047439e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"EBI3",2.4294516748899e-12,-0.854015652151447,0.407,0.481,1.52350914532346e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"HSP90AA1",2.96022695433023e-12,-0.823088798657076,0.803,0.823,1.85635832306049e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"SSH2",2.99862241443073e-12,-0.746959717411161,0.451,0.478,1.88043611608951e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"ENSG00000260269",3.26909384218247e-12,2.66399762855723,0.122,0.032,2.05004874843263e-07,3,5,FALSE,"CD14_Mono_Infl","week44"
"CPA6",3.35691870683332e-12,-3.02581611477114,0.024,0.104,2.10512372105517e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"MGLL",3.39996988892661e-12,-0.415049449866421,0.881,0.91,2.13212111734588e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"TNRC6B",3.57036421260918e-12,-0.726358503715148,0.457,0.477,2.23897539772722e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"CEP85L",3.57295907159128e-12,-0.908026354492545,0.328,0.348,2.24060263379489e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"ETS1",4.3640253680906e-12,-1.09561812094139,0.285,0.321,2.73668030832961e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"ENSG00000237550",4.74403874974494e-12,-1.47187991424622,0.15,0.232,2.97498669996505e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"INKA2",5.13106832720925e-12,-2.72729984857382,0.056,0.117,3.21769294799292e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"TC2N",6.03808820358502e-12,-1.98663065210666,0.099,0.151,3.78648511246816e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"MAP4K4",6.14846339080404e-12,-0.370858922809958,0.809,0.812,3.85570139237322e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"LILRB1",6.72528896776865e-12,1.31190741587459,0.366,0.195,4.21742871168772e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"ADAMTS17",7.05253848733622e-12,-2.74527126736197,0.036,0.114,4.42264688540854e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"H4C8",7.20202644139556e-12,3.45364426725292,0.109,0.029,4.51639078139916e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"RCSD1",7.59032377062525e-12,-0.939782227125474,0.322,0.388,4.75989203655909e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"MT-ND4",7.90070429097005e-12,-0.376573092800632,0.705,0.748,4.95453166086732e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"ESF1",7.93546294772267e-12,-0.819858321072585,0.234,0.352,4.97632881451689e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"MB21D2",8.63245208309735e-12,-0.972877792124697,0.222,0.348,5.41341070131035e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"MSR1",8.67986275216777e-12,2.48257076517922,0.134,0.034,5.44314193188441e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"ZBTB20",9.47791873102303e-12,-0.970599391502307,0.341,0.365,5.94360283622454e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"PARP14",1.00766263006481e-11,0.771797709414305,0.773,0.612,6.31905235313642e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"UBB",1.01362772798926e-11,-0.931800556615802,0.376,0.431,6.35645948222066e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"LEF1",1.01532836706487e-11,-1.75271704501594,0.149,0.225,6.3671241898638e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"OPTN",1.0435870611008e-11,0.778342105935046,0.568,0.36,6.54433446016309e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"ENSG00000287937",1.24107610596834e-11,-3.34039753952114,0.055,0.126,7.78278826052745e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"RPL34",1.29350894757453e-11,-1.13409313105577,0.288,0.351,8.11159461023988e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"CAMK4",1.48852864840114e-11,-1.05589016043899,0.254,0.283,9.33456315412354e-07,5,5,FALSE,"CD14_Mono_Infl","week44"
"CAMKK1",1.5279119165435e-11,1.90411447169156,0.167,0.052,9.58153562864426e-07,4,5,FALSE,"CD14_Mono_Infl","week44"
"PDE3B",1.59815713315101e-11,-0.997299762371546,0.487,0.508,1.002204338199e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"DOCK9",1.70369340068837e-11,-1.77261460374958,0.109,0.164,1.06838613157168e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"DGKA",1.90650754894738e-11,-1.60340603470369,0.128,0.188,1.1955708839449e-06,4,5,FALSE,"CD14_Mono_Infl","week44"
"KLHDC4",2.03981007033508e-11,-1.20214653919768,0.183,0.258,1.27916489510713e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"TGFBR2",2.04280339638512e-11,-0.957223804773734,0.253,0.278,1.28104200987311e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"TMEM120A",2.13829853936512e-11,1.44504894190082,0.276,0.132,1.34092701403586e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"HYOU1",2.18260451572141e-11,-0.738649298676577,0.291,0.375,1.36871129180889e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"LILRA1",2.36622827003278e-11,1.78517384941143,0.143,0.04,1.48386174813756e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"GPC3",2.52235336330367e-11,-2.78567520931402,0.031,0.1,1.58176779412773e-06,4,5,FALSE,"CD14_Mono_Infl","week44"
"FAM20A",2.5766427587487e-11,1.97057600950584,0.104,0.021,1.61581267401131e-06,4,4,FALSE,"CD14_Mono_Infl","week44"
"SARAF",3.11908700812593e-11,-1.09947231362398,0.249,0.304,1.95597946279577e-06,4,5,FALSE,"CD14_Mono_Infl","week44"
"NOTCH2NLB",3.2958346167654e-11,1.16135586920634,0.227,0.092,2.06681788817358e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"CCL2",3.41894908304221e-11,1.67983688646516,0.19,0.07,2.14402296997577e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"P2RY8",3.97004273929248e-11,-1.6177585230837,0.16,0.199,2.48961380181032e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"MANBA",4.04137016217057e-11,0.921544776307176,0.666,0.488,2.53434322869716e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"GK",4.3585525025601e-11,0.630428246856631,0.896,0.826,2.73324827435544e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"FAM102A",5.13826454405133e-11,-1.73148810825206,0.08,0.136,3.22220569557459e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"LACC1",5.43129526699329e-11,0.808940689821129,0.554,0.361,3.40596526193149e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"RRP12",5.7557018568225e-11,-0.93622417837366,0.206,0.308,3.60940063441339e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"ATM",6.80842045618908e-11,-0.830728462698593,0.329,0.345,4.26956046807617e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"ENSG00000230773",7.62314152150684e-11,-3.27075779044843,0.042,0.101,4.78047204813694e-06,3,5,FALSE,"CD14_Mono_Infl","week44"
"NCL",7.73287072129664e-11,-0.381829878719405,0.697,0.691,4.84928322932512e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"PITPNC1",8.66471331444165e-11,-0.552095013507912,0.549,0.573,5.43364171948636e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"COL19A1",1.21980559058627e-10,-1.76735494361517,0.109,0.138,7.64940085856649e-06,4,5,FALSE,"CD14_Mono_Infl","week44"
"ZNF805",1.2452065886826e-10,-2.68071487426694,0.076,0.143,7.80869051762858e-06,4,5,FALSE,"CD14_Mono_Infl","week44"
"ENSG00000235979",1.25646952219389e-10,-1.16464330588617,0.156,0.245,7.87932037367791e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"RPL13",1.26556298362886e-10,-1.15268102297047,0.192,0.253,7.93634547033656e-06,4,5,FALSE,"CD14_Mono_Infl","week44"
"NELL2",1.35505440085706e-10,-1.52564775929909,0.183,0.226,8.49754614777463e-06,5,5,FALSE,"CD14_Mono_Infl","week44"
"NAALADL2",1.41077509706045e-10,-1.92994754507083,0.079,0.151,8.84697063366608e-06,4,5,FALSE,"CD14_Mono_Infl","week44"
"RPS8",1.62267306243151e-10,-0.750464186774101,0.332,0.396,1.0175782774508e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"SH3BP2",1.65299625623717e-10,0.423995073608919,0.797,0.608,1.03659395228633e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"MT-CO1",1.66792914456443e-10,-0.257779486118166,0.859,0.83,1.04595836655636e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"RPL4",1.70659288179263e-10,-0.584195343385316,0.402,0.414,1.07020439617216e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"CCL3",1.72202425474802e-10,-0.493307912250268,0.946,0.943,1.07988141015248e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"MS4A6E",2.02867085898717e-10,0.794960929868871,0.557,0.382,1.27217949567086e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"RACK1",2.10102272004261e-10,-0.667453316492103,0.346,0.364,1.31755134773872e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"RPL37A",2.87132836155777e-10,-0.893406108794807,0.241,0.319,1.80061001553288e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"UBA6-DT",2.94546148057831e-10,-2.00137433770162,0.067,0.136,1.84709889447066e-05,4,5,FALSE,"CD14_Mono_Infl","week44"
"ENSG00000287092",2.96654386348447e-10,-2.21239393957647,0.16,0.216,1.86031965679111e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"FOXO1",3.05373179500633e-10,-0.990274407068359,0.163,0.248,1.91499520864847e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"FRMD4A",3.06915945091273e-10,-1.73164619850742,0.094,0.175,1.92466989166737e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"PACS1",3.41120973962323e-10,-0.779285678634274,0.376,0.379,2.13916962771772e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"PLCL1",3.4556863014424e-10,-1.04110012417087,0.326,0.378,2.16706087963453e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"GPNMB",3.64124212052947e-10,1.77526303229926,0.15,0.048,2.28342293378403e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"ZFPM2",3.64674013574595e-10,-2.89320261009419,0.117,0.178,2.28687073912629e-05,4,5,FALSE,"CD14_Mono_Infl","week44"
"SLC25A13",3.7393880934339e-10,-0.350864958543227,0.847,0.868,2.3449702733924e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
"CCR7",3.81350588471797e-10,-0.737649048765268,0.29,0.39,2.39144954030664e-05,5,5,FALSE,"CD14_Mono_Infl","week44"
