"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","n_donors_pos_detect","n_donors_neg_detect","one_donor_flag","set","timepoint"
"RAB33B-AS1",1.14725020079776e-09,-0.382030630644445,0.212,0.233,7.19440600920275e-05,6,4,FALSE,"CD4_TCM","week44"
"EIF4A2",1.18230713222538e-09,-0.125241828230841,0.531,0.52,7.41424802618536e-05,6,4,FALSE,"CD4_TCM","week44"
"CRTC1",1.18521805763848e-09,-0.186932120332296,0.376,0.373,7.43250243945088e-05,6,4,FALSE,"CD4_TCM","week44"
"TAP2",1.19501084357581e-09,0.293034138711989,0.356,0.271,7.49391300006389e-05,6,4,FALSE,"CD4_TCM","week44"
"TMEM230",1.22790624432123e-09,-0.224588963304709,0.178,0.174,7.70020005813841e-05,6,4,FALSE,"CD4_TCM","week44"
"SERF2",1.22925406811862e-09,-0.245839879810271,0.228,0.229,7.70865226117188e-05,6,4,FALSE,"CD4_TCM","week44"
"CCT3",1.24278268326791e-09,-0.204011472951595,0.239,0.233,7.79349020677305e-05,6,4,FALSE,"CD4_TCM","week44"
"HCFC1",1.24610812038129e-09,-0.168029824264952,0.305,0.296,7.81434402291107e-05,6,4,FALSE,"CD4_TCM","week44"
"RLIM",1.26500585038958e-09,-0.208485809815465,0.27,0.264,7.93285168779305e-05,6,4,FALSE,"CD4_TCM","week44"
"DYNC1LI2",1.27087241435825e-09,-0.164387904736822,0.351,0.342,7.9696409104406e-05,6,4,FALSE,"CD4_TCM","week44"
"PROSER1",1.2799256500652e-09,0.30190376079934,0.194,0.138,8.02641375155885e-05,6,4,FALSE,"CD4_TCM","week44"
"STX12",1.2808344965133e-09,-0.112458269048294,0.296,0.263,8.03211312763489e-05,6,4,FALSE,"CD4_TCM","week44"
"PSMA1",1.3051898213509e-09,-0.169385463370677,0.838,0.824,8.18484536969152e-05,6,4,FALSE,"CD4_TCM","week44"
"ANKH",1.32724301054705e-09,-0.137968765897863,0.689,0.668,8.32314091914057e-05,6,4,FALSE,"CD4_TCM","week44"
"ZNF581",1.33556978584565e-09,0.33849981308777,0.308,0.23,8.37535812703806e-05,6,4,FALSE,"CD4_TCM","week44"
"PMS2P4.1",1.33974638005197e-09,0.226564084444246,0.207,0.151,8.4015495493059e-05,6,4,FALSE,"CD4_TCM","week44"
"PFDN5",1.34601237210295e-09,-0.365860234822206,0.135,0.144,8.44084358545759e-05,6,4,FALSE,"CD4_TCM","week44"
"NORAD",1.35993481498779e-09,-0.107799794654923,0.404,0.373,8.52815122478845e-05,6,4,FALSE,"CD4_TCM","week44"
"QARS1",1.36421124060591e-09,-0.249104988312468,0.168,0.167,8.55496868983968e-05,6,4,FALSE,"CD4_TCM","week44"
"PDK3",1.36874582407231e-09,-0.130914861317892,0.36,0.336,8.58340506275749e-05,6,4,FALSE,"CD4_TCM","week44"
"PARP8",1.39659577957419e-09,0.225403676429942,0.712,0.632,8.75805213370976e-05,6,4,FALSE,"CD4_TCM","week44"
"ITGA5",1.41232266815215e-09,-0.209956683330519,0.361,0.361,8.85667545198211e-05,6,4,FALSE,"CD4_TCM","week44"
"EDEM1",1.45102523313449e-09,-0.157256612666803,0.482,0.478,9.09937923698639e-05,6,4,FALSE,"CD4_TCM","week44"
"RREB1",1.45290218399112e-09,-0.142215762337702,0.599,0.581,9.11114959580834e-05,6,4,FALSE,"CD4_TCM","week44"
"CCDC146",1.58069525372095e-09,-0.259840146514807,0.167,0.164,9.91253993608406e-05,6,4,FALSE,"CD4_TCM","week44"
"SF3B2",1.59947278808003e-09,-0.168015859174388,0.403,0.393,0.000100302938540498,6,4,FALSE,"CD4_TCM","week44"
"RPS27L",1.62119917065076e-09,-0.417574817196924,0.135,0.145,0.000101665399991509,6,4,FALSE,"CD4_TCM","week44"
"SLC30A9",1.63717056516612e-09,0.238440037368218,0.394,0.309,0.000102666966141567,6,4,FALSE,"CD4_TCM","week44"
"SF3A2",1.68138269914836e-09,-0.432637837383154,0.111,0.13,0.000105439509063594,6,4,FALSE,"CD4_TCM","week44"
