Readout,Group,Condition,Compartment,n_pairs,median_Prolif,median_NonProlif,median_diff_pp,wilcox_stat,p_value,effect_rbc,p_adj
IL-2,Infants 12wks,BCG,CD4,35,2.977938144329897,0.5765413533834586,2.487877993953957,566,4.078707807950244e-5,0.10158730158730156,7.728077951905725e-5
IL-2,Infants 12wks,BCG,CD8,35,29.8,0.08195890410958905,29.75748087431694,627,3.358997779081709e-7,0.004761904761904745,8.933633498416704e-6
IL-2,Infants 12wks,BCG,gdTCR,35,18.6,1.1158169934640523,17.83215189873418,605,2.118675470744717e-6,0.03968253968253965,1.1401693190685586e-5
IL-2,Infants 12wks,DosR,CD4,34,2.212882839651587,0.5099781534255219,1.6287252463372441,538,4.0740672729880584e-5,0.09579831932773109,7.728077951905725e-5
IL-2,Infants 12wks,DosR,CD8,34,32.65,0.08358406541592218,32.573191046556985,589,6.518811825885947e-7,0.010084033613445342,8.933633498416704e-6
IL-2,Infants 12wks,DosR,gdTCR,34,14.6,1.1146029816181793,14.189285090175872,564,5.422091948329013e-6,0.05210084033613449,1.626627584498704e-5
IL-2,Infants 44wks,BCG,CD4,34,3.2209615649256156,0.5325950044603033,2.5042681019233957,562,6.377246821703097e-6,0.055462184873949605,1.7660068121639345e-5
IL-2,Infants 44wks,BCG,CD8,34,27.7,0.03296343442878107,27.619739970935914,558,7.44469458201392e-7,0.06218487394957983,8.933633498416704e-6
IL-2,Infants 44wks,BCG,gdTCR,34,16.299999999999997,0.8644104524413916,14.350703061072121,560,7.489279427617951e-6,0.05882352941176472,1.9258147099589018e-5
IL-2,Infants 44wks,DosR,CD4,32,2.0474548931192684,0.4996372845831392,1.4657183148947976,511,4.040490189968873e-6,0.032196969696969724,1.3223422439898131e-5
IL-2,Infants 44wks,DosR,CD8,32,26.6,0.03656486235525454,26.56704266211604,459,3.344472672831688e-6,0.13068181818181823,1.2040101622194077e-5
IL-2,Infants 44wks,DosR,gdTCR,32,17.4,0.852274932109748,16.222465065584245,497,1.3769587191280869e-5,0.058712121212121215,3.304700925907408e-5
IL-2,Mothers Dx,BCG,CD4,3,4.469874213836478,1.5119999999999998,2.9578742138364786,6,0.1814492077214203,0,0.1814492077214203
IL-2,Mothers Dx,BCG,CD8,3,44.8,0.13848913043478261,44.57300546448087,6,0.1814492077214203,0,0.1814492077214203
IL-2,Mothers Dx,BCG,gdTCR,3,32.4,1.9447513812154695,31.473274336283186,6,0.1814492077214203,0,0.1814492077214203
IL-2,Mothers Dx,DosR,CD4,6,2.0219892473118275,0.9229146341463415,0.8855563204825595,21,0.036031686218233556,0,0.044728989788152006
IL-2,Mothers Dx,DosR,CD8,6,26.85,0.20385869565217393,26.693468965312427,20,0.05917206782585943,0.04761904761904767,0.06455134671911937
IL-2,Mothers Dx,DosR,gdTCR,6,24.95,1.565524861878453,23.480530973451327,21,0.036031686218233556,0,0.044728989788152006
IL-2,Mothers Dx,E6C10,CD4,6,2.3506586021505376,1.0106768292682928,1.2575183582480984,21,0.036031686218233556,0,0.044728989788152006
IL-2,Mothers Dx,E6C10,CD8,6,44.8,0.17193206521739132,44.5768997980518,21,0.036031686218233556,0,0.044728989788152006
IL-2,Mothers Dx,E6C10,gdTCR,6,29.3,1.0696283185840707,27.48473377988559,21,0.036031686218233556,0,0.044728989788152006
IL-2,Mothers Dx,GAG,CD4,5,1.2493279569892473,0.5454878048780487,0.43859821662732756,15,0.059058229090536735,0,0.06455134671911937
IL-2,Mothers Dx,GAG,CD8,5,16.7,0.0916448087431694,16.60971038251366,15,0.059058229090536735,0,0.06455134671911937
IL-2,Mothers Dx,GAG,gdTCR,5,12.5,0.9656637168141593,11.041436464088399,15,0.059058229090536735,0,0.06455134671911937
IL-2,Mothers Entry,BCG,CD4,18,2.561270384627879,1.2274081101825003,1.0482465962869467,154,0.0030621987589558083,0.09941520467836262,0.004593298138433712
IL-2,Mothers Entry,BCG,CD8,18,26.3,0.13987042138177488,26.030455511097788,170,2.539632194415226e-4,0.005847953216374324,4.353655190426101e-4
IL-2,Mothers Entry,BCG,gdTCR,18,15.25,1.1238072849392922,14.026878656067197,160,0.001269768125062661,0.06432748538011701,0.002077802386466173
IL-2,Mothers Entry,DosR,CD4,29,2.4717473118279565,1.26,1.0467321926724935,414,2.2537176213361276e-5,0.0482758620689655,5.070864648006287e-5
IL-2,Mothers Entry,DosR,CD8,29,32.9,0.18567708333333335,32.823822525597265,434,3.0030449393951785e-6,0.0022988505747126853,1.2012179757580714e-5
IL-2,Mothers Entry,DosR,gdTCR,29,28.3,1.4095575221238938,26.493274336283186,434,3.0030449393951785e-6,0.0022988505747126853,1.2012179757580714e-5
IL-2,Mothers Entry,E6C10,CD4,31,2.529408602150537,1.2288461538461537,1.0622338054025702,495,1.3615754282698416e-6,0.0020161290322581182,1.1401693190685586e-5
IL-2,Mothers Entry,E6C10,CD8,31,24.6,0.1555054347826087,24.543328125000002,490,2.2169958981888636e-6,0.012096774193548376,1.1401693190685586e-5
IL-2,Mothers Entry,E6C10,gdTCR,31,19.2,1.4609150326797384,18.429405405405404,491,2.0125284809263654e-6,0.01008064516129037,1.1401693190685586e-5
IL-2,Mothers Entry,GAG,CD4,24,1.2292719383694648,0.7887441446536695,0.5430163553212929,260,0.0017565831056965125,0.1333333333333333,0.002749434426307585
IL-2,Mothers Entry,GAG,CD8,24,6.095,0.10900796056087605,5.026612831858406,295,3.650240486963619e-5,0.01666666666666672,7.728077951905725e-5
IL-2,Mothers Entry,GAG,gdTCR,24,6.51,1.123103424420616,4.661112976836304,293,4.6725690857941415e-5,0.023333333333333317,8.410624354429455e-5
